"Adams Car Assembly (Adams 2019)"
	"2019-11-"	"2 21:47:23"

" Result ID"	"Result Type"	"I Marker ID"	"J Marker ID"	"Result Title"
"chassis_accelerations"	"User Result"	"     (N/A)"	"     (N/A)"	"Chassis Accelerations"

".horus.simu40max_swept.chassis_accelerations.TIME"	".horus.simu40max_swept.chassis_accelerations.longitudinal"	".horus.simu40max_swept.chassis_accelerations.lateral"	".horus.simu40max_swept.chassis_accelerations.vertical"	".horus.simu40max_swept.chassis_accelerations.corrected_lateral"	".horus.simu40max_swept.chassis_accelerations.roll"	".horus.simu40max_swept.chassis_accelerations.pitch"	".horus.simu40max_swept.chassis_accelerations.yaw"
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.950467e-04	0.000000e+00	0.000000e+00	0.000000e+00
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.510776e-04	0.000000e+00	0.000000e+00	0.000000e+00
0.000000e+00	2.366384e-06	0.000000e+00	0.000000e+00	2.510776e-04	0.000000e+00	1.115819e-03	0.000000e+00
1.000000e-02	1.832322e-06	0.000000e+00	2.231773e-07	2.510770e-04	0.000000e+00	6.342759e-04	0.000000e+00
2.000000e-02	1.581287e-06	0.000000e+00	2.756062e-07	2.510766e-04	0.000000e+00	4.276244e-04	0.000000e+00
3.000000e-02	1.417492e-06	0.000000e+00	2.585614e-07	2.510763e-04	0.000000e+00	2.934245e-04	0.000000e+00
4.000000e-02	1.321367e-06	0.000000e+00	2.039136e-07	2.510761e-04	0.000000e+00	2.017205e-04	0.000000e+00
5.000000e-02	1.274306e-06	0.000000e+00	1.334460e-07	2.510760e-04	0.000000e+00	1.335939e-04	0.000000e+00
6.000000e-02	1.258984e-06	0.000000e+00	0.000000e+00	2.510760e-04	0.000000e+00	7.828236e-05	0.000000e+00
7.000000e-02	1.261111e-06	0.000000e+00	0.000000e+00	2.510761e-04	0.000000e+00	3.061664e-05	0.000000e+00
8.000000e-02	1.270348e-06	0.000000e+00	0.000000e+00	2.510762e-04	0.000000e+00	-1.125977e-05	0.000000e+00
9.000000e-02	1.280365e-06	0.000000e+00	-1.141515e-07	2.510764e-04	0.000000e+00	-4.751809e-05	0.000000e+00
1.000000e-01	1.288395e-06	0.000000e+00	-1.509240e-07	2.510765e-04	0.000000e+00	-7.761613e-05	0.000000e+00
1.100000e-01	1.294588e-06	0.000000e+00	-1.766136e-07	2.510766e-04	0.000000e+00	-1.007998e-04	0.000000e+00
1.200000e-01	1.298782e-06	0.000000e+00	-1.916543e-07	2.510767e-04	0.000000e+00	-1.175793e-04	0.000000e+00
1.300000e-01	1.299151e-06	0.000000e+00	-1.968562e-07	2.510768e-04	0.000000e+00	-1.296568e-04	0.000000e+00
1.400000e-01	1.294867e-06	0.000000e+00	-1.937809e-07	2.510768e-04	0.000000e+00	-1.379936e-04	0.000000e+00
1.500000e-01	1.286298e-06	0.000000e+00	-1.843209e-07	2.510768e-04	0.000000e+00	-1.429341e-04	0.000000e+00
1.600000e-01	1.274533e-06	0.000000e+00	-1.703136e-07	2.510767e-04	0.000000e+00	-1.445951e-04	0.000000e+00
1.700000e-01	1.260872e-06	0.000000e+00	-1.533359e-07	2.510766e-04	0.000000e+00	-1.431354e-04	0.000000e+00
1.800000e-01	1.246468e-06	0.000000e+00	-1.346473e-07	2.510765e-04	0.000000e+00	-1.388630e-04	0.000000e+00
1.900000e-01	1.232164e-06	0.000000e+00	-1.152188e-07	2.510764e-04	0.000000e+00	-1.322291e-04	0.000000e+00
2.000000e-01	1.218457e-06	0.000000e+00	0.000000e+00	2.510763e-04	0.000000e+00	-1.237691e-04	0.000000e+00
2.100000e-01	1.205557e-06	0.000000e+00	0.000000e+00	2.510761e-04	0.000000e+00	-1.140347e-04	0.000000e+00
2.200000e-01	1.193469e-06	0.000000e+00	0.000000e+00	2.510759e-04	0.000000e+00	-1.035410e-04	0.000000e+00
2.300000e-01	1.182083e-06	0.000000e+00	0.000000e+00	2.510757e-04	0.000000e+00	-9.273427e-05	0.000000e+00
2.400000e-01	1.171241e-06	0.000000e+00	0.000000e+00	2.510756e-04	0.000000e+00	-8.197880e-05	0.000000e+00
2.500000e-01	1.160781e-06	0.000000e+00	0.000000e+00	2.510754e-04	0.000000e+00	-7.155574e-05	0.000000e+00
2.600000e-01	1.150569e-06	0.000000e+00	0.000000e+00	2.510752e-04	0.000000e+00	-6.167076e-05	0.000000e+00
2.700000e-01	1.140502e-06	0.000000e+00	0.000000e+00	2.510751e-04	0.000000e+00	-5.246449e-05	0.000000e+00
2.800000e-01	1.130512e-06	0.000000e+00	0.000000e+00	2.510750e-04	0.000000e+00	-4.402364e-05	0.000000e+00
2.900000e-01	1.120561e-06	0.000000e+00	0.000000e+00	2.510748e-04	0.000000e+00	-3.639150e-05	0.000000e+00
3.000000e-01	1.110631e-06	0.000000e+00	0.000000e+00	2.510747e-04	0.000000e+00	-2.957730e-05	0.000000e+00
3.100000e-01	1.100717e-06	0.000000e+00	0.000000e+00	2.510746e-04	0.000000e+00	-2.356405e-05	0.000000e+00
3.200000e-01	1.090825e-06	0.000000e+00	0.000000e+00	2.510745e-04	0.000000e+00	-1.831585e-05	0.000000e+00
3.300000e-01	1.080960e-06	0.000000e+00	0.000000e+00	2.510744e-04	0.000000e+00	-1.378303e-05	0.000000e+00
3.400000e-01	1.071131e-06	0.000000e+00	0.000000e+00	2.510743e-04	0.000000e+00	-9.907537e-06	0.000000e+00
3.500000e-01	1.061345e-06	0.000000e+00	0.000000e+00	2.510743e-04	0.000000e+00	-6.626225e-06	0.000000e+00
3.600000e-01	1.051605e-06	0.000000e+00	0.000000e+00	2.510742e-04	0.000000e+00	0.000000e+00	0.000000e+00
3.700000e-01	1.041916e-06	0.000000e+00	0.000000e+00	2.510742e-04	0.000000e+00	0.000000e+00	0.000000e+00
3.800000e-01	1.032277e-06	0.000000e+00	0.000000e+00	2.510741e-04	0.000000e+00	0.000000e+00	0.000000e+00
3.900000e-01	1.022689e-06	0.000000e+00	0.000000e+00	2.510741e-04	0.000000e+00	0.000000e+00	0.000000e+00
4.000000e-01	1.013152e-06	0.000000e+00	0.000000e+00	2.510741e-04	0.000000e+00	0.000000e+00	0.000000e+00
4.100000e-01	1.003664e-06	0.000000e+00	0.000000e+00	2.510741e-04	0.000000e+00	0.000000e+00	0.000000e+00
4.200000e-01	9.942237e-07	0.000000e+00	0.000000e+00	2.510741e-04	0.000000e+00	0.000000e+00	0.000000e+00
4.300000e-01	9.848302e-07	0.000000e+00	0.000000e+00	2.510741e-04	0.000000e+00	0.000000e+00	0.000000e+00
4.400000e-01	9.754827e-07	0.000000e+00	0.000000e+00	2.510741e-04	0.000000e+00	5.936544e-06	0.000000e+00
4.500000e-01	9.661806e-07	0.000000e+00	0.000000e+00	2.510742e-04	0.000000e+00	6.300428e-06	0.000000e+00
4.600000e-01	9.569236e-07	0.000000e+00	0.000000e+00	2.510742e-04	0.000000e+00	6.572390e-06	0.000000e+00
4.700000e-01	9.477115e-07	0.000000e+00	0.000000e+00	2.510742e-04	0.000000e+00	6.769890e-06	0.000000e+00
4.800000e-01	9.385445e-07	0.000000e+00	0.000000e+00	2.510742e-04	0.000000e+00	6.906484e-06	0.000000e+00
4.900000e-01	9.294226e-07	0.000000e+00	0.000000e+00	2.510743e-04	0.000000e+00	6.992843e-06	0.000000e+00
5.000000e-01	9.203463e-07	0.000000e+00	0.000000e+00	2.510743e-04	0.000000e+00	7.036800e-06	0.000000e+00
5.100000e-01	9.113156e-07	0.000000e+00	0.000000e+00	2.510744e-04	0.000000e+00	7.044436e-06	0.000000e+00
5.200000e-01	9.023310e-07	0.000000e+00	0.000000e+00	2.510744e-04	0.000000e+00	7.019869e-06	0.000000e+00
5.300000e-01	8.933926e-07	0.000000e+00	0.000000e+00	2.510745e-04	0.000000e+00	6.965899e-06	0.000000e+00
5.400000e-01	8.845011e-07	0.000000e+00	0.000000e+00	2.510745e-04	0.000000e+00	6.884863e-06	0.000000e+00
5.500000e-01	8.756558e-07	0.000000e+00	0.000000e+00	2.510746e-04	0.000000e+00	6.777819e-06	0.000000e+00
5.600000e-01	8.668575e-07	0.000000e+00	0.000000e+00	2.510746e-04	0.000000e+00	6.645658e-06	0.000000e+00
5.700000e-01	8.581059e-07	0.000000e+00	0.000000e+00	2.510747e-04	0.000000e+00	6.489150e-06	0.000000e+00
5.800000e-01	8.494014e-07	0.000000e+00	0.000000e+00	2.510748e-04	0.000000e+00	6.309083e-06	0.000000e+00
5.900000e-01	8.407437e-07	0.000000e+00	0.000000e+00	2.510748e-04	0.000000e+00	6.106178e-06	0.000000e+00
6.000000e-01	8.321331e-07	0.000000e+00	0.000000e+00	2.510749e-04	0.000000e+00	5.881176e-06	0.000000e+00
6.100000e-01	8.235692e-07	0.000000e+00	0.000000e+00	2.510749e-04	0.000000e+00	0.000000e+00	0.000000e+00
6.200000e-01	8.150523e-07	0.000000e+00	0.000000e+00	2.510750e-04	0.000000e+00	0.000000e+00	0.000000e+00
6.300000e-01	8.065821e-07	0.000000e+00	0.000000e+00	2.510750e-04	0.000000e+00	0.000000e+00	0.000000e+00
6.400000e-01	7.981585e-07	0.000000e+00	0.000000e+00	2.510751e-04	0.000000e+00	0.000000e+00	0.000000e+00
6.500000e-01	7.897817e-07	0.000000e+00	0.000000e+00	2.510751e-04	0.000000e+00	0.000000e+00	0.000000e+00
6.600000e-01	7.814511e-07	0.000000e+00	0.000000e+00	2.510752e-04	0.000000e+00	0.000000e+00	0.000000e+00
6.700000e-01	7.731672e-07	0.000000e+00	0.000000e+00	2.510752e-04	0.000000e+00	0.000000e+00	0.000000e+00
6.800000e-01	7.649293e-07	0.000000e+00	0.000000e+00	2.510753e-04	0.000000e+00	0.000000e+00	0.000000e+00
6.900000e-01	7.567376e-07	0.000000e+00	0.000000e+00	2.510753e-04	0.000000e+00	0.000000e+00	0.000000e+00
7.000000e-01	7.485921e-07	0.000000e+00	0.000000e+00	2.510754e-04	0.000000e+00	0.000000e+00	0.000000e+00
7.100000e-01	7.404925e-07	0.000000e+00	0.000000e+00	2.510754e-04	0.000000e+00	0.000000e+00	0.000000e+00
7.200000e-01	7.324386e-07	0.000000e+00	0.000000e+00	2.510755e-04	0.000000e+00	0.000000e+00	0.000000e+00
7.300000e-01	7.244305e-07	0.000000e+00	0.000000e+00	2.510755e-04	0.000000e+00	0.000000e+00	0.000000e+00
7.400000e-01	7.164682e-07	0.000000e+00	0.000000e+00	2.510755e-04	0.000000e+00	0.000000e+00	0.000000e+00
7.500000e-01	7.085514e-07	0.000000e+00	0.000000e+00	2.510756e-04	0.000000e+00	0.000000e+00	0.000000e+00
7.600000e-01	7.006800e-07	0.000000e+00	0.000000e+00	2.510756e-04	0.000000e+00	0.000000e+00	0.000000e+00
7.700000e-01	6.928538e-07	0.000000e+00	0.000000e+00	2.510756e-04	0.000000e+00	0.000000e+00	0.000000e+00
7.800000e-01	6.850729e-07	0.000000e+00	0.000000e+00	2.510757e-04	0.000000e+00	0.000000e+00	0.000000e+00
7.900000e-01	6.773371e-07	0.000000e+00	0.000000e+00	2.510757e-04	0.000000e+00	0.000000e+00	0.000000e+00
8.000000e-01	6.696468e-07	0.000000e+00	0.000000e+00	2.510757e-04	0.000000e+00	0.000000e+00	0.000000e+00
8.100000e-01	6.620012e-07	0.000000e+00	0.000000e+00	2.510757e-04	0.000000e+00	0.000000e+00	0.000000e+00
8.200000e-01	6.544008e-07	0.000000e+00	0.000000e+00	2.510757e-04	0.000000e+00	0.000000e+00	0.000000e+00
8.300000e-01	6.468447e-07	0.000000e+00	0.000000e+00	2.510758e-04	0.000000e+00	0.000000e+00	0.000000e+00
8.400000e-01	6.393341e-07	0.000000e+00	0.000000e+00	2.510758e-04	0.000000e+00	0.000000e+00	0.000000e+00
8.500000e-01	6.318677e-07	0.000000e+00	0.000000e+00	2.510758e-04	0.000000e+00	0.000000e+00	0.000000e+00
8.600000e-01	6.244464e-07	0.000000e+00	0.000000e+00	2.510758e-04	0.000000e+00	0.000000e+00	0.000000e+00
8.700000e-01	6.170694e-07	0.000000e+00	0.000000e+00	2.510758e-04	0.000000e+00	0.000000e+00	0.000000e+00
8.800000e-01	6.097369e-07	0.000000e+00	0.000000e+00	2.510758e-04	0.000000e+00	0.000000e+00	0.000000e+00
8.900000e-01	6.024491e-07	0.000000e+00	0.000000e+00	2.510758e-04	0.000000e+00	0.000000e+00	0.000000e+00
9.000000e-01	5.952053e-07	0.000000e+00	0.000000e+00	2.510758e-04	0.000000e+00	0.000000e+00	0.000000e+00
9.100000e-01	5.880065e-07	0.000000e+00	0.000000e+00	2.510758e-04	0.000000e+00	0.000000e+00	0.000000e+00
9.200000e-01	5.808514e-07	0.000000e+00	0.000000e+00	2.510758e-04	0.000000e+00	0.000000e+00	0.000000e+00
9.300000e-01	5.737407e-07	0.000000e+00	0.000000e+00	2.510758e-04	0.000000e+00	0.000000e+00	0.000000e+00
9.400000e-01	5.666739e-07	0.000000e+00	0.000000e+00	2.510758e-04	0.000000e+00	0.000000e+00	0.000000e+00
9.500000e-01	5.596514e-07	0.000000e+00	0.000000e+00	2.510758e-04	0.000000e+00	0.000000e+00	0.000000e+00
9.600000e-01	5.526727e-07	0.000000e+00	0.000000e+00	2.510758e-04	0.000000e+00	0.000000e+00	0.000000e+00
9.700000e-01	5.457377e-07	0.000000e+00	0.000000e+00	2.510759e-04	0.000000e+00	0.000000e+00	0.000000e+00
9.800000e-01	5.388471e-07	0.000000e+00	0.000000e+00	2.510759e-04	0.000000e+00	0.000000e+00	0.000000e+00
9.900000e-01	5.319997e-07	0.000000e+00	0.000000e+00	2.510759e-04	0.000000e+00	0.000000e+00	0.000000e+00
1.000000e+00	5.251959e-07	0.000000e+00	0.000000e+00	2.510759e-04	0.000000e+00	0.000000e+00	0.000000e+00
1.010000e+00	5.704566e-07	-3.774453e-05	-1.395540e-07	2.132486e-04	-4.812424e-02	-8.184960e-05	2.545592e-02
1.020000e+00	6.828481e-07	-8.260416e-05	-1.946578e-07	1.682043e-04	-5.857123e-02	-1.062544e-04	5.791835e-02
1.030000e+00	7.122449e-07	-1.289572e-04	-2.457284e-07	1.215360e-04	-7.661482e-02	-1.225648e-04	8.543060e-02
1.040000e+00	7.391829e-07	-1.720995e-04	-2.755787e-07	7.793030e-05	-8.720545e-02	-1.265648e-04	1.066412e-01
1.050000e+00	7.596630e-07	-2.126413e-04	-2.874811e-07	3.676886e-05	-9.222309e-02	-1.207011e-04	1.237902e-01
1.060000e+00	7.764192e-07	-2.520790e-04	-2.891414e-07	-3.447155e-06	-9.389621e-02	-1.095211e-04	1.388608e-01
1.070000e+00	7.925761e-07	-2.917056e-04	-2.871070e-07	-4.401023e-05	-9.384937e-02	-9.638972e-05	1.529379e-01
1.080000e+00	8.093620e-07	-3.324247e-04	-2.856179e-07	-8.582205e-05	-9.306831e-02	-8.326611e-05	1.664674e-01
1.090000e+00	8.267464e-07	-3.748209e-04	-2.870016e-07	-1.294650e-04	-9.209593e-02	-7.121491e-05	1.795816e-01
1.100000e+00	8.442610e-07	-4.192604e-04	-2.922674e-07	-1.753035e-04	-9.120962e-02	-6.076628e-05	1.923058e-01
1.110000e+00	8.614458e-07	-4.659645e-04	-3.015823e-07	-2.235570e-04	-9.053358e-02	-5.212696e-05	2.046523e-01
1.120000e+00	8.779997e-07	-5.150556e-04	-3.146062e-07	-2.743469e-04	-9.010240e-02	-4.529078e-05	2.166496e-01
1.130000e+00	8.937830e-07	-5.665884e-04	-3.307185e-07	-3.277270e-04	-8.989797e-02	-4.010920e-05	2.283437e-01
1.140000e+00	9.087700e-07	-6.205725e-04	-3.491724e-07	-3.837064e-04	-8.987326e-02	-3.635216e-05	2.397896e-01
1.150000e+00	9.229981e-07	-6.769904e-04	-3.691976e-07	-4.422674e-04	-8.996917e-02	-3.374667e-05	2.510437e-01
1.160000e+00	9.365358e-07	-7.358111e-04	-3.900628e-07	-5.033789e-04	-9.012658e-02	-3.202934e-05	2.621576e-01
1.170000e+00	9.494515e-07	-7.969992e-04	-4.111128e-07	-5.670053e-04	-9.029422e-02	-3.095953e-05	2.731751e-01
1.180000e+00	9.618023e-07	-8.605212e-04	-4.317865e-07	-6.331130e-04	-9.043302e-02	-3.033777e-05	2.841312e-01
1.190000e+00	9.736309e-07	-9.263480e-04	-4.516158e-07	-7.016727e-04	-9.051754e-02	-3.001572e-05	2.950517e-01
1.200000e+00	9.849612e-07	-9.944565e-04	-4.702224e-07	-7.726607e-04	-9.053526e-02	-2.988651e-05	3.059551e-01
1.210000e+00	9.958008e-07	-1.064829e-03	-4.873058e-07	-8.460587e-04	-9.048451e-02	-2.988487e-05	3.168532e-01
1.220000e+00	1.006144e-06	-1.137451e-03	-5.026305e-07	-9.218526e-04	-9.037186e-02	-2.997896e-05	3.277534e-01
1.230000e+00	1.015974e-06	-1.212313e-03	-5.160171e-07	-1.000031e-03	-9.020921e-02	-3.015918e-05	3.386592e-01
1.240000e+00	1.025266e-06	-1.289408e-03	-5.273307e-07	-1.080586e-03	-9.001130e-02	-3.043934e-05	3.495722e-01
1.250000e+00	1.033988e-06	-1.368728e-03	-5.364763e-07	-1.163510e-03	-8.979354e-02	-3.084056e-05	3.604925e-01
1.260000e+00	1.042106e-06	-1.450267e-03	-5.433920e-07	-1.248797e-03	-8.957046e-02	-3.139481e-05	3.714194e-01
1.270000e+00	1.049578e-06	-1.534022e-03	-5.480450e-07	-1.336440e-03	-8.935468e-02	-3.214167e-05	3.823520e-01
1.280000e+00	1.056362e-06	-1.619986e-03	-5.504324e-07	-1.426434e-03	-8.915633e-02	-3.311915e-05	3.932893e-01
1.290000e+00	1.062413e-06	-1.708156e-03	-5.505777e-07	-1.518774e-03	-8.898291e-02	-3.436780e-05	4.042303e-01
1.300000e+00	1.067683e-06	-1.798526e-03	-5.485296e-07	-1.613454e-03	-8.883942e-02	-3.593054e-05	4.151746e-01
1.310000e+00	1.072122e-06	-1.891091e-03	-5.443613e-07	-1.710468e-03	-8.872859e-02	-3.784772e-05	4.261216e-01
1.320000e+00	1.075678e-06	-1.985849e-03	-5.381702e-07	-1.809814e-03	-8.865135e-02	-4.015703e-05	4.370710e-01
1.330000e+00	1.078298e-06	-2.082795e-03	-5.300739e-07	-1.911485e-03	-8.860718e-02	-4.289840e-05	4.480227e-01
1.340000e+00	1.079923e-06	-2.181925e-03	-5.202114e-07	-2.015479e-03	-8.859459e-02	-4.610291e-05	4.589765e-01
1.350000e+00	1.080495e-06	-2.283237e-03	-5.087389e-07	-2.121792e-03	-8.861143e-02	-4.980164e-05	4.699325e-01
1.360000e+00	1.079954e-06	-2.386728e-03	-4.958272e-07	-2.230421e-03	-8.865517e-02	-5.402280e-05	4.808907e-01
1.370000e+00	1.078238e-06	-2.492396e-03	-4.816625e-07	-2.341364e-03	-8.872319e-02	-5.878381e-05	4.918510e-01
1.380000e+00	1.075282e-06	-2.600239e-03	-4.664399e-07	-2.454618e-03	-8.881288e-02	-6.410645e-05	5.028135e-01
1.390000e+00	1.071020e-06	-2.710256e-03	-4.503645e-07	-2.570181e-03	-8.892178e-02	-7.000082e-05	5.137781e-01
1.400000e+00	1.065386e-06	-2.822445e-03	-4.336487e-07	-2.688054e-03	-8.904763e-02	-7.647326e-05	5.247446e-01
1.410000e+00	1.058308e-06	-2.936805e-03	-4.165095e-07	-2.808233e-03	-8.918838e-02	-8.352801e-05	5.357131e-01
1.420000e+00	1.049716e-06	-3.053336e-03	-3.991681e-07	-2.930719e-03	-8.934224e-02	-9.116197e-05	5.466835e-01
1.430000e+00	1.039539e-06	-3.172036e-03	-3.818481e-07	-3.055510e-03	-8.950761e-02	-9.936937e-05	5.576554e-01
1.440000e+00	1.027702e-06	-3.292907e-03	-3.647740e-07	-3.182607e-03	-8.968310e-02	-1.081408e-04	5.686289e-01
1.450000e+00	1.014130e-06	-3.415947e-03	-3.481708e-07	-3.312008e-03	-8.986747e-02	-1.174643e-04	5.796037e-01
1.460000e+00	9.987461e-07	-3.541156e-03	-3.322632e-07	-3.443715e-03	-9.005966e-02	-1.273237e-04	5.905798e-01
1.470000e+00	9.814727e-07	-3.668534e-03	-3.172736e-07	-3.577725e-03	-9.025868e-02	-1.377058e-04	6.015568e-01
1.480000e+00	9.622306e-07	-3.798081e-03	-3.034232e-07	-3.714040e-03	-9.046368e-02	-1.485919e-04	6.125347e-01
1.490000e+00	9.409389e-07	-3.929797e-03	-2.909310e-07	-3.852659e-03	-9.067389e-02	-1.599647e-04	6.235134e-01
1.500000e+00	9.175161e-07	-4.063682e-03	-2.800125e-07	-3.993582e-03	-9.088860e-02	-1.718069e-04	6.344926e-01
1.510000e+00	8.918780e-07	-4.199736e-03	-2.708794e-07	-4.136810e-03	-9.110719e-02	-1.841031e-04	6.454724e-01
1.520000e+00	8.639419e-07	-4.337959e-03	-2.637400e-07	-4.282341e-03	-9.132907e-02	-1.968382e-04	6.564524e-01
1.530000e+00	8.336207e-07	-4.478352e-03	-2.587985e-07	-4.430178e-03	-9.155373e-02	-2.099981e-04	6.674327e-01
1.540000e+00	8.008277e-07	-4.620914e-03	-2.562547e-07	-4.580318e-03	-9.178070e-02	-2.235698e-04	6.784132e-01
1.550000e+00	7.654750e-07	-4.765645e-03	-2.563030e-07	-4.732764e-03	-9.200957e-02	-2.375441e-04	6.893937e-01
1.560000e+00	7.274728e-07	-4.912546e-03	-2.591323e-07	-4.887513e-03	-9.223997e-02	-2.519138e-04	7.003742e-01
1.570000e+00	6.867301e-07	-5.061616e-03	-2.649270e-07	-5.044568e-03	-9.247157e-02	-2.666733e-04	7.113546e-01
1.580000e+00	6.431562e-07	-5.212856e-03	-2.738655e-07	-5.203927e-03	-9.270408e-02	-2.818187e-04	7.223348e-01
1.590000e+00	5.966569e-07	-5.366265e-03	-2.861205e-07	-5.365591e-03	-9.293725e-02	-2.973507e-04	7.333148e-01
1.600000e+00	5.471384e-07	-5.521844e-03	-3.018592e-07	-5.529560e-03	-9.317087e-02	-3.132689e-04	7.442945e-01
1.610000e+00	4.945052e-07	-5.679593e-03	-3.212430e-07	-5.695833e-03	-9.340476e-02	-3.295772e-04	7.552738e-01
1.620000e+00	4.386592e-07	-5.839511e-03	-3.444264e-07	-5.864412e-03	-9.363876e-02	-3.462847e-04	7.662528e-01
1.630000e+00	3.795043e-07	-6.001599e-03	-3.715603e-07	-6.035295e-03	-9.387276e-02	-3.633944e-04	7.772313e-01
1.640000e+00	3.169390e-07	-6.165857e-03	-4.027877e-07	-6.208483e-03	-9.410663e-02	-3.809211e-04	7.882093e-01
1.650000e+00	2.508643e-07	-6.332285e-03	-4.382487e-07	-6.383976e-03	-9.434030e-02	-3.988712e-04	7.991868e-01
1.660000e+00	1.811786e-07	-6.500882e-03	-4.780760e-07	-6.561774e-03	-9.457370e-02	-4.172616e-04	8.101637e-01
1.670000e+00	1.077780e-07	-6.671649e-03	-5.223985e-07	-6.741877e-03	-9.480678e-02	-4.361055e-04	8.211400e-01
1.680000e+00	0.000000e+00	-6.844585e-03	-5.713404e-07	-6.924284e-03	-9.503948e-02	-4.554190e-04	8.321157e-01
1.690000e+00	0.000000e+00	-7.019690e-03	-6.250218e-07	-7.108995e-03	-9.527179e-02	-4.752183e-04	8.430906e-01
1.700000e+00	-1.357597e-07	-7.196965e-03	-6.835588e-07	-7.296011e-03	-9.550367e-02	-4.955218e-04	8.540649e-01
1.710000e+00	-2.250723e-07	-7.376409e-03	-7.470642e-07	-7.485332e-03	-9.573512e-02	-5.163473e-04	8.650383e-01
1.720000e+00	-3.186338e-07	-7.558022e-03	-8.156476e-07	-7.676956e-03	-9.596611e-02	-5.377141e-04	8.760110e-01
1.730000e+00	-4.165524e-07	-7.741804e-03	-8.894161e-07	-7.870885e-03	-9.619665e-02	-5.596418e-04	8.869828e-01
1.740000e+00	-5.189413e-07	-7.927754e-03	-9.684750e-07	-8.067117e-03	-9.642673e-02	-5.821502e-04	8.979537e-01
1.750000e+00	-6.259115e-07	-8.115873e-03	-1.052928e-06	-8.265653e-03	-9.665636e-02	-6.052592e-04	9.089237e-01
1.760000e+00	-7.375791e-07	-8.306161e-03	-1.142877e-06	-8.466493e-03	-9.688552e-02	-6.289887e-04	9.198928e-01
1.770000e+00	-8.540572e-07	-8.498616e-03	-1.238425e-06	-8.669636e-03	-9.711424e-02	-6.533589e-04	9.308608e-01
1.780000e+00	-9.754619e-07	-8.693240e-03	-1.339672e-06	-8.875082e-03	-9.734251e-02	-6.783894e-04	9.418279e-01
1.790000e+00	-1.101913e-06	-8.890031e-03	-1.446721e-06	-9.082830e-03	-9.757034e-02	-7.040998e-04	9.527938e-01
1.800000e+00	-1.233527e-06	-9.088990e-03	-1.559675e-06	-9.292882e-03	-9.779773e-02	-7.305094e-04	9.637587e-01
1.810000e+00	-1.370423e-06	-9.290116e-03	-1.678637e-06	-9.505235e-03	-9.802469e-02	-7.576368e-04	9.747224e-01
1.820000e+00	-1.512725e-06	-9.493409e-03	-1.803713e-06	-9.719891e-03	-9.825122e-02	-7.855001e-04	9.856849e-01
1.830000e+00	-1.660553e-06	-9.698868e-03	-1.935011e-06	-9.936849e-03	-9.847734e-02	-8.141174e-04	9.966461e-01
1.840000e+00	-1.814029e-06	-9.906494e-03	-2.072639e-06	-1.015611e-02	-9.870304e-02	-8.435057e-04	1.007606e+00
1.850000e+00	-1.973279e-06	-1.011629e-02	-2.216712e-06	-1.037767e-02	-9.892833e-02	-8.736815e-04	1.018565e+00
1.860000e+00	-2.138428e-06	-1.032824e-02	-2.367345e-06	-1.060153e-02	-9.915320e-02	-9.046607e-04	1.029522e+00
1.870000e+00	-2.309602e-06	-1.054237e-02	-2.524656e-06	-1.082769e-02	-9.937768e-02	-9.364586e-04	1.040478e+00
1.880000e+00	-2.486931e-06	-1.075866e-02	-2.688767e-06	-1.105615e-02	-9.960174e-02	-9.690895e-04	1.051432e+00
1.890000e+00	-2.670540e-06	-1.097711e-02	-2.859806e-06	-1.128691e-02	-9.982540e-02	-1.002567e-03	1.062385e+00
1.900000e+00	-2.860563e-06	-1.119773e-02	-3.037902e-06	-1.151997e-02	-1.000487e-01	-1.036905e-03	1.073337e+00
1.910000e+00	-3.057127e-06	-1.142051e-02	-3.223189e-06	-1.175533e-02	-1.002715e-01	-1.072116e-03	1.084286e+00
1.920000e+00	-3.260366e-06	-1.164546e-02	-3.415807e-06	-1.199299e-02	-1.004940e-01	-1.108210e-03	1.095234e+00
1.930000e+00	-3.470414e-06	-1.187256e-02	-3.615898e-06	-1.223295e-02	-1.007160e-01	-1.145200e-03	1.106181e+00
1.940000e+00	-3.687402e-06	-1.210184e-02	-3.823610e-06	-1.247521e-02	-1.009376e-01	-1.183096e-03	1.117125e+00
1.950000e+00	-3.911469e-06	-1.233327e-02	-4.039094e-06	-1.271976e-02	-1.011588e-01	-1.221907e-03	1.128068e+00
1.960000e+00	-4.142749e-06	-1.256687e-02	-4.262507e-06	-1.296661e-02	-1.013796e-01	-1.261643e-03	1.139008e+00
1.970000e+00	-4.381377e-06	-1.280263e-02	-4.494010e-06	-1.321575e-02	-1.016000e-01	-1.302312e-03	1.149947e+00
1.980000e+00	-4.627494e-06	-1.304055e-02	-4.733770e-06	-1.346720e-02	-1.018199e-01	-1.343922e-03	1.160884e+00
1.990000e+00	-4.881240e-06	-1.328063e-02	-4.981960e-06	-1.372093e-02	-1.020394e-01	-1.386477e-03	1.171819e+00
2.000000e+00	-5.142749e-06	-1.352287e-02	-5.238753e-06	-1.397697e-02	-1.022584e-01	-1.429985e-03	1.182751e+00
2.010000e+00	-5.412167e-06	-1.376727e-02	-5.504328e-06	-1.423529e-02	-1.024770e-01	-1.474454e-03	1.193682e+00
