"Adams Car Assembly (Adams 2019)"
	"2019-11-"	"2 21:42:24"

" Result ID"	"Result Type"	"I Marker ID"	"J Marker ID"	"Result Title"
"chassis_velocities"	"User Result"	"     (N/A)"	"     (N/A)"	"Chassis Velocities"

".horus.simu100max_swept.chassis_velocities.TIME"	".horus.simu100max_swept.chassis_velocities.longitudinal"	".horus.simu100max_swept.chassis_velocities.lateral"	".horus.simu100max_swept.chassis_velocities.vertical"	".horus.simu100max_swept.chassis_velocities.roll"	".horus.simu100max_swept.chassis_velocities.pitch"	".horus.simu100max_swept.chassis_velocities.yaw"
3.500000e-01	9.997778e+01	1.097020e-01	-2.110352e+00	0.000000e+00	-1.732906e-05	0.000000e+00
3.600000e-01	9.997778e+01	1.097020e-01	-2.110352e+00	0.000000e+00	-1.742283e-05	0.000000e+00
3.700000e-01	9.997778e+01	1.097020e-01	-2.110351e+00	0.000000e+00	-1.736987e-05	0.000000e+00
3.800000e-01	9.997779e+01	1.097020e-01	-2.110351e+00	0.000000e+00	-1.720024e-05	0.000000e+00
3.900000e-01	9.997779e+01	1.097021e-01	-2.110351e+00	0.000000e+00	-1.693981e-05	0.000000e+00
4.000000e-01	9.997779e+01	1.097021e-01	-2.110350e+00	0.000000e+00	-1.661053e-05	0.000000e+00
4.100000e-01	9.997779e+01	1.097021e-01	-2.110350e+00	0.000000e+00	-1.623076e-05	0.000000e+00
4.200000e-01	9.997779e+01	1.097021e-01	-2.110350e+00	0.000000e+00	-1.581558e-05	0.000000e+00
4.300000e-01	9.997780e+01	1.097021e-01	-2.110349e+00	0.000000e+00	-1.537721e-05	0.000000e+00
4.400000e-01	9.997780e+01	1.097021e-01	-2.110349e+00	0.000000e+00	-1.492534e-05	0.000000e+00
4.500000e-01	9.997780e+01	1.097021e-01	-2.110349e+00	0.000000e+00	-1.446754e-05	0.000000e+00
4.600000e-01	9.997780e+01	1.097021e-01	-2.110349e+00	0.000000e+00	-1.400954e-05	0.000000e+00
4.700000e-01	9.997781e+01	1.097021e-01	-2.110349e+00	0.000000e+00	-1.355560e-05	0.000000e+00
4.800000e-01	9.997781e+01	1.097021e-01	-2.110348e+00	0.000000e+00	-1.310881e-05	0.000000e+00
4.900000e-01	9.997781e+01	1.097021e-01	-2.110348e+00	0.000000e+00	-1.267131e-05	0.000000e+00
5.000000e-01	9.997781e+01	1.097021e-01	-2.110348e+00	0.000000e+00	-1.224451e-05	0.000000e+00
5.100000e-01	9.997782e+01	1.097021e-01	-2.110348e+00	0.000000e+00	-1.182935e-05	0.000000e+00
5.200000e-01	9.997782e+01	1.097021e-01	-2.110348e+00	0.000000e+00	-1.142637e-05	0.000000e+00
5.300000e-01	9.997782e+01	1.097021e-01	-2.110348e+00	0.000000e+00	-1.103592e-05	0.000000e+00
5.400000e-01	9.997782e+01	1.097021e-01	-2.110348e+00	0.000000e+00	-1.065820e-05	0.000000e+00
5.500000e-01	9.997782e+01	1.097021e-01	-2.110348e+00	0.000000e+00	-1.029336e-05	0.000000e+00
5.600000e-01	9.997783e+01	1.097021e-01	-2.110348e+00	0.000000e+00	-9.941581e-06	0.000000e+00
5.700000e-01	9.997783e+01	1.097021e-01	-2.110347e+00	0.000000e+00	-9.603062e-06	0.000000e+00
5.800000e-01	9.997783e+01	1.097021e-01	-2.110347e+00	0.000000e+00	-9.278073e-06	0.000000e+00
5.900000e-01	9.997783e+01	1.097021e-01	-2.110347e+00	0.000000e+00	-8.966950e-06	0.000000e+00
6.000000e-01	9.997784e+01	1.097021e-01	-2.110347e+00	0.000000e+00	-8.670096e-06	0.000000e+00
6.100000e-01	9.997784e+01	1.097021e-01	-2.110347e+00	0.000000e+00	-8.387970e-06	0.000000e+00
6.200000e-01	9.997784e+01	1.097021e-01	-2.110347e+00	0.000000e+00	-8.121067e-06	0.000000e+00
6.300000e-01	9.997784e+01	1.097021e-01	-2.110347e+00	0.000000e+00	-7.869906e-06	0.000000e+00
6.400000e-01	9.997784e+01	1.097021e-01	-2.110347e+00	0.000000e+00	-7.635002e-06	0.000000e+00
6.500000e-01	9.997785e+01	1.097021e-01	-2.110347e+00	0.000000e+00	-7.416847e-06	0.000000e+00
6.600000e-01	9.997785e+01	1.097021e-01	-2.110347e+00	0.000000e+00	-7.215890e-06	0.000000e+00
6.700000e-01	9.997785e+01	1.097021e-01	-2.110347e+00	0.000000e+00	-7.032519e-06	0.000000e+00
6.800000e-01	9.997785e+01	1.097021e-01	-2.110347e+00	0.000000e+00	-6.867038e-06	0.000000e+00
6.900000e-01	9.997785e+01	1.097021e-01	-2.110347e+00	0.000000e+00	-6.719662e-06	0.000000e+00
7.000000e-01	9.997786e+01	1.097021e-01	-2.110347e+00	0.000000e+00	-6.590494e-06	0.000000e+00
7.100000e-01	9.997786e+01	1.097021e-01	-2.110347e+00	0.000000e+00	-6.479528e-06	0.000000e+00
7.200000e-01	9.997786e+01	1.097021e-01	-2.110347e+00	0.000000e+00	-6.386635e-06	0.000000e+00
7.300000e-01	9.997786e+01	1.097021e-01	-2.110347e+00	0.000000e+00	-6.311565e-06	0.000000e+00
7.400000e-01	9.997786e+01	1.097021e-01	-2.110347e+00	0.000000e+00	-6.253945e-06	0.000000e+00
7.500000e-01	9.997787e+01	1.097021e-01	-2.110347e+00	0.000000e+00	-6.213284e-06	0.000000e+00
7.600000e-01	9.997787e+01	1.097021e-01	-2.110347e+00	0.000000e+00	-6.188975e-06	0.000000e+00
7.700000e-01	9.997787e+01	1.097021e-01	-2.110347e+00	0.000000e+00	-6.180304e-06	0.000000e+00
7.800000e-01	9.997787e+01	1.097021e-01	-2.110347e+00	0.000000e+00	-6.186459e-06	0.000000e+00
7.900000e-01	9.997787e+01	1.097021e-01	-2.110347e+00	0.000000e+00	-6.206536e-06	0.000000e+00
8.000000e-01	9.997787e+01	1.097021e-01	-2.110347e+00	0.000000e+00	-6.239556e-06	0.000000e+00
8.100000e-01	9.997788e+01	1.097020e-01	-2.110346e+00	0.000000e+00	-6.284473e-06	0.000000e+00
8.200000e-01	9.997788e+01	1.097020e-01	-2.110346e+00	0.000000e+00	-6.340187e-06	0.000000e+00
8.300000e-01	9.997788e+01	1.097020e-01	-2.110346e+00	0.000000e+00	-6.405553e-06	0.000000e+00
8.400000e-01	9.997788e+01	1.097020e-01	-2.110346e+00	0.000000e+00	-6.479401e-06	0.000000e+00
8.500000e-01	9.997788e+01	1.097020e-01	-2.110346e+00	0.000000e+00	-6.560538e-06	0.000000e+00
8.600000e-01	9.997789e+01	1.097020e-01	-2.110346e+00	0.000000e+00	-6.647772e-06	0.000000e+00
8.700000e-01	9.997789e+01	1.097020e-01	-2.110346e+00	0.000000e+00	-6.739911e-06	0.000000e+00
8.800000e-01	9.997789e+01	1.097020e-01	-2.110346e+00	0.000000e+00	-6.835781e-06	0.000000e+00
8.900000e-01	9.997789e+01	1.097020e-01	-2.110346e+00	0.000000e+00	-6.934236e-06	0.000000e+00
9.000000e-01	9.997789e+01	1.097020e-01	-2.110346e+00	0.000000e+00	-7.034165e-06	0.000000e+00
9.100000e-01	9.997789e+01	1.097020e-01	-2.110346e+00	0.000000e+00	-7.134495e-06	0.000000e+00
9.200000e-01	9.997790e+01	1.097020e-01	-2.110345e+00	0.000000e+00	-7.234214e-06	0.000000e+00
9.300000e-01	9.997790e+01	1.097020e-01	-2.110345e+00	0.000000e+00	-7.332357e-06	0.000000e+00
9.400000e-01	9.997790e+01	1.097020e-01	-2.110345e+00	0.000000e+00	-7.428028e-06	0.000000e+00
9.500000e-01	9.997790e+01	1.097020e-01	-2.110345e+00	0.000000e+00	-7.520397e-06	0.000000e+00
9.600000e-01	9.997790e+01	1.097020e-01	-2.110345e+00	0.000000e+00	-7.608703e-06	0.000000e+00
9.700000e-01	9.997790e+01	1.097020e-01	-2.110345e+00	0.000000e+00	-7.692261e-06	0.000000e+00
9.800000e-01	9.997790e+01	1.097020e-01	-2.110345e+00	0.000000e+00	-7.770458e-06	0.000000e+00
9.900000e-01	9.997791e+01	1.097020e-01	-2.110345e+00	0.000000e+00	-7.842762e-06	0.000000e+00
1.000000e+00	9.997791e+01	1.097020e-01	-2.110344e+00	0.000000e+00	-7.908715e-06	0.000000e+00
1.010000e+00	9.997791e+01	1.097003e-01	-2.110344e+00	-9.622777e-05	-8.135826e-06	5.123434e-05
1.020000e+00	9.997791e+01	1.096974e-01	-2.110344e+00	-2.276687e-04	-8.428565e-06	1.707874e-04
1.030000e+00	9.997791e+01	1.096939e-01	-2.110344e+00	-4.063475e-04	-8.768224e-06	3.580009e-04
1.040000e+00	9.997791e+01	1.096909e-01	-2.110344e+00	-6.199467e-04	-9.131237e-06	6.065378e-04
1.050000e+00	9.997792e+01	1.096893e-01	-2.110344e+00	-8.590852e-04	-9.497926e-06	9.120311e-04
1.060000e+00	9.997792e+01	1.096898e-01	-2.110344e+00	-1.117935e-03	-9.855749e-06	1.272398e-03
1.070000e+00	9.997792e+01	1.096932e-01	-2.110343e+00	-1.393455e-03	-1.019790e-05	1.686882e-03
1.080000e+00	9.997792e+01	1.097001e-01	-2.110343e+00	-1.684510e-03	-1.052144e-05	2.155216e-03
1.090000e+00	9.997792e+01	1.097112e-01	-2.110343e+00	-1.991181e-03	-1.082606e-05	2.677171e-03
1.100000e+00	9.997792e+01	1.097269e-01	-2.110343e+00	-2.314276e-03	-1.111321e-05	3.252379e-03
1.110000e+00	9.997792e+01	1.097478e-01	-2.110343e+00	-2.654970e-03	-1.138543e-05	3.880324e-03
1.120000e+00	9.997792e+01	1.097743e-01	-2.110343e+00	-3.014530e-03	-1.164585e-05	4.560386e-03
1.130000e+00	9.997793e+01	1.098069e-01	-2.110342e+00	-3.394118e-03	-1.189771e-05	5.291897e-03
1.140000e+00	9.997793e+01	1.098459e-01	-2.110342e+00	-3.794649e-03	-1.214406e-05	6.074190e-03
1.150000e+00	9.997793e+01	1.098917e-01	-2.110342e+00	-4.216710e-03	-1.238760e-05	6.906633e-03
1.160000e+00	9.997793e+01	1.099446e-01	-2.110342e+00	-4.660528e-03	-1.263054e-05	7.788645e-03
1.170000e+00	9.997793e+01	1.100050e-01	-2.110341e+00	-5.125981e-03	-1.287461e-05	8.719707e-03
1.180000e+00	9.997793e+01	1.100731e-01	-2.110341e+00	-5.612626e-03	-1.312116e-05	9.699357e-03
1.190000e+00	9.997793e+01	1.101493e-01	-2.110341e+00	-6.119762e-03	-1.337117e-05	1.072719e-02
1.200000e+00	9.997793e+01	1.102338e-01	-2.110341e+00	-6.646489e-03	-1.362546e-05	1.180285e-02
1.210000e+00	9.997794e+01	1.103268e-01	-2.110340e+00	-7.191771e-03	-1.388470e-05	1.292601e-02
1.220000e+00	9.997794e+01	1.104285e-01	-2.110340e+00	-7.754500e-03	-1.414957e-05	1.409639e-02
1.230000e+00	9.997794e+01	1.105393e-01	-2.110340e+00	-8.333544e-03	-1.442073e-05	1.531374e-02
1.240000e+00	9.997794e+01	1.106592e-01	-2.110339e+00	-8.927788e-03	-1.469891e-05	1.657779e-02
1.250000e+00	9.997794e+01	1.107884e-01	-2.110339e+00	-9.536163e-03	-1.498490e-05	1.788833e-02
1.260000e+00	9.997794e+01	1.109273e-01	-2.110339e+00	-1.015767e-02	-1.527957e-05	1.924515e-02
1.270000e+00	9.997794e+01	1.110758e-01	-2.110338e+00	-1.079138e-02	-1.558382e-05	2.064803e-02
1.280000e+00	9.997794e+01	1.112341e-01	-2.110338e+00	-1.143647e-02	-1.589856e-05	2.209678e-02
1.290000e+00	9.997794e+01	1.114025e-01	-2.110338e+00	-1.209215e-02	-1.622472e-05	2.359120e-02
1.300000e+00	9.997794e+01	1.115810e-01	-2.110337e+00	-1.275776e-02	-1.656316e-05	2.513111e-02
1.310000e+00	9.997794e+01	1.117697e-01	-2.110337e+00	-1.343266e-02	-1.691475e-05	2.671634e-02
1.320000e+00	9.997794e+01	1.119687e-01	-2.110336e+00	-1.411629e-02	-1.728025e-05	2.834670e-02
1.330000e+00	9.997794e+01	1.121783e-01	-2.110336e+00	-1.480813e-02	-1.766036e-05	3.002204e-02
1.340000e+00	9.997795e+01	1.123984e-01	-2.110335e+00	-1.550771e-02	-1.805574e-05	3.174220e-02
1.350000e+00	9.997795e+01	1.126291e-01	-2.110335e+00	-1.621460e-02	-1.846696e-05	3.350703e-02
1.360000e+00	9.997795e+01	1.128705e-01	-2.110334e+00	-1.692837e-02	-1.889458e-05	3.531639e-02
1.370000e+00	9.997795e+01	1.131228e-01	-2.110334e+00	-1.764864e-02	-1.933914e-05	3.717013e-02
1.380000e+00	9.997795e+01	1.133859e-01	-2.110333e+00	-1.837504e-02	-1.980114e-05	3.906813e-02
1.390000e+00	9.997795e+01	1.136600e-01	-2.110333e+00	-1.910722e-02	-2.028109e-05	4.101028e-02
1.400000e+00	9.997795e+01	1.139451e-01	-2.110332e+00	-1.984485e-02	-2.077954e-05	4.299645e-02
1.410000e+00	9.997795e+01	1.142412e-01	-2.110331e+00	-2.058761e-02	-2.129708e-05	4.502654e-02
1.420000e+00	9.997795e+01	1.145485e-01	-2.110331e+00	-2.133521e-02	-2.183434e-05	4.710044e-02
1.430000e+00	9.997795e+01	1.148669e-01	-2.110330e+00	-2.208736e-02	-2.239205e-05	4.921807e-02
1.440000e+00	9.997795e+01	1.151965e-01	-2.110329e+00	-2.284379e-02	-2.297098e-05	5.137933e-02
1.450000e+00	9.997795e+01	1.155374e-01	-2.110328e+00	-2.360425e-02	-2.357200e-05	5.358414e-02
1.460000e+00	9.997795e+01	1.158895e-01	-2.110328e+00	-2.436850e-02	-2.419606e-05	5.583242e-02
1.470000e+00	9.997795e+01	1.162530e-01	-2.110327e+00	-2.513632e-02	-2.484419e-05	5.812409e-02
1.480000e+00	9.997795e+01	1.166278e-01	-2.110326e+00	-2.590751e-02	-2.551753e-05	6.045909e-02
1.490000e+00	9.997795e+01	1.170140e-01	-2.110325e+00	-2.668186e-02	-2.621729e-05	6.283735e-02
1.500000e+00	9.997795e+01	1.174116e-01	-2.110324e+00	-2.745921e-02	-2.694474e-05	6.525881e-02
1.510000e+00	9.997795e+01	1.178206e-01	-2.110323e+00	-2.823938e-02	-2.770125e-05	6.772341e-02
1.520000e+00	9.997795e+01	1.182411e-01	-2.110322e+00	-2.902222e-02	-2.848824e-05	7.023111e-02
1.530000e+00	9.997795e+01	1.186730e-01	-2.110321e+00	-2.980759e-02	-2.930719e-05	7.278184e-02
1.540000e+00	9.997795e+01	1.191165e-01	-2.110320e+00	-3.059535e-02	-3.015965e-05	7.537556e-02
1.550000e+00	9.997795e+01	1.195714e-01	-2.110319e+00	-3.138539e-02	-3.104721e-05	7.801222e-02
1.560000e+00	9.997795e+01	1.200379e-01	-2.110318e+00	-3.217758e-02	-3.197150e-05	8.069179e-02
1.570000e+00	9.997795e+01	1.205159e-01	-2.110317e+00	-3.297183e-02	-3.293419e-05	8.341423e-02
1.580000e+00	9.997794e+01	1.210055e-01	-2.110316e+00	-3.376803e-02	-3.393696e-05	8.617950e-02
1.590000e+00	9.997794e+01	1.215066e-01	-2.110315e+00	-3.456610e-02	-3.498153e-05	8.898756e-02
1.600000e+00	9.997794e+01	1.220193e-01	-2.110313e+00	-3.536595e-02	-3.606961e-05	9.183839e-02
1.610000e+00	9.997794e+01	1.225436e-01	-2.110312e+00	-3.616751e-02	-3.720295e-05	9.473195e-02
1.620000e+00	9.997794e+01	1.230795e-01	-2.110311e+00	-3.697070e-02	-3.838329e-05	9.766822e-02
1.630000e+00	9.997794e+01	1.236270e-01	-2.110309e+00	-3.777546e-02	-3.961236e-05	1.006472e-01
1.640000e+00	9.997794e+01	1.241861e-01	-2.110308e+00	-3.858172e-02	-4.089191e-05	1.036688e-01
1.650000e+00	9.997794e+01	1.247569e-01	-2.110306e+00	-3.938944e-02	-4.222369e-05	1.067330e-01
1.660000e+00	9.997794e+01	1.253392e-01	-2.110305e+00	-4.019856e-02	-4.360941e-05	1.098399e-01
1.670000e+00	9.997794e+01	1.259332e-01	-2.110303e+00	-4.100902e-02	-4.505082e-05	1.129893e-01
1.680000e+00	9.997793e+01	1.265388e-01	-2.110302e+00	-4.182080e-02	-4.654963e-05	1.161813e-01
1.690000e+00	9.997793e+01	1.271560e-01	-2.110300e+00	-4.263384e-02	-4.810754e-05	1.194159e-01
1.700000e+00	9.997793e+01	1.277849e-01	-2.110298e+00	-4.344811e-02	-4.972628e-05	1.226930e-01
1.710000e+00	9.997793e+01	1.284254e-01	-2.110297e+00	-4.426358e-02	-5.140754e-05	1.260127e-01
1.720000e+00	9.997793e+01	1.290776e-01	-2.110295e+00	-4.508020e-02	-5.315302e-05	1.293749e-01
1.730000e+00	9.997793e+01	1.297414e-01	-2.110293e+00	-4.589796e-02	-5.496443e-05	1.327795e-01
1.740000e+00	9.997792e+01	1.304169e-01	-2.110291e+00	-4.671683e-02	-5.684346e-05	1.362267e-01
1.750000e+00	9.997792e+01	1.311040e-01	-2.110289e+00	-4.753678e-02	-5.879182e-05	1.397163e-01
1.760000e+00	9.997792e+01	1.318028e-01	-2.110287e+00	-4.835779e-02	-6.081122e-05	1.432484e-01
1.770000e+00	9.997792e+01	1.325132e-01	-2.110285e+00	-4.917984e-02	-6.290339e-05	1.468229e-01
1.780000e+00	9.997792e+01	1.332353e-01	-2.110283e+00	-5.000292e-02	-6.507008e-05	1.504399e-01
1.790000e+00	9.997791e+01	1.339690e-01	-2.110281e+00	-5.082699e-02	-6.731304e-05	1.540994e-01
1.800000e+00	9.997791e+01	1.347144e-01	-2.110278e+00	-5.165205e-02	-6.963404e-05	1.578012e-01
1.810000e+00	9.997791e+01	1.354715e-01	-2.110276e+00	-5.247809e-02	-7.203490e-05	1.615455e-01
1.820000e+00	9.997791e+01	1.362402e-01	-2.110274e+00	-5.330508e-02	-7.451746e-05	1.653322e-01
1.830000e+00	9.997790e+01	1.370206e-01	-2.110271e+00	-5.413303e-02	-7.708358e-05	1.691613e-01
1.840000e+00	9.997790e+01	1.378127e-01	-2.110269e+00	-5.496191e-02	-7.973517e-05	1.730327e-01
1.850000e+00	9.997790e+01	1.386164e-01	-2.110267e+00	-5.579171e-02	-8.247417e-05	1.769466e-01
1.860000e+00	9.997790e+01	1.394318e-01	-2.110264e+00	-5.662244e-02	-8.530257e-05	1.809029e-01
1.870000e+00	9.997789e+01	1.402588e-01	-2.110261e+00	-5.745407e-02	-8.822241e-05	1.849015e-01
1.880000e+00	9.997789e+01	1.410975e-01	-2.110259e+00	-5.828660e-02	-9.123576e-05	1.889425e-01
1.890000e+00	9.997789e+01	1.419479e-01	-2.110256e+00	-5.912003e-02	-9.434475e-05	1.930259e-01
1.900000e+00	9.997788e+01	1.428099e-01	-2.110253e+00	-5.995435e-02	-9.755158e-05	1.971516e-01
1.910000e+00	9.997788e+01	1.436836e-01	-2.110250e+00	-6.078955e-02	-1.008585e-04	2.013197e-01
1.920000e+00	9.997788e+01	1.445689e-01	-2.110247e+00	-6.162562e-02	-1.042678e-04	2.055301e-01
1.930000e+00	9.997787e+01	1.454659e-01	-2.110244e+00	-6.246256e-02	-1.077818e-04	2.097828e-01
1.940000e+00	9.997787e+01	1.463746e-01	-2.110241e+00	-6.330037e-02	-1.114029e-04	2.140779e-01
1.950000e+00	9.997787e+01	1.472949e-01	-2.110238e+00	-6.413904e-02	-1.151337e-04	2.184153e-01
1.960000e+00	9.997786e+01	1.482269e-01	-2.110235e+00	-6.497857e-02	-1.189766e-04	2.227951e-01
1.970000e+00	9.997786e+01	1.491705e-01	-2.110232e+00	-6.581895e-02	-1.229343e-04	2.272171e-01
1.980000e+00	9.997785e+01	1.501258e-01	-2.110229e+00	-6.666018e-02	-1.270093e-04	2.316815e-01
1.990000e+00	9.997785e+01	1.510928e-01	-2.110225e+00	-6.750226e-02	-1.312046e-04	2.361882e-01
2.000000e+00	9.997784e+01	1.520714e-01	-2.110222e+00	-6.834517e-02	-1.355227e-04	2.407372e-01
2.010000e+00	9.997784e+01	1.530616e-01	-2.110218e+00	-6.918893e-02	-1.399666e-04	2.453284e-01
2.020000e+00	9.997783e+01	1.540635e-01	-2.110215e+00	-7.003353e-02	-1.445392e-04	2.499620e-01
2.030000e+00	9.997783e+01	1.550771e-01	-2.110211e+00	-7.087896e-02	-1.492434e-04	2.546378e-01
2.040000e+00	9.997783e+01	1.561023e-01	-2.110207e+00	-7.172523e-02	-1.540822e-04	2.593559e-01
2.050000e+00	9.997782e+01	1.571392e-01	-2.110204e+00	-7.257232e-02	-1.590588e-04	2.641163e-01
2.060000e+00	9.997782e+01	1.581877e-01	-2.110200e+00	-7.342024e-02	-1.641762e-04	2.689189e-01
2.070000e+00	9.997781e+01	1.592479e-01	-2.110196e+00	-7.426898e-02	-1.694377e-04	2.737638e-01
2.080000e+00	9.997780e+01	1.603197e-01	-2.110192e+00	-7.511855e-02	-1.748465e-04	2.786510e-01
2.090000e+00	9.997780e+01	1.614032e-01	-2.110188e+00	-7.596893e-02	-1.804059e-04	2.835804e-01
2.100000e+00	9.997779e+01	1.624983e-01	-2.110184e+00	-7.682013e-02	-1.861192e-04	2.885520e-01
2.110000e+00	9.997779e+01	1.636051e-01	-2.110180e+00	-7.767215e-02	-1.919898e-04	2.935658e-01
2.120000e+00	9.997778e+01	1.647235e-01	-2.110175e+00	-7.852497e-02	-1.980211e-04	2.986219e-01
2.130000e+00	9.997777e+01	1.658535e-01	-2.110171e+00	-7.937861e-02	-2.042167e-04	3.037202e-01
2.140000e+00	9.997777e+01	1.669952e-01	-2.110167e+00	-8.023305e-02	-2.105801e-04	3.088607e-01
2.150000e+00	9.997776e+01	1.681486e-01	-2.110162e+00	-8.108830e-02	-2.171148e-04	3.140434e-01
2.160000e+00	9.997776e+01	1.693135e-01	-2.110158e+00	-8.194435e-02	-2.238244e-04	3.192682e-01
2.170000e+00	9.997775e+01	1.704902e-01	-2.110153e+00	-8.280120e-02	-2.307125e-04	3.245353e-01
2.180000e+00	9.997774e+01	1.716784e-01	-2.110148e+00	-8.365885e-02	-2.377829e-04	3.298445e-01
2.190000e+00	9.997774e+01	1.728783e-01	-2.110144e+00	-8.451729e-02	-2.450392e-04	3.351959e-01
2.200000e+00	9.997773e+01	1.740898e-01	-2.110139e+00	-8.537652e-02	-2.524852e-04	3.405894e-01
2.210000e+00	9.997772e+01	1.753130e-01	-2.110134e+00	-8.623654e-02	-2.601247e-04	3.460251e-01
2.220000e+00	9.997771e+01	1.765478e-01	-2.110129e+00	-8.709735e-02	-2.679614e-04	3.515029e-01
2.230000e+00	9.997771e+01	1.777942e-01	-2.110124e+00	-8.795894e-02	-2.759991e-04	3.570229e-01
2.240000e+00	9.997770e+01	1.790522e-01	-2.110119e+00	-8.882132e-02	-2.842418e-04	3.625849e-01
2.250000e+00	9.997769e+01	1.803219e-01	-2.110113e+00	-8.968447e-02	-2.926933e-04	3.681891e-01
2.260000e+00	9.997768e+01	1.816032e-01	-2.110108e+00	-9.054839e-02	-3.013575e-04	3.738353e-01
