"Adams Car Assembly (Adams 2019)"
	"2019-11-"	"2 21:36:10"

" Result ID"	"Result Type"	"I Marker ID"	"J Marker ID"	"Result Title"
"chassis_velocities"	"User Result"	"     (N/A)"	"     (N/A)"	"Chassis Velocities"

".horus.simu100min_swept.chassis_velocities.TIME"	".horus.simu100min_swept.chassis_velocities.longitudinal"	".horus.simu100min_swept.chassis_velocities.lateral"	".horus.simu100min_swept.chassis_velocities.vertical"	".horus.simu100min_swept.chassis_velocities.roll"	".horus.simu100min_swept.chassis_velocities.pitch"	".horus.simu100min_swept.chassis_velocities.yaw"
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.000000e+00	9.997551e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.000000e+00	9.997489e+01	1.069340e-01	2.238452e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.000000e-02	9.997490e+01	1.069340e-01	2.238452e+00	0.000000e+00	6.362651e-05	0.000000e+00
2.000000e-02	9.997491e+01	1.069340e-01	2.238450e+00	0.000000e+00	1.091299e-04	0.000000e+00
3.000000e-02	9.997491e+01	1.069340e-01	2.238447e+00	0.000000e+00	1.404342e-04	0.000000e+00
4.000000e-02	9.997492e+01	1.069340e-01	2.238445e+00	0.000000e+00	1.586821e-04	0.000000e+00
5.000000e-02	9.997492e+01	1.069340e-01	2.238442e+00	0.000000e+00	1.658539e-04	0.000000e+00
6.000000e-02	9.997493e+01	1.069340e-01	2.238440e+00	0.000000e+00	1.642880e-04	0.000000e+00
7.000000e-02	9.997493e+01	1.069340e-01	2.238437e+00	0.000000e+00	1.563421e-04	0.000000e+00
8.000000e-02	9.997494e+01	1.069340e-01	2.238435e+00	0.000000e+00	1.441836e-04	0.000000e+00
9.000000e-02	9.997494e+01	1.069340e-01	2.238433e+00	0.000000e+00	1.296788e-04	0.000000e+00
1.000000e-01	9.997495e+01	1.069339e-01	2.238431e+00	0.000000e+00	1.143526e-04	0.000000e+00
1.100000e-01	9.997495e+01	1.069339e-01	2.238429e+00	0.000000e+00	9.939684e-05	0.000000e+00
1.200000e-01	9.997496e+01	1.069339e-01	2.238428e+00	0.000000e+00	8.564042e-05	0.000000e+00
1.300000e-01	9.997496e+01	1.069339e-01	2.238426e+00	0.000000e+00	7.352676e-05	0.000000e+00
1.400000e-01	9.997497e+01	1.069338e-01	2.238425e+00	0.000000e+00	6.319687e-05	0.000000e+00
1.500000e-01	9.997497e+01	1.069338e-01	2.238424e+00	0.000000e+00	5.458557e-05	0.000000e+00
1.600000e-01	9.997498e+01	1.069337e-01	2.238424e+00	0.000000e+00	4.750474e-05	0.000000e+00
1.700000e-01	9.997498e+01	1.069337e-01	2.238423e+00	0.000000e+00	4.170766e-05	0.000000e+00
1.800000e-01	9.997498e+01	1.069336e-01	2.238422e+00	0.000000e+00	3.693483e-05	0.000000e+00
1.900000e-01	9.997499e+01	1.069335e-01	2.238422e+00	0.000000e+00	3.294374e-05	0.000000e+00
2.000000e-01	9.997499e+01	1.069335e-01	2.238421e+00	0.000000e+00	2.952571e-05	0.000000e+00
2.100000e-01	9.997500e+01	1.069334e-01	2.238421e+00	0.000000e+00	2.651317e-05	0.000000e+00
2.200000e-01	9.997500e+01	1.069333e-01	2.238420e+00	0.000000e+00	2.378016e-05	0.000000e+00
2.300000e-01	9.997501e+01	1.069332e-01	2.238420e+00	0.000000e+00	2.123864e-05	0.000000e+00
2.400000e-01	9.997501e+01	1.069332e-01	2.238419e+00	0.000000e+00	1.883241e-05	0.000000e+00
2.500000e-01	9.997502e+01	1.069331e-01	2.238419e+00	0.000000e+00	1.653014e-05	0.000000e+00
2.600000e-01	9.997502e+01	1.069330e-01	2.238419e+00	0.000000e+00	1.431851e-05	0.000000e+00
2.700000e-01	9.997502e+01	1.069329e-01	2.238419e+00	0.000000e+00	1.219606e-05	-6.001411e-06
2.800000e-01	9.997503e+01	1.069328e-01	2.238419e+00	0.000000e+00	1.016807e-05	-6.261058e-06
2.900000e-01	9.997503e+01	1.069328e-01	2.238418e+00	0.000000e+00	8.242689e-06	-6.507334e-06
3.000000e-01	9.997504e+01	1.069327e-01	2.238418e+00	0.000000e+00	6.428088e-06	-6.742242e-06
3.100000e-01	9.997504e+01	1.069326e-01	2.238418e+00	0.000000e+00	0.000000e+00	-6.967729e-06
3.200000e-01	9.997505e+01	1.069325e-01	2.238418e+00	0.000000e+00	0.000000e+00	-7.185625e-06
3.300000e-01	9.997505e+01	1.069324e-01	2.238418e+00	0.000000e+00	0.000000e+00	-7.397604e-06
3.400000e-01	9.997505e+01	1.069324e-01	2.238419e+00	0.000000e+00	0.000000e+00	-7.605149e-06
3.500000e-01	9.997506e+01	1.069323e-01	2.238419e+00	0.000000e+00	0.000000e+00	-7.809538e-06
3.600000e-01	9.997506e+01	1.069322e-01	2.238419e+00	0.000000e+00	0.000000e+00	-8.011836e-06
3.700000e-01	9.997506e+01	1.069321e-01	2.238419e+00	0.000000e+00	0.000000e+00	-8.212890e-06
3.800000e-01	9.997507e+01	1.069321e-01	2.238419e+00	0.000000e+00	0.000000e+00	-8.413339e-06
3.900000e-01	9.997507e+01	1.069320e-01	2.238419e+00	0.000000e+00	0.000000e+00	-8.613616e-06
4.000000e-01	9.997508e+01	1.069319e-01	2.238420e+00	0.000000e+00	0.000000e+00	-8.813976e-06
4.100000e-01	9.997508e+01	1.069318e-01	2.238420e+00	0.000000e+00	-6.147395e-06	-9.014506e-06
4.200000e-01	9.997508e+01	1.069318e-01	2.238420e+00	0.000000e+00	-6.769345e-06	-9.215143e-06
4.300000e-01	9.997509e+01	1.069317e-01	2.238420e+00	0.000000e+00	-7.336651e-06	-9.415704e-06
4.400000e-01	9.997509e+01	1.069316e-01	2.238420e+00	0.000000e+00	-7.855284e-06	-9.615908e-06
4.500000e-01	9.997509e+01	1.069316e-01	2.238421e+00	0.000000e+00	-8.330502e-06	-9.815396e-06
4.600000e-01	9.997510e+01	1.069315e-01	2.238421e+00	0.000000e+00	-8.766895e-06	-1.001375e-05
4.700000e-01	9.997510e+01	1.069314e-01	2.238421e+00	0.000000e+00	-9.168449e-06	-1.021053e-05
4.800000e-01	9.997510e+01	1.069313e-01	2.238422e+00	0.000000e+00	-9.538611e-06	-1.040527e-05
4.900000e-01	9.997511e+01	1.069313e-01	2.238422e+00	0.000000e+00	-9.880375e-06	-1.059751e-05
5.000000e-01	9.997511e+01	1.069312e-01	2.238422e+00	0.000000e+00	-1.019634e-05	-1.078681e-05
5.100000e-01	9.997511e+01	1.069311e-01	2.238422e+00	0.000000e+00	-1.048878e-05	-1.097275e-05
5.200000e-01	9.997512e+01	1.069311e-01	2.238423e+00	0.000000e+00	-1.075968e-05	-1.115498e-05
5.300000e-01	9.997512e+01	1.069310e-01	2.238423e+00	0.000000e+00	-1.101081e-05	-1.133315e-05
5.400000e-01	9.997512e+01	1.069309e-01	2.238423e+00	0.000000e+00	-1.124374e-05	-1.150701e-05
5.500000e-01	9.997513e+01	1.069308e-01	2.238424e+00	0.000000e+00	-1.145985e-05	-1.167632e-05
5.600000e-01	9.997513e+01	1.069308e-01	2.238424e+00	0.000000e+00	-1.166041e-05	-1.184092e-05
5.700000e-01	9.997513e+01	1.069307e-01	2.238424e+00	0.000000e+00	-1.184652e-05	-1.200071e-05
5.800000e-01	9.997514e+01	1.069306e-01	2.238424e+00	0.000000e+00	-1.201920e-05	-1.215562e-05
5.900000e-01	9.997514e+01	1.069306e-01	2.238425e+00	0.000000e+00	-1.217934e-05	-1.230563e-05
6.000000e-01	9.997514e+01	1.069305e-01	2.238425e+00	0.000000e+00	-1.232776e-05	-1.245078e-05
6.100000e-01	9.997515e+01	1.069305e-01	2.238425e+00	0.000000e+00	-1.246517e-05	-1.259113e-05
6.200000e-01	9.997515e+01	1.069304e-01	2.238426e+00	0.000000e+00	-1.259223e-05	-1.272678e-05
6.300000e-01	9.997515e+01	1.069303e-01	2.238426e+00	0.000000e+00	-1.270952e-05	-1.285786e-05
6.400000e-01	9.997515e+01	1.069303e-01	2.238426e+00	0.000000e+00	-1.281756e-05	-1.298451e-05
6.500000e-01	9.997516e+01	1.069302e-01	2.238427e+00	0.000000e+00	-1.291682e-05	-1.310688e-05
6.600000e-01	9.997516e+01	1.069302e-01	2.238427e+00	0.000000e+00	-1.300771e-05	-1.322514e-05
6.700000e-01	9.997516e+01	1.069301e-01	2.238427e+00	0.000000e+00	-1.309062e-05	-1.333947e-05
6.800000e-01	9.997517e+01	1.069300e-01	2.238428e+00	0.000000e+00	-1.316589e-05	-1.345005e-05
6.900000e-01	9.997517e+01	1.069300e-01	2.238428e+00	0.000000e+00	-1.323385e-05	-1.355703e-05
7.000000e-01	9.997517e+01	1.069299e-01	2.238428e+00	0.000000e+00	-1.329477e-05	-1.366058e-05
7.100000e-01	9.997517e+01	1.069299e-01	2.238428e+00	0.000000e+00	-1.334894e-05	-1.376087e-05
7.200000e-01	9.997518e+01	1.069298e-01	2.238429e+00	0.000000e+00	-1.339662e-05	-1.385803e-05
7.300000e-01	9.997518e+01	1.069298e-01	2.238429e+00	0.000000e+00	-1.343802e-05	-1.395219e-05
7.400000e-01	9.997518e+01	1.069297e-01	2.238429e+00	0.000000e+00	-1.347341e-05	-1.404349e-05
7.500000e-01	9.997518e+01	1.069297e-01	2.238430e+00	0.000000e+00	-1.350298e-05	-1.413202e-05
7.600000e-01	9.997519e+01	1.069296e-01	2.238430e+00	0.000000e+00	-1.352696e-05	-1.421789e-05
7.700000e-01	9.997519e+01	1.069296e-01	2.238430e+00	0.000000e+00	-1.354556e-05	-1.430117e-05
7.800000e-01	9.997519e+01	1.069296e-01	2.238431e+00	0.000000e+00	-1.355898e-05	-1.438195e-05
7.900000e-01	9.997519e+01	1.069295e-01	2.238431e+00	0.000000e+00	-1.356742e-05	-1.446028e-05
8.000000e-01	9.997519e+01	1.069295e-01	2.238431e+00	0.000000e+00	-1.357108e-05	-1.453621e-05
8.100000e-01	9.997520e+01	1.069294e-01	2.238431e+00	0.000000e+00	-1.357015e-05	-1.460980e-05
8.200000e-01	9.997520e+01	1.069294e-01	2.238432e+00	0.000000e+00	-1.356482e-05	-1.468107e-05
8.300000e-01	9.997520e+01	1.069294e-01	2.238432e+00	0.000000e+00	-1.355528e-05	-1.475007e-05
8.400000e-01	9.997520e+01	1.069293e-01	2.238432e+00	0.000000e+00	-1.354172e-05	-1.481682e-05
8.500000e-01	9.997521e+01	1.069293e-01	2.238433e+00	0.000000e+00	-1.352431e-05	-1.488134e-05
8.600000e-01	9.997521e+01	1.069292e-01	2.238433e+00	0.000000e+00	-1.350323e-05	-1.494365e-05
8.700000e-01	9.997521e+01	1.069292e-01	2.238433e+00	0.000000e+00	-1.347866e-05	-1.500378e-05
8.800000e-01	9.997521e+01	1.069292e-01	2.238433e+00	0.000000e+00	-1.345077e-05	-1.506174e-05
8.900000e-01	9.997521e+01	1.069291e-01	2.238434e+00	0.000000e+00	-1.341972e-05	-1.511755e-05
9.000000e-01	9.997522e+01	1.069291e-01	2.238434e+00	0.000000e+00	-1.338569e-05	-1.517123e-05
9.100000e-01	9.997522e+01	1.069291e-01	2.238434e+00	0.000000e+00	-1.334882e-05	-1.522281e-05
9.200000e-01	9.997522e+01	1.069291e-01	2.238435e+00	0.000000e+00	-1.330928e-05	-1.527229e-05
9.300000e-01	9.997522e+01	1.069290e-01	2.238435e+00	0.000000e+00	-1.326721e-05	-1.531971e-05
9.400000e-01	9.997522e+01	1.069290e-01	2.238435e+00	0.000000e+00	-1.322276e-05	-1.536509e-05
9.500000e-01	9.997523e+01	1.069290e-01	2.238435e+00	0.000000e+00	-1.317606e-05	-1.540845e-05
9.600000e-01	9.997523e+01	1.069289e-01	2.238436e+00	0.000000e+00	-1.312726e-05	-1.544983e-05
9.700000e-01	9.997523e+01	1.069289e-01	2.238436e+00	0.000000e+00	-1.307648e-05	-1.548923e-05
9.800000e-01	9.997523e+01	1.069289e-01	2.238436e+00	0.000000e+00	-1.302385e-05	-1.552671e-05
9.900000e-01	9.997523e+01	1.069289e-01	2.238436e+00	0.000000e+00	-1.296949e-05	-1.556228e-05
1.000000e+00	9.997523e+01	1.069288e-01	2.238437e+00	0.000000e+00	-1.291351e-05	-1.559598e-05
1.010000e+00	9.997524e+01	1.069272e-01	2.238437e+00	-9.434803e-05	-1.306178e-05	2.743443e-05
1.020000e+00	9.997524e+01	1.069244e-01	2.238437e+00	-2.256362e-04	-1.332627e-05	1.414114e-04
1.030000e+00	9.997524e+01	1.069210e-01	2.238437e+00	-4.080792e-04	-1.366048e-05	3.253130e-04
1.040000e+00	9.997524e+01	1.069178e-01	2.238438e+00	-6.293824e-04	-1.402605e-05	5.712995e-04
1.050000e+00	9.997524e+01	1.069157e-01	2.238438e+00	-8.781146e-04	-1.438328e-05	8.720790e-04
1.060000e+00	9.997524e+01	1.069152e-01	2.238438e+00	-1.145120e-03	-1.470045e-05	1.222619e-03
1.070000e+00	9.997525e+01	1.069168e-01	2.238439e+00	-1.423406e-03	-1.495462e-05	1.619941e-03
1.080000e+00	9.997525e+01	1.069209e-01	2.238439e+00	-1.707728e-03	-1.513005e-05	2.062548e-03
1.090000e+00	9.997525e+01	1.069278e-01	2.238439e+00	-1.994250e-03	-1.521640e-05	2.549958e-03
1.100000e+00	9.997525e+01	1.069381e-01	2.238439e+00	-2.280302e-03	-1.520705e-05	3.082380e-03
1.110000e+00	9.997525e+01	1.069520e-01	2.238440e+00	-2.564208e-03	-1.509783e-05	3.660524e-03
1.120000e+00	9.997525e+01	1.069699e-01	2.238440e+00	-2.845134e-03	-1.488591e-05	4.285452e-03
1.130000e+00	9.997525e+01	1.069923e-01	2.238440e+00	-3.122950e-03	-1.456907e-05	4.958478e-03
1.140000e+00	9.997526e+01	1.070196e-01	2.238441e+00	-3.398100e-03	-1.414517e-05	5.681076e-03
1.150000e+00	9.997526e+01	1.070521e-01	2.238441e+00	-3.671472e-03	-1.361186e-05	6.454804e-03
1.160000e+00	9.997526e+01	1.070902e-01	2.238441e+00	-3.944275e-03	-1.296648e-05	7.281239e-03
1.170000e+00	9.997526e+01	1.071345e-01	2.238441e+00	-4.217934e-03	-1.220604e-05	8.161924e-03
1.180000e+00	9.997526e+01	1.071853e-01	2.238442e+00	-4.493987e-03	-1.132738e-05	9.098333e-03
1.190000e+00	9.997526e+01	1.072430e-01	2.238442e+00	-4.774007e-03	-1.032728e-05	1.009183e-02
1.200000e+00	9.997526e+01	1.073081e-01	2.238442e+00	-5.059527e-03	-9.202616e-06	1.114368e-02
1.210000e+00	9.997526e+01	1.073810e-01	2.238442e+00	-5.351988e-03	-7.950522e-06	1.225498e-02
1.220000e+00	9.997526e+01	1.074621e-01	2.238442e+00	-5.652691e-03	-6.568503e-06	1.342672e-02
1.230000e+00	9.997527e+01	1.075518e-01	2.238443e+00	-5.962774e-03	0.000000e+00	1.465976e-02
1.240000e+00	9.997527e+01	1.076506e-01	2.238443e+00	-6.283184e-03	0.000000e+00	1.595484e-02
1.250000e+00	9.997527e+01	1.077587e-01	2.238443e+00	-6.614675e-03	0.000000e+00	1.731256e-02
1.260000e+00	9.997527e+01	1.078765e-01	2.238443e+00	-6.957800e-03	0.000000e+00	1.873347e-02
1.270000e+00	9.997527e+01	1.080045e-01	2.238443e+00	-7.312925e-03	0.000000e+00	2.021801e-02
1.280000e+00	9.997527e+01	1.081429e-01	2.238443e+00	-7.680235e-03	0.000000e+00	2.176656e-02
1.290000e+00	9.997527e+01	1.082920e-01	2.238443e+00	-8.059753e-03	6.849435e-06	2.337946e-02
1.300000e+00	9.997527e+01	1.084523e-01	2.238442e+00	-8.451358e-03	9.302282e-06	2.505701e-02
1.310000e+00	9.997527e+01	1.086239e-01	2.238442e+00	-8.854808e-03	1.188685e-05	2.679951e-02
1.320000e+00	9.997527e+01	1.088073e-01	2.238442e+00	-9.269759e-03	1.460193e-05	2.860722e-02
1.330000e+00	9.997527e+01	1.090027e-01	2.238442e+00	-9.695793e-03	1.744636e-05	3.048045e-02
1.340000e+00	9.997527e+01	1.092103e-01	2.238441e+00	-1.013243e-02	2.041899e-05	3.241948e-02
1.350000e+00	9.997528e+01	1.094304e-01	2.238441e+00	-1.057917e-02	2.351883e-05	3.442464e-02
1.360000e+00	9.997528e+01	1.096633e-01	2.238441e+00	-1.103547e-02	2.674501e-05	3.649627e-02
1.370000e+00	9.997528e+01	1.099093e-01	2.238440e+00	-1.150080e-02	3.009692e-05	3.863476e-02
1.380000e+00	9.997528e+01	1.101686e-01	2.238440e+00	-1.197465e-02	3.357410e-05	4.084050e-02
1.390000e+00	9.997528e+01	1.104415e-01	2.238439e+00	-1.245651e-02	3.717636e-05	4.311394e-02
1.400000e+00	9.997528e+01	1.107282e-01	2.238438e+00	-1.294594e-02	4.090373e-05	4.545554e-02
1.410000e+00	9.997528e+01	1.110289e-01	2.238437e+00	-1.344249e-02	4.475645e-05	4.786580e-02
1.420000e+00	9.997528e+01	1.113440e-01	2.238437e+00	-1.394580e-02	4.873500e-05	5.034525e-02
1.430000e+00	9.997528e+01	1.116736e-01	2.238436e+00	-1.445553e-02	5.284007e-05	5.289442e-02
1.440000e+00	9.997528e+01	1.120180e-01	2.238435e+00	-1.497140e-02	5.707248e-05	5.551388e-02
1.450000e+00	9.997528e+01	1.123774e-01	2.238434e+00	-1.549315e-02	6.143326e-05	5.820422e-02
1.460000e+00	9.997528e+01	1.127522e-01	2.238433e+00	-1.602059e-02	6.592357e-05	6.096601e-02
1.470000e+00	9.997528e+01	1.131424e-01	2.238432e+00	-1.655357e-02	7.054465e-05	6.379985e-02
1.480000e+00	9.997528e+01	1.135484e-01	2.238430e+00	-1.709196e-02	7.529786e-05	6.670633e-02
1.490000e+00	9.997528e+01	1.139703e-01	2.238429e+00	-1.763566e-02	8.018464e-05	6.968607e-02
1.500000e+00	9.997528e+01	1.144085e-01	2.238428e+00	-1.818462e-02	8.520644e-05	7.273964e-02
1.510000e+00	9.997528e+01	1.148632e-01	2.238426e+00	-1.873878e-02	9.036478e-05	7.586764e-02
1.520000e+00	9.997528e+01	1.153346e-01	2.238425e+00	-1.929812e-02	9.566112e-05	7.907064e-02
1.530000e+00	9.997528e+01	1.158229e-01	2.238423e+00	-1.986263e-02	1.010970e-04	8.234921e-02
1.540000e+00	9.997528e+01	1.163283e-01	2.238421e+00	-2.043230e-02	1.066738e-04	8.570391e-02
1.550000e+00	9.997528e+01	1.168512e-01	2.238420e+00	-2.100712e-02	1.123931e-04	8.913527e-02
1.560000e+00	9.997528e+01	1.173917e-01	2.238418e+00	-2.158710e-02	1.182561e-04	9.264384e-02
1.570000e+00	9.997528e+01	1.179500e-01	2.238416e+00	-2.217222e-02	1.242642e-04	9.623012e-02
1.580000e+00	9.997528e+01	1.185264e-01	2.238414e+00	-2.276249e-02	1.304188e-04	9.989462e-02
1.590000e+00	9.997528e+01	1.191211e-01	2.238411e+00	-2.335787e-02	1.367209e-04	1.036378e-01
1.600000e+00	9.997528e+01	1.197343e-01	2.238409e+00	-2.395836e-02	1.431719e-04	1.074602e-01
1.610000e+00	9.997528e+01	1.203663e-01	2.238407e+00	-2.456391e-02	1.497727e-04	1.113623e-01
1.620000e+00	9.997528e+01	1.210171e-01	2.238404e+00	-2.517450e-02	1.565244e-04	1.153444e-01
1.630000e+00	9.997528e+01	1.216872e-01	2.238402e+00	-2.579007e-02	1.634281e-04	1.194071e-01
1.640000e+00	9.997528e+01	1.223766e-01	2.238399e+00	-2.641056e-02	1.704846e-04	1.235508e-01
1.650000e+00	9.997528e+01	1.230855e-01	2.238396e+00	-2.703591e-02	1.776950e-04	1.277759e-01
1.660000e+00	9.997527e+01	1.238142e-01	2.238393e+00	-2.766605e-02	1.850600e-04	1.320828e-01
1.670000e+00	9.997527e+01	1.245629e-01	2.238390e+00	-2.830090e-02	1.925805e-04	1.364719e-01
1.680000e+00	9.997527e+01	1.253317e-01	2.238387e+00	-2.894037e-02	2.002575e-04	1.409437e-01
1.690000e+00	9.997527e+01	1.261209e-01	2.238384e+00	-2.958439e-02	2.080916e-04	1.454985e-01
1.700000e+00	9.997527e+01	1.269306e-01	2.238380e+00	-3.023285e-02	2.160838e-04	1.501368e-01
1.710000e+00	9.997527e+01	1.277611e-01	2.238377e+00	-3.088566e-02	2.242348e-04	1.548589e-01
1.720000e+00	9.997527e+01	1.286125e-01	2.238373e+00	-3.154273e-02	2.325455e-04	1.596652e-01
1.730000e+00	9.997527e+01	1.294850e-01	2.238369e+00	-3.220397e-02	2.410167e-04	1.645561e-01
1.740000e+00	9.997527e+01	1.303787e-01	2.238365e+00	-3.286927e-02	2.496493e-04	1.695320e-01
1.750000e+00	9.997527e+01	1.312940e-01	2.238361e+00	-3.353855e-02	2.584442e-04	1.745933e-01
1.760000e+00	9.997526e+01	1.322309e-01	2.238357e+00	-3.421171e-02	2.674021e-04	1.797403e-01
1.770000e+00	9.997526e+01	1.331896e-01	2.238353e+00	-3.488867e-02	2.765241e-04	1.849734e-01
1.780000e+00	9.997526e+01	1.341703e-01	2.238348e+00	-3.556933e-02	2.858111e-04	1.902930e-01
1.790000e+00	9.997526e+01	1.351732e-01	2.238343e+00	-3.625361e-02	2.952639e-04	1.956994e-01
1.800000e+00	9.997526e+01	1.361984e-01	2.238338e+00	-3.694142e-02	3.048836e-04	2.011931e-01
1.810000e+00	9.997526e+01	1.372462e-01	2.238333e+00	-3.763270e-02	3.146712e-04	2.067743e-01
1.820000e+00	9.997526e+01	1.383166e-01	2.238328e+00	-3.832735e-02	3.246275e-04	2.124434e-01
1.830000e+00	9.997525e+01	1.394098e-01	2.238323e+00	-3.902531e-02	3.347538e-04	2.182008e-01
1.840000e+00	9.997525e+01	1.405260e-01	2.238317e+00	-3.972650e-02	3.450509e-04	2.240468e-01
1.850000e+00	9.997525e+01	1.416654e-01	2.238311e+00	-4.043085e-02	3.555198e-04	2.299818e-01
1.860000e+00	9.997525e+01	1.428282e-01	2.238305e+00	-4.113830e-02	3.661617e-04	2.360061e-01
1.870000e+00	9.997525e+01	1.440144e-01	2.238299e+00	-4.184878e-02	3.769775e-04	2.421201e-01
1.880000e+00	9.997524e+01	1.452242e-01	2.238293e+00	-4.256222e-02	3.879683e-04	2.483240e-01
1.890000e+00	9.997524e+01	1.464578e-01	2.238287e+00	-4.327856e-02	3.991351e-04	2.546182e-01
1.900000e+00	9.997524e+01	1.477154e-01	2.238280e+00	-4.399775e-02	4.104788e-04	2.610031e-01
1.910000e+00	9.997524e+01	1.489970e-01	2.238273e+00	-4.471971e-02	4.220005e-04	2.674789e-01
1.920000e+00	9.997524e+01	1.503029e-01	2.238266e+00	-4.544440e-02	4.337011e-04	2.740460e-01
1.930000e+00	9.997523e+01	1.516332e-01	2.238259e+00	-4.617174e-02	4.455816e-04	2.807047e-01
1.940000e+00	9.997523e+01	1.529880e-01	2.238251e+00	-4.690169e-02	4.576430e-04	2.874552e-01
1.950000e+00	9.997523e+01	1.543675e-01	2.238243e+00	-4.763418e-02	4.698861e-04	2.942979e-01
1.960000e+00	9.997523e+01	1.557718e-01	2.238235e+00	-4.836915e-02	4.823118e-04	3.012331e-01
1.970000e+00	9.997522e+01	1.572010e-01	2.238227e+00	-4.910655e-02	4.949210e-04	3.082611e-01
1.980000e+00	9.997522e+01	1.586554e-01	2.238218e+00	-4.984632e-02	5.077145e-04	3.153821e-01
1.990000e+00	9.997522e+01	1.601349e-01	2.238210e+00	-5.058840e-02	5.206931e-04	3.225965e-01
2.000000e+00	9.997521e+01	1.616399e-01	2.238201e+00	-5.133274e-02	5.338575e-04	3.299045e-01
2.010000e+00	9.997521e+01	1.631703e-01	2.238192e+00	-5.207927e-02	5.472085e-04	3.373064e-01
2.020000e+00	9.997521e+01	1.647263e-01	2.238182e+00	-5.282794e-02	5.607468e-04	3.448024e-01
2.030000e+00	9.997520e+01	1.663082e-01	2.238172e+00	-5.357869e-02	5.744730e-04	3.523929e-01
2.040000e+00	9.997520e+01	1.679159e-01	2.238162e+00	-5.433147e-02	5.883877e-04	3.600781e-01
2.050000e+00	9.997519e+01	1.695496e-01	2.238152e+00	-5.508621e-02	6.024916e-04	3.678582e-01
2.060000e+00	9.997519e+01	1.712094e-01	2.238141e+00	-5.584287e-02	6.167851e-04	3.757336e-01
2.070000e+00	9.997519e+01	1.728955e-01	2.238131e+00	-5.660137e-02	6.312687e-04	3.837044e-01
2.080000e+00	9.997518e+01	1.746080e-01	2.238119e+00	-5.736168e-02	6.459429e-04	3.917709e-01
2.090000e+00	9.997518e+01	1.763470e-01	2.238108e+00	-5.812373e-02	6.608081e-04	3.999334e-01
2.100000e+00	9.997517e+01	1.781126e-01	2.238096e+00	-5.888746e-02	6.758646e-04	4.081921e-01
2.110000e+00	9.997517e+01	1.799050e-01	2.238084e+00	-5.965283e-02	6.911129e-04	4.165472e-01
2.120000e+00	9.997516e+01	1.817242e-01	2.238072e+00	-6.041977e-02	7.065531e-04	4.249990e-01
2.130000e+00	9.997516e+01	1.835703e-01	2.238059e+00	-6.118824e-02	7.221855e-04	4.335476e-01
2.140000e+00	9.997515e+01	1.854436e-01	2.238046e+00	-6.195817e-02	7.380102e-04	4.421934e-01
2.150000e+00	9.997515e+01	1.873440e-01	2.238032e+00	-6.272952e-02	7.540275e-04	4.509365e-01
2.160000e+00	9.997514e+01	1.892717e-01	2.238019e+00	-6.350223e-02	7.702373e-04	4.597771e-01
2.170000e+00	9.997514e+01	1.912269e-01	2.238005e+00	-6.427626e-02	7.866397e-04	4.687155e-01
2.180000e+00	9.997513e+01	1.932095e-01	2.237990e+00	-6.505154e-02	8.032346e-04	4.777519e-01
2.190000e+00	9.997512e+01	1.952198e-01	2.237975e+00	-6.582803e-02	8.200220e-04	4.868864e-01
2.200000e+00	9.997512e+01	1.972578e-01	2.237960e+00	-6.660567e-02	8.370017e-04	4.961194e-01
2.210000e+00	9.997511e+01	1.993236e-01	2.237944e+00	-6.738442e-02	8.541736e-04	5.054509e-01
2.220000e+00	9.997510e+01	2.014173e-01	2.237928e+00	-6.816423e-02	8.715372e-04	5.148812e-01
2.230000e+00	9.997510e+01	2.035391e-01	2.237912e+00	-6.894504e-02	8.890923e-04	5.244104e-01
2.240000e+00	9.997509e+01	2.056889e-01	2.237895e+00	-6.972681e-02	9.068385e-04	5.340388e-01
2.250000e+00	9.997508e+01	2.078670e-01	2.237878e+00	-7.050948e-02	9.247754e-04	5.437666e-01
2.260000e+00	9.997508e+01	2.100734e-01	2.237860e+00	-7.129302e-02	9.429023e-04	5.535938e-01
2.270000e+00	9.997507e+01	2.123082e-01	2.237842e+00	-7.207736e-02	9.612187e-04	5.635208e-01
2.280000e+00	9.997506e+01	2.145715e-01	2.237824e+00	-7.286247e-02	9.797239e-04	5.735476e-01
2.290000e+00	9.997505e+01	2.168634e-01	2.237805e+00	-7.364829e-02	9.984171e-04	5.836744e-01
2.300000e+00	9.997504e+01	2.191839e-01	2.237785e+00	-7.443477e-02	1.017298e-03	5.939014e-01
2.310000e+00	9.997503e+01	2.215333e-01	2.237765e+00	-7.522188e-02	1.036364e-03	6.042288e-01
2.320000e+00	9.997502e+01	2.239114e-01	2.237745e+00	-7.600956e-02	1.055616e-03	6.146566e-01
2.330000e+00	9.997502e+01	2.263185e-01	2.237724e+00	-7.679776e-02	1.075053e-03	6.251852e-01
2.340000e+00	9.997501e+01	2.287546e-01	2.237703e+00	-7.758644e-02	1.094672e-03	6.358145e-01
2.350000e+00	9.997500e+01	2.312198e-01	2.237681e+00	-7.837556e-02	1.114474e-03	6.465448e-01
2.360000e+00	9.997499e+01	2.337142e-01	2.237658e+00	-7.916506e-02	1.134455e-03	6.573762e-01
