"Adams Car Assembly (Adams 2019)"
	"2019-11-"	"2 21:47:23"

" Result ID"	"Result Type"	"I Marker ID"	"J Marker ID"	"Result Title"
"chassis_velocities"	"User Result"	"     (N/A)"	"     (N/A)"	"Chassis Velocities"

".horus.simu40max_swept.chassis_velocities.TIME"	".horus.simu40max_swept.chassis_velocities.longitudinal"	".horus.simu40max_swept.chassis_velocities.lateral"	".horus.simu40max_swept.chassis_velocities.vertical"	".horus.simu40max_swept.chassis_velocities.roll"	".horus.simu40max_swept.chassis_velocities.pitch"	".horus.simu40max_swept.chassis_velocities.yaw"
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.000000e+00	3.999125e+01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
0.000000e+00	3.999100e+01	4.390448e-02	-8.471372e-01	0.000000e+00	0.000000e+00	0.000000e+00
1.000000e-02	3.999100e+01	4.390448e-02	-8.471371e-01	0.000000e+00	7.498744e-06	0.000000e+00
2.000000e-02	3.999100e+01	4.390448e-02	-8.471371e-01	0.000000e+00	1.177499e-05	0.000000e+00
3.000000e-02	3.999100e+01	4.390448e-02	-8.471371e-01	0.000000e+00	1.470923e-05	0.000000e+00
4.000000e-02	3.999100e+01	4.390448e-02	-8.471372e-01	0.000000e+00	1.672644e-05	0.000000e+00
5.000000e-02	3.999100e+01	4.390448e-02	-8.471373e-01	0.000000e+00	1.806238e-05	0.000000e+00
6.000000e-02	3.999100e+01	4.390448e-02	-8.471374e-01	0.000000e+00	1.884520e-05	0.000000e+00
7.000000e-02	3.999100e+01	4.390448e-02	-8.471375e-01	0.000000e+00	1.915137e-05	0.000000e+00
8.000000e-02	3.999100e+01	4.390448e-02	-8.471377e-01	0.000000e+00	1.903877e-05	0.000000e+00
9.000000e-02	3.999100e+01	4.390448e-02	-8.471378e-01	0.000000e+00	1.856359e-05	0.000000e+00
1.000000e-01	3.999101e+01	4.390448e-02	-8.471380e-01	0.000000e+00	1.778743e-05	0.000000e+00
1.100000e-01	3.999101e+01	4.390448e-02	-8.471382e-01	0.000000e+00	1.677943e-05	0.000000e+00
1.200000e-01	3.999101e+01	4.390448e-02	-8.471384e-01	0.000000e+00	1.560364e-05	0.000000e+00
1.300000e-01	3.999101e+01	4.390449e-02	-8.471385e-01	0.000000e+00	1.430707e-05	0.000000e+00
1.400000e-01	3.999101e+01	4.390449e-02	-8.471387e-01	0.000000e+00	1.292713e-05	0.000000e+00
1.500000e-01	3.999101e+01	4.390449e-02	-8.471388e-01	0.000000e+00	1.149779e-05	0.000000e+00
1.600000e-01	3.999101e+01	4.390449e-02	-8.471390e-01	0.000000e+00	1.005184e-05	0.000000e+00
1.700000e-01	3.999101e+01	4.390449e-02	-8.471391e-01	0.000000e+00	8.620485e-06	0.000000e+00
1.800000e-01	3.999101e+01	4.390449e-02	-8.471392e-01	0.000000e+00	7.231855e-06	0.000000e+00
1.900000e-01	3.999101e+01	4.390449e-02	-8.471393e-01	0.000000e+00	5.909564e-06	0.000000e+00
2.000000e-01	3.999101e+01	4.390450e-02	-8.471393e-01	0.000000e+00	0.000000e+00	0.000000e+00
2.100000e-01	3.999101e+01	4.390450e-02	-8.471394e-01	0.000000e+00	0.000000e+00	0.000000e+00
2.200000e-01	3.999101e+01	4.390450e-02	-8.471394e-01	0.000000e+00	0.000000e+00	0.000000e+00
2.300000e-01	3.999101e+01	4.390450e-02	-8.471395e-01	0.000000e+00	0.000000e+00	0.000000e+00
2.400000e-01	3.999101e+01	4.390450e-02	-8.471395e-01	0.000000e+00	0.000000e+00	0.000000e+00
2.500000e-01	3.999101e+01	4.390450e-02	-8.471395e-01	0.000000e+00	0.000000e+00	0.000000e+00
2.600000e-01	3.999101e+01	4.390450e-02	-8.471395e-01	0.000000e+00	0.000000e+00	0.000000e+00
2.700000e-01	3.999101e+01	4.390450e-02	-8.471395e-01	0.000000e+00	0.000000e+00	0.000000e+00
2.800000e-01	3.999101e+01	4.390450e-02	-8.471394e-01	0.000000e+00	0.000000e+00	0.000000e+00
2.900000e-01	3.999101e+01	4.390451e-02	-8.471394e-01	0.000000e+00	0.000000e+00	0.000000e+00
3.000000e-01	3.999101e+01	4.390451e-02	-8.471394e-01	0.000000e+00	0.000000e+00	0.000000e+00
3.100000e-01	3.999101e+01	4.390451e-02	-8.471394e-01	0.000000e+00	0.000000e+00	0.000000e+00
3.200000e-01	3.999101e+01	4.390451e-02	-8.471393e-01	0.000000e+00	0.000000e+00	0.000000e+00
3.300000e-01	3.999101e+01	4.390451e-02	-8.471393e-01	0.000000e+00	0.000000e+00	0.000000e+00
3.400000e-01	3.999102e+01	4.390451e-02	-8.471393e-01	0.000000e+00	0.000000e+00	0.000000e+00
3.500000e-01	3.999102e+01	4.390451e-02	-8.471393e-01	0.000000e+00	0.000000e+00	0.000000e+00
3.600000e-01	3.999102e+01	4.390451e-02	-8.471392e-01	0.000000e+00	0.000000e+00	0.000000e+00
3.700000e-01	3.999102e+01	4.390451e-02	-8.471392e-01	0.000000e+00	0.000000e+00	0.000000e+00
3.800000e-01	3.999102e+01	4.390451e-02	-8.471392e-01	0.000000e+00	0.000000e+00	0.000000e+00
3.900000e-01	3.999102e+01	4.390451e-02	-8.471391e-01	0.000000e+00	0.000000e+00	0.000000e+00
4.000000e-01	3.999102e+01	4.390451e-02	-8.471391e-01	0.000000e+00	0.000000e+00	0.000000e+00
4.100000e-01	3.999102e+01	4.390451e-02	-8.471391e-01	0.000000e+00	0.000000e+00	0.000000e+00
4.200000e-01	3.999102e+01	4.390451e-02	-8.471391e-01	0.000000e+00	0.000000e+00	0.000000e+00
4.300000e-01	3.999102e+01	4.390451e-02	-8.471391e-01	0.000000e+00	0.000000e+00	0.000000e+00
4.400000e-01	3.999102e+01	4.390451e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
4.500000e-01	3.999102e+01	4.390451e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
4.600000e-01	3.999102e+01	4.390451e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
4.700000e-01	3.999102e+01	4.390451e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
4.800000e-01	3.999102e+01	4.390451e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
4.900000e-01	3.999102e+01	4.390451e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
5.000000e-01	3.999102e+01	4.390451e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
5.100000e-01	3.999102e+01	4.390451e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
5.200000e-01	3.999102e+01	4.390451e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
5.300000e-01	3.999102e+01	4.390451e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
5.400000e-01	3.999102e+01	4.390451e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
5.500000e-01	3.999102e+01	4.390451e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
5.600000e-01	3.999102e+01	4.390451e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
5.700000e-01	3.999102e+01	4.390451e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
5.800000e-01	3.999102e+01	4.390451e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
5.900000e-01	3.999102e+01	4.390451e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
6.000000e-01	3.999102e+01	4.390451e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
6.100000e-01	3.999102e+01	4.390451e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
6.200000e-01	3.999102e+01	4.390451e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
6.300000e-01	3.999102e+01	4.390451e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
6.400000e-01	3.999103e+01	4.390451e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
6.500000e-01	3.999103e+01	4.390451e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
6.600000e-01	3.999103e+01	4.390451e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
6.700000e-01	3.999103e+01	4.390451e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
6.800000e-01	3.999103e+01	4.390451e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
6.900000e-01	3.999103e+01	4.390451e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
7.000000e-01	3.999103e+01	4.390451e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
7.100000e-01	3.999103e+01	4.390451e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
7.200000e-01	3.999103e+01	4.390451e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
7.300000e-01	3.999103e+01	4.390451e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
7.400000e-01	3.999103e+01	4.390452e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
7.500000e-01	3.999103e+01	4.390452e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
7.600000e-01	3.999103e+01	4.390452e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
7.700000e-01	3.999103e+01	4.390452e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
7.800000e-01	3.999103e+01	4.390452e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
7.900000e-01	3.999103e+01	4.390452e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
8.000000e-01	3.999103e+01	4.390452e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
8.100000e-01	3.999103e+01	4.390452e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
8.200000e-01	3.999103e+01	4.390452e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
8.300000e-01	3.999103e+01	4.390452e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
8.400000e-01	3.999103e+01	4.390452e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
8.500000e-01	3.999103e+01	4.390452e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
8.600000e-01	3.999103e+01	4.390452e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
8.700000e-01	3.999103e+01	4.390452e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
8.800000e-01	3.999103e+01	4.390452e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
8.900000e-01	3.999103e+01	4.390452e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
9.000000e-01	3.999103e+01	4.390452e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
9.100000e-01	3.999103e+01	4.390452e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
9.200000e-01	3.999103e+01	4.390452e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
9.300000e-01	3.999103e+01	4.390452e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
9.400000e-01	3.999103e+01	4.390452e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
9.500000e-01	3.999103e+01	4.390452e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
9.600000e-01	3.999103e+01	4.390452e-02	-8.471390e-01	0.000000e+00	0.000000e+00	0.000000e+00
9.700000e-01	3.999103e+01	4.390452e-02	-8.471389e-01	0.000000e+00	0.000000e+00	0.000000e+00
9.800000e-01	3.999103e+01	4.390452e-02	-8.471389e-01	0.000000e+00	0.000000e+00	0.000000e+00
9.900000e-01	3.999103e+01	4.390452e-02	-8.471389e-01	0.000000e+00	0.000000e+00	0.000000e+00
1.000000e+00	3.999103e+01	4.390452e-02	-8.471389e-01	0.000000e+00	0.000000e+00	0.000000e+00
1.010000e+00	3.999103e+01	4.389304e-02	-8.471389e-01	-4.812440e-04	0.000000e+00	2.546718e-04
1.020000e+00	3.999103e+01	4.386986e-02	-8.471390e-01	-1.066956e-03	0.000000e+00	8.338552e-04
1.030000e+00	3.999103e+01	4.383638e-02	-8.471390e-01	-1.833105e-03	0.000000e+00	1.688161e-03
1.040000e+00	3.999103e+01	4.379525e-02	-8.471391e-01	-2.705159e-03	0.000000e+00	2.754573e-03
1.050000e+00	3.999103e+01	4.374858e-02	-8.471391e-01	-3.627390e-03	-6.915266e-06	3.992475e-03
1.060000e+00	3.999103e+01	4.369782e-02	-8.471391e-01	-4.566352e-03	-8.009398e-06	5.381083e-03
1.070000e+00	3.999104e+01	4.364388e-02	-8.471391e-01	-5.504846e-03	-8.971865e-06	6.910462e-03
1.080000e+00	3.999104e+01	4.358732e-02	-8.471391e-01	-6.435529e-03	-9.802709e-06	8.575136e-03
1.090000e+00	3.999104e+01	4.352846e-02	-8.471391e-01	-7.356488e-03	-1.051262e-05	1.037095e-02
1.100000e+00	3.999104e+01	4.346747e-02	-8.471390e-01	-8.268584e-03	-1.111760e-05	1.229401e-02
1.110000e+00	3.999104e+01	4.340441e-02	-8.471390e-01	-9.173920e-03	-1.163570e-05	1.434053e-02
1.120000e+00	3.999104e+01	4.333927e-02	-8.471389e-01	-1.007494e-02	-1.208493e-05	1.650703e-02
1.130000e+00	3.999104e+01	4.327201e-02	-8.471389e-01	-1.097392e-02	-1.248181e-05	1.879046e-02
1.140000e+00	3.999104e+01	4.320257e-02	-8.471388e-01	-1.187266e-02	-1.284055e-05	2.118836e-02
1.150000e+00	3.999104e+01	4.313085e-02	-8.471388e-01	-1.277235e-02	-1.317264e-05	2.369880e-02
1.160000e+00	3.999104e+01	4.305680e-02	-8.471387e-01	-1.367361e-02	-1.348693e-05	2.632037e-02
1.170000e+00	3.999104e+01	4.298035e-02	-8.471386e-01	-1.457656e-02	-1.378987e-05	2.905212e-02
1.180000e+00	3.999104e+01	4.290144e-02	-8.471386e-01	-1.548089e-02	-1.408590e-05	3.189344e-02
1.190000e+00	3.999104e+01	4.282002e-02	-8.471385e-01	-1.638606e-02	-1.437800e-05	3.484395e-02
1.200000e+00	3.999104e+01	4.273604e-02	-8.471384e-01	-1.729141e-02	-1.466806e-05	3.790350e-02
1.210000e+00	3.999104e+01	4.264946e-02	-8.471384e-01	-1.819626e-02	-1.495733e-05	4.107204e-02
1.220000e+00	3.999104e+01	4.256025e-02	-8.471383e-01	-1.909998e-02	-1.524673e-05	4.434957e-02
1.230000e+00	3.999104e+01	4.246839e-02	-8.471382e-01	-2.000207e-02	-1.553710e-05	4.773616e-02
1.240000e+00	3.999104e+01	4.237384e-02	-8.471381e-01	-2.090218e-02	-1.582940e-05	5.123188e-02
1.250000e+00	3.999104e+01	4.227658e-02	-8.471381e-01	-2.180012e-02	-1.612482e-05	5.483681e-02
1.260000e+00	3.999104e+01	4.217658e-02	-8.471380e-01	-2.269582e-02	-1.642486e-05	5.855100e-02
1.270000e+00	3.999104e+01	4.207384e-02	-8.471379e-01	-2.358937e-02	-1.673142e-05	6.237452e-02
1.280000e+00	3.999104e+01	4.196833e-02	-8.471378e-01	-2.448093e-02	-1.704677e-05	6.630742e-02
1.290000e+00	3.999104e+01	4.186004e-02	-8.471377e-01	-2.537076e-02	-1.737360e-05	7.034972e-02
1.300000e+00	3.999104e+01	4.174895e-02	-8.471375e-01	-2.625916e-02	-1.771502e-05	7.450147e-02
1.310000e+00	3.999104e+01	4.163505e-02	-8.471374e-01	-2.714644e-02	-1.807455e-05	7.876268e-02
1.320000e+00	3.999104e+01	4.151834e-02	-8.471373e-01	-2.803296e-02	-1.845608e-05	8.313339e-02
1.330000e+00	3.999104e+01	4.139880e-02	-8.471371e-01	-2.891903e-02	-1.886390e-05	8.761362e-02
1.340000e+00	3.999104e+01	4.127643e-02	-8.471369e-01	-2.980497e-02	-1.930262e-05	9.220339e-02
1.350000e+00	3.999104e+01	4.115123e-02	-8.471368e-01	-3.069109e-02	-1.977714e-05	9.690271e-02
1.360000e+00	3.999103e+01	4.102318e-02	-8.471366e-01	-3.157764e-02	-2.029268e-05	1.017116e-01
1.370000e+00	3.999103e+01	4.089228e-02	-8.471364e-01	-3.246487e-02	-2.085459e-05	1.066301e-01
1.380000e+00	3.999103e+01	4.075854e-02	-8.471361e-01	-3.335300e-02	-2.146846e-05	1.116583e-01
1.390000e+00	3.999103e+01	4.062195e-02	-8.471359e-01	-3.424222e-02	-2.213998e-05	1.167960e-01
1.400000e+00	3.999103e+01	4.048251e-02	-8.471356e-01	-3.513270e-02	-2.287490e-05	1.220435e-01
1.410000e+00	3.999103e+01	4.034022e-02	-8.471354e-01	-3.602458e-02	-2.367902e-05	1.274006e-01
1.420000e+00	3.999103e+01	4.019507e-02	-8.471351e-01	-3.691800e-02	-2.455810e-05	1.328675e-01
1.430000e+00	3.999103e+01	4.004707e-02	-8.471348e-01	-3.781308e-02	-2.551785e-05	1.384440e-01
1.440000e+00	3.999103e+01	3.989622e-02	-8.471344e-01	-3.870991e-02	-2.656387e-05	1.441303e-01
1.450000e+00	3.999103e+01	3.974252e-02	-8.471341e-01	-3.960858e-02	-2.770165e-05	1.499263e-01
1.460000e+00	3.999103e+01	3.958597e-02	-8.471337e-01	-4.050918e-02	-2.893654e-05	1.558321e-01
1.470000e+00	3.999103e+01	3.942656e-02	-8.471333e-01	-4.141177e-02	-3.027372e-05	1.618477e-01
1.480000e+00	3.999103e+01	3.926431e-02	-8.471329e-01	-4.231640e-02	-3.171820e-05	1.679731e-01
1.490000e+00	3.999103e+01	3.909921e-02	-8.471325e-01	-4.322314e-02	-3.327483e-05	1.742082e-01
1.500000e+00	3.999103e+01	3.893126e-02	-8.471321e-01	-4.413203e-02	-3.494826e-05	1.805531e-01
1.510000e+00	3.999102e+01	3.876046e-02	-8.471316e-01	-4.504310e-02	-3.674301e-05	1.870078e-01
1.520000e+00	3.999102e+01	3.858681e-02	-8.471311e-01	-4.595639e-02	-3.866343e-05	1.935724e-01
1.530000e+00	3.999102e+01	3.841033e-02	-8.471306e-01	-4.687193e-02	-4.071376e-05	2.002467e-01
1.540000e+00	3.999102e+01	3.823099e-02	-8.471301e-01	-4.778974e-02	-4.289806e-05	2.070308e-01
1.550000e+00	3.999102e+01	3.804881e-02	-8.471295e-01	-4.870983e-02	-4.522034e-05	2.139248e-01
1.560000e+00	3.999102e+01	3.786379e-02	-8.471289e-01	-4.963223e-02	-4.768453e-05	2.209285e-01
1.570000e+00	3.999102e+01	3.767593e-02	-8.471284e-01	-5.055695e-02	-5.029450e-05	2.280420e-01
1.580000e+00	3.999102e+01	3.748523e-02	-8.471277e-01	-5.148399e-02	-5.305406e-05	2.352654e-01
1.590000e+00	3.999102e+01	3.729168e-02	-8.471271e-01	-5.241336e-02	-5.596706e-05	2.425985e-01
1.600000e+00	3.999101e+01	3.709530e-02	-8.471265e-01	-5.334507e-02	-5.903733e-05	2.500415e-01
1.610000e+00	3.999101e+01	3.689608e-02	-8.471258e-01	-5.427912e-02	-6.226875e-05	2.575942e-01
1.620000e+00	3.999101e+01	3.669401e-02	-8.471251e-01	-5.521550e-02	-6.566526e-05	2.652567e-01
1.630000e+00	3.999101e+01	3.648911e-02	-8.471244e-01	-5.615423e-02	-6.923088e-05	2.730291e-01
1.640000e+00	3.999101e+01	3.628138e-02	-8.471236e-01	-5.709530e-02	-7.296973e-05	2.809112e-01
1.650000e+00	3.999101e+01	3.607080e-02	-8.471229e-01	-5.803870e-02	-7.688602e-05	2.889030e-01
1.660000e+00	3.999100e+01	3.585739e-02	-8.471221e-01	-5.898444e-02	-8.098413e-05	2.970047e-01
1.670000e+00	3.999100e+01	3.564114e-02	-8.471213e-01	-5.993251e-02	-8.526856e-05	3.052161e-01
1.680000e+00	3.999100e+01	3.542206e-02	-8.471205e-01	-6.088290e-02	-8.974397e-05	3.135372e-01
1.690000e+00	3.999100e+01	3.520014e-02	-8.471197e-01	-6.183562e-02	-9.441520e-05	3.219681e-01
1.700000e+00	3.999100e+01	3.497539e-02	-8.471189e-01	-6.279066e-02	-9.928726e-05	3.305088e-01
1.710000e+00	3.999099e+01	3.474781e-02	-8.471180e-01	-6.374801e-02	-1.043653e-04	3.391592e-01
1.720000e+00	3.999099e+01	3.451739e-02	-8.471171e-01	-6.470767e-02	-1.096548e-04	3.479193e-01
1.730000e+00	3.999099e+01	3.428413e-02	-8.471163e-01	-6.566964e-02	-1.151613e-04	3.567891e-01
1.740000e+00	3.999099e+01	3.404805e-02	-8.471154e-01	-6.663390e-02	-1.208905e-04	3.657686e-01
1.750000e+00	3.999098e+01	3.380913e-02	-8.471144e-01	-6.760047e-02	-1.268484e-04	3.748579e-01
1.760000e+00	3.999098e+01	3.356738e-02	-8.471135e-01	-6.856932e-02	-1.330413e-04	3.840568e-01
1.770000e+00	3.999098e+01	3.332279e-02	-8.471126e-01	-6.954046e-02	-1.394754e-04	3.933654e-01
1.780000e+00	3.999098e+01	3.307538e-02	-8.471116e-01	-7.051389e-02	-1.461574e-04	4.027837e-01
1.790000e+00	3.999097e+01	3.282513e-02	-8.471106e-01	-7.148959e-02	-1.530941e-04	4.123116e-01
1.800000e+00	3.999097e+01	3.257206e-02	-8.471096e-01	-7.246757e-02	-1.602923e-04	4.219492e-01
1.810000e+00	3.999097e+01	3.231615e-02	-8.471086e-01	-7.344782e-02	-1.677593e-04	4.316964e-01
1.820000e+00	3.999096e+01	3.205742e-02	-8.471076e-01	-7.443033e-02	-1.755023e-04	4.415533e-01
1.830000e+00	3.999096e+01	3.179585e-02	-8.471066e-01	-7.541510e-02	-1.835290e-04	4.515197e-01
1.840000e+00	3.999096e+01	3.153146e-02	-8.471056e-01	-7.640213e-02	-1.918469e-04	4.615958e-01
1.850000e+00	3.999095e+01	3.126424e-02	-8.471045e-01	-7.739142e-02	-2.004639e-04	4.717815e-01
1.860000e+00	3.999095e+01	3.099419e-02	-8.471035e-01	-7.838295e-02	-2.093880e-04	4.820767e-01
1.870000e+00	3.999095e+01	3.072131e-02	-8.471024e-01	-7.937673e-02	-2.186273e-04	4.924815e-01
1.880000e+00	3.999094e+01	3.044561e-02	-8.471013e-01	-8.037274e-02	-2.281903e-04	5.029958e-01
1.890000e+00	3.999094e+01	3.016708e-02	-8.471002e-01	-8.137100e-02	-2.380853e-04	5.136196e-01
1.900000e+00	3.999094e+01	2.988572e-02	-8.470991e-01	-8.237149e-02	-2.483208e-04	5.243530e-01
1.910000e+00	3.999093e+01	2.960154e-02	-8.470980e-01	-8.337420e-02	-2.589057e-04	5.351959e-01
1.920000e+00	3.999093e+01	2.931453e-02	-8.470969e-01	-8.437914e-02	-2.698486e-04	5.461482e-01
1.930000e+00	3.999092e+01	2.902470e-02	-8.470958e-01	-8.538630e-02	-2.811585e-04	5.572100e-01
1.940000e+00	3.999092e+01	2.873204e-02	-8.470947e-01	-8.639568e-02	-2.928445e-04	5.683813e-01
1.950000e+00	3.999091e+01	2.843657e-02	-8.470935e-01	-8.740726e-02	-3.049157e-04	5.796619e-01
1.960000e+00	3.999091e+01	2.813826e-02	-8.470924e-01	-8.842106e-02	-3.173812e-04	5.910520e-01
1.970000e+00	3.999091e+01	2.783714e-02	-8.470912e-01	-8.943706e-02	-3.302504e-04	6.025515e-01
1.980000e+00	3.999090e+01	2.753320e-02	-8.470900e-01	-9.045526e-02	-3.435327e-04	6.141603e-01
1.990000e+00	3.999090e+01	2.722643e-02	-8.470888e-01	-9.147565e-02	-3.572375e-04	6.258785e-01
2.000000e+00	3.999089e+01	2.691684e-02	-8.470877e-01	-9.249824e-02	-3.713743e-04	6.377060e-01
2.010000e+00	3.999089e+01	2.660444e-02	-8.470865e-01	-9.352301e-02	-3.859527e-04	6.496428e-01
2.020000e+00	3.999088e+01	2.628922e-02	-8.470853e-01	-9.454996e-02	-4.009823e-04	6.616889e-01
2.030000e+00	3.999087e+01	2.597117e-02	-8.470840e-01	-9.557909e-02	-4.164728e-04	6.738443e-01
2.040000e+00	3.999087e+01	2.565032e-02	-8.470828e-01	-9.661039e-02	-4.324341e-04	6.861089e-01
2.050000e+00	3.999086e+01	2.532664e-02	-8.470816e-01	-9.764386e-02	-4.488760e-04	6.984827e-01
2.060000e+00	3.999086e+01	2.500015e-02	-8.470804e-01	-9.867949e-02	-4.658083e-04	7.109657e-01
2.070000e+00	3.999085e+01	2.467084e-02	-8.470791e-01	-9.971727e-02	-4.832411e-04	7.235578e-01
2.080000e+00	3.999085e+01	2.433872e-02	-8.470779e-01	-1.007572e-01	-5.011844e-04	7.362591e-01
2.090000e+00	3.999084e+01	2.400379e-02	-8.470766e-01	-1.017993e-01	-5.196481e-04	7.490694e-01
2.100000e+00	3.999083e+01	2.366604e-02	-8.470754e-01	-1.028435e-01	-5.386425e-04	7.619889e-01
2.110000e+00	3.999083e+01	2.332548e-02	-8.470741e-01	-1.038899e-01	-5.581776e-04	7.750174e-01
2.120000e+00	3.999082e+01	2.298211e-02	-8.470728e-01	-1.049384e-01	-5.782636e-04	7.881549e-01
2.130000e+00	3.999081e+01	2.263594e-02	-8.470716e-01	-1.059890e-01	-5.989108e-04	8.014014e-01
2.140000e+00	3.999081e+01	2.228695e-02	-8.470703e-01	-1.070418e-01	-6.201294e-04	8.147568e-01
2.150000e+00	3.999080e+01	2.193515e-02	-8.470690e-01	-1.080966e-01	-6.419298e-04	8.282212e-01
2.160000e+00	3.999079e+01	2.158055e-02	-8.470677e-01	-1.091536e-01	-6.643223e-04	8.417944e-01
2.170000e+00	3.999078e+01	2.122314e-02	-8.470664e-01	-1.102126e-01	-6.873173e-04	8.554765e-01
2.180000e+00	3.999078e+01	2.086293e-02	-8.470651e-01	-1.112738e-01	-7.109253e-04	8.692674e-01
2.190000e+00	3.999077e+01	2.049991e-02	-8.470638e-01	-1.123371e-01	-7.351568e-04	8.831671e-01
2.200000e+00	3.999076e+01	2.013409e-02	-8.470625e-01	-1.134024e-01	-7.600223e-04	8.971756e-01
2.210000e+00	3.999075e+01	1.976547e-02	-8.470611e-01	-1.144698e-01	-7.855326e-04	9.112927e-01
2.220000e+00	3.999074e+01	1.939405e-02	-8.470598e-01	-1.155393e-01	-8.116982e-04	9.255186e-01
2.230000e+00	3.999074e+01	1.901983e-02	-8.470585e-01	-1.166108e-01	-8.385299e-04	9.398530e-01
2.240000e+00	3.999073e+01	1.864281e-02	-8.470572e-01	-1.176844e-01	-8.660385e-04	9.542961e-01
2.250000e+00	3.999072e+01	1.826299e-02	-8.470558e-01	-1.187601e-01	-8.942349e-04	9.688476e-01
2.260000e+00	3.999071e+01	1.788038e-02	-8.470545e-01	-1.198378e-01	-9.231299e-04	9.835077e-01
2.270000e+00	3.999070e+01	1.749497e-02	-8.470532e-01	-1.209176e-01	-9.527347e-04	9.982763e-01
2.280000e+00	3.999069e+01	1.710677e-02	-8.470518e-01	-1.219993e-01	-9.830601e-04	1.013153e+00
2.290000e+00	3.999068e+01	1.671578e-02	-8.470505e-01	-1.230831e-01	-1.014117e-03	1.028139e+00
2.300000e+00	3.999067e+01	1.632200e-02	-8.470491e-01	-1.241689e-01	-1.045918e-03	1.043232e+00
2.310000e+00	3.999066e+01	1.592543e-02	-8.470478e-01	-1.252567e-01	-1.078472e-03	1.058434e+00
2.320000e+00	3.999065e+01	1.552607e-02	-8.470465e-01	-1.263466e-01	-1.111793e-03	1.073744e+00
