"Adams Car Assembly (Adams 2019)"
	"2019-11-"	"2 21:36:10"

" Result ID"	"Result Type"	"I Marker ID"	"J Marker ID"	"Result Title"
"chassis_accelerations"	"User Result"	"     (N/A)"	"     (N/A)"	"Chassis Accelerations"

".horus.simu100min_swept.chassis_accelerations.TIME"	".horus.simu100min_swept.chassis_accelerations.longitudinal"	".horus.simu100min_swept.chassis_accelerations.lateral"	".horus.simu100min_swept.chassis_accelerations.vertical"	".horus.simu100min_swept.chassis_accelerations.corrected_lateral"	".horus.simu100min_swept.chassis_accelerations.roll"	".horus.simu100min_swept.chassis_accelerations.pitch"	".horus.simu100min_swept.chassis_accelerations.yaw"
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.049628e-04	0.000000e+00	0.000000e+00	0.000000e+00
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.346260e-04	0.000000e+00	0.000000e+00	0.000000e+00
0.000000e+00	1.650113e-05	0.000000e+00	0.000000e+00	4.346256e-04	1.627173e-05	7.705548e-03	0.000000e+00
1.000000e-02	1.512067e-05	0.000000e+00	1.766100e-07	4.346239e-04	2.729542e-05	5.949478e-03	1.946082e-05
2.000000e-02	1.496225e-05	0.000000e+00	3.174935e-07	4.346180e-04	1.295632e-05	4.550334e-03	2.051240e-05
3.000000e-02	1.488292e-05	0.000000e+00	4.582146e-07	4.346105e-04	0.000000e+00	3.130438e-03	1.972310e-05
4.000000e-02	1.482820e-05	0.000000e+00	5.688836e-07	4.346020e-04	-1.278695e-05	1.824786e-03	1.690079e-05
5.000000e-02	1.477002e-05	0.000000e+00	6.359908e-07	4.345930e-04	-2.164695e-05	7.171841e-04	1.219544e-05
6.000000e-02	1.469065e-05	0.000000e+00	6.562224e-07	4.345840e-04	-2.707738e-05	-1.565908e-04	6.004232e-06
7.000000e-02	1.458011e-05	0.000000e+00	6.328930e-07	4.345757e-04	-2.910374e-05	-7.945971e-04	0.000000e+00
8.000000e-02	1.443640e-05	0.000000e+00	5.736709e-07	4.345684e-04	-2.807185e-05	-1.215848e-03	-8.755109e-06
9.000000e-02	1.426574e-05	0.000000e+00	4.887937e-07	4.345625e-04	-2.452125e-05	-1.450474e-03	-1.629958e-05
1.000000e-01	1.408212e-05	0.000000e+00	3.896302e-07	4.345582e-04	-1.908084e-05	-1.532622e-03	-2.338860e-05
1.100000e-01	1.390662e-05	0.000000e+00	2.876030e-07	4.345556e-04	-1.239113e-05	-1.495578e-03	-2.972307e-05
1.200000e-01	1.375368e-05	0.000000e+00	1.918037e-07	4.345548e-04	0.000000e+00	-1.375642e-03	-3.507904e-05
1.300000e-01	1.362129e-05	0.000000e+00	1.074282e-07	4.345559e-04	0.000000e+00	-1.211366e-03	-3.930296e-05
1.400000e-01	1.350190e-05	0.000000e+00	0.000000e+00	4.345587e-04	9.238437e-06	-1.032989e-03	-4.234836e-05
1.500000e-01	1.338848e-05	0.000000e+00	0.000000e+00	4.345632e-04	1.541795e-05	-8.611297e-04	-4.426169e-05
1.600000e-01	1.327641e-05	0.000000e+00	0.000000e+00	4.345693e-04	2.059855e-05	-7.080830e-04	-4.515094e-05
1.700000e-01	1.316338e-05	0.000000e+00	0.000000e+00	4.345767e-04	2.465697e-05	-5.797081e-04	-4.516050e-05
1.800000e-01	1.304868e-05	0.000000e+00	0.000000e+00	4.345855e-04	2.755930e-05	-4.772827e-04	-4.444994e-05
1.900000e-01	1.293245e-05	0.000000e+00	0.000000e+00	4.345954e-04	2.934121e-05	-3.991093e-04	-4.318000e-05
2.000000e-01	1.281520e-05	0.000000e+00	0.000000e+00	4.346061e-04	3.008813e-05	-3.418030e-04	-4.150219e-05
2.100000e-01	1.269747e-05	0.000000e+00	0.000000e+00	4.346177e-04	2.991778e-05	-3.012545e-04	-3.955258e-05
2.200000e-01	1.257969e-05	0.000000e+00	0.000000e+00	4.346298e-04	2.896729e-05	-2.733009e-04	-3.744986e-05
2.300000e-01	1.246218e-05	0.000000e+00	0.000000e+00	4.346425e-04	2.738187e-05	-2.541519e-04	-3.529396e-05
2.400000e-01	1.234514e-05	0.000000e+00	0.000000e+00	4.346554e-04	2.530588e-05	-2.406231e-04	-3.316619e-05
2.500000e-01	1.222867e-05	0.000000e+00	0.000000e+00	4.346686e-04	2.287588e-05	-2.302270e-04	-3.112946e-05
2.600000e-01	1.211280e-05	0.000000e+00	0.000000e+00	4.346818e-04	2.021853e-05	-2.211628e-04	-2.923077e-05
2.700000e-01	1.199755e-05	0.000000e+00	0.000000e+00	4.346951e-04	1.744648e-05	-2.122453e-04	-2.750233e-05
2.800000e-01	1.188289e-05	0.000000e+00	1.172453e-07	4.347083e-04	1.465754e-05	-2.027983e-04	-2.596475e-05
2.900000e-01	1.176879e-05	0.000000e+00	1.443705e-07	4.347214e-04	1.193385e-05	-1.925385e-04	-2.462753e-05
3.000000e-01	1.165523e-05	1.072418e-07	1.698262e-07	4.347344e-04	9.341361e-06	-1.814601e-04	-2.349080e-05
3.100000e-01	1.154217e-05	1.195878e-07	1.934205e-07	4.347471e-04	6.932673e-06	-1.697341e-04	-2.254871e-05
3.200000e-01	1.142959e-05	1.317329e-07	2.150397e-07	4.347597e-04	0.000000e+00	-1.576252e-04	-2.178963e-05
3.300000e-01	1.131746e-05	1.436744e-07	2.346290e-07	4.347721e-04	0.000000e+00	-1.454296e-04	-2.119792e-05
3.400000e-01	1.120577e-05	1.554170e-07	2.521767e-07	4.347843e-04	0.000000e+00	-1.334297e-04	-2.075447e-05
3.500000e-01	1.109451e-05	1.669723e-07	2.677028e-07	4.347963e-04	0.000000e+00	-1.218673e-04	-2.043893e-05
3.600000e-01	1.098365e-05	1.783560e-07	2.812503e-07	4.348082e-04	0.000000e+00	-1.109290e-04	-2.022979e-05
3.700000e-01	1.087320e-05	1.895872e-07	2.928797e-07	4.348199e-04	0.000000e+00	-1.007434e-04	-2.010541e-05
3.800000e-01	1.076315e-05	2.006866e-07	3.026643e-07	4.348314e-04	0.000000e+00	-9.138325e-05	-2.004485e-05
3.900000e-01	1.065350e-05	2.116756e-07	3.106874e-07	4.348428e-04	0.000000e+00	-8.287412e-05	-2.002776e-05
4.000000e-01	1.054423e-05	2.225754e-07	3.170402e-07	4.348542e-04	0.000000e+00	-7.520295e-05	-2.003594e-05
4.100000e-01	1.043536e-05	2.334053e-07	3.218204e-07	4.348654e-04	0.000000e+00	-6.832961e-05	-2.005301e-05
4.200000e-01	1.032687e-05	2.441826e-07	3.251310e-07	4.348766e-04	0.000000e+00	-6.219506e-05	-2.006374e-05
4.300000e-01	1.021876e-05	2.549228e-07	3.270784e-07	4.348878e-04	0.000000e+00	-5.673058e-05	-2.005605e-05
4.400000e-01	1.011105e-05	2.656381e-07	3.277721e-07	4.348989e-04	0.000000e+00	-5.186323e-05	-2.002046e-05
4.500000e-01	1.000372e-05	2.763373e-07	3.273225e-07	4.349100e-04	0.000000e+00	-4.752184e-05	-1.994876e-05
4.600000e-01	9.896774e-06	2.870264e-07	3.258407e-07	4.349211e-04	0.000000e+00	-4.363933e-05	-1.983568e-05
4.700000e-01	9.790218e-06	2.977082e-07	3.234366e-07	4.349322e-04	0.000000e+00	-4.015535e-05	-1.967774e-05
4.800000e-01	9.684051e-06	3.083830e-07	3.202178e-07	4.349433e-04	0.000000e+00	-3.701625e-05	-1.947363e-05
4.900000e-01	9.578275e-06	3.190478e-07	3.162889e-07	4.349544e-04	0.000000e+00	-3.417633e-05	-1.922394e-05
5.000000e-01	9.472892e-06	3.296974e-07	3.117501e-07	4.349654e-04	0.000000e+00	-3.159650e-05	-1.892992e-05
5.100000e-01	9.367906e-06	3.403246e-07	3.066972e-07	4.349764e-04	0.000000e+00	-2.924377e-05	-1.859476e-05
5.200000e-01	9.263320e-06	3.509206e-07	3.012196e-07	4.349874e-04	0.000000e+00	-2.709032e-05	-1.822232e-05
5.300000e-01	9.159138e-06	3.614754e-07	2.954012e-07	4.349983e-04	0.000000e+00	-2.511328e-05	-1.781763e-05
5.400000e-01	9.055365e-06	3.719775e-07	2.893194e-07	4.350092e-04	0.000000e+00	-2.329260e-05	-1.738545e-05
5.500000e-01	8.952006e-06	3.824151e-07	2.830447e-07	4.350201e-04	0.000000e+00	-2.161155e-05	-1.693129e-05
5.600000e-01	8.849065e-06	3.927765e-07	2.766413e-07	4.350308e-04	0.000000e+00	-2.005543e-05	-1.646043e-05
5.700000e-01	8.746549e-06	4.030496e-07	2.701663e-07	4.350415e-04	0.000000e+00	-1.861131e-05	-1.597857e-05
5.800000e-01	8.644461e-06	4.132229e-07	2.636708e-07	4.350520e-04	0.000000e+00	-1.726771e-05	-1.549058e-05
5.900000e-01	8.542809e-06	4.232852e-07	2.571994e-07	4.350625e-04	0.000000e+00	-1.601407e-05	-1.500125e-05
6.000000e-01	8.441597e-06	4.332269e-07	2.507905e-07	4.350728e-04	0.000000e+00	-1.484158e-05	-1.451512e-05
6.100000e-01	8.340832e-06	4.430376e-07	2.444774e-07	4.350830e-04	0.000000e+00	-1.374140e-05	-1.403537e-05
6.200000e-01	8.240518e-06	4.527090e-07	2.382875e-07	4.350930e-04	0.000000e+00	-1.270613e-05	-1.356511e-05
6.300000e-01	8.140663e-06	4.622341e-07	2.322437e-07	4.351029e-04	0.000000e+00	-1.172900e-05	-1.310761e-05
6.400000e-01	8.041270e-06	4.716066e-07	2.263643e-07	4.351126e-04	0.000000e+00	-1.080402e-05	-1.266454e-05
6.500000e-01	7.942346e-06	4.808212e-07	2.206635e-07	4.351222e-04	0.000000e+00	-9.925585e-06	-1.223723e-05
6.600000e-01	7.843894e-06	4.898732e-07	2.151519e-07	4.351316e-04	0.000000e+00	-9.089269e-06	-1.182658e-05
6.700000e-01	7.745921e-06	4.987598e-07	2.098365e-07	4.351409e-04	0.000000e+00	-8.291062e-06	-1.143313e-05
6.800000e-01	7.648431e-06	5.074791e-07	2.047216e-07	4.351499e-04	0.000000e+00	-7.527423e-06	-1.105720e-05
6.900000e-01	7.551428e-06	5.160294e-07	1.998089e-07	4.351588e-04	0.000000e+00	-6.795412e-06	-1.069816e-05
7.000000e-01	7.454917e-06	5.244099e-07	1.950978e-07	4.351676e-04	0.000000e+00	-6.092585e-06	-1.035559e-05
7.100000e-01	7.358900e-06	5.326208e-07	1.905857e-07	4.351761e-04	0.000000e+00	0.000000e+00	-1.002855e-05
7.200000e-01	7.263383e-06	5.406628e-07	1.862684e-07	4.351845e-04	0.000000e+00	0.000000e+00	-9.715745e-06
7.300000e-01	7.168368e-06	5.485372e-07	1.821405e-07	4.351927e-04	0.000000e+00	0.000000e+00	-9.416700e-06
7.400000e-01	7.073859e-06	5.562449e-07	1.781953e-07	4.352007e-04	0.000000e+00	0.000000e+00	-9.129575e-06
7.500000e-01	6.979858e-06	5.637882e-07	1.744252e-07	4.352086e-04	0.000000e+00	0.000000e+00	-8.853254e-06
7.600000e-01	6.886369e-06	5.711690e-07	1.708221e-07	4.352162e-04	0.000000e+00	0.000000e+00	-8.586511e-06
7.700000e-01	6.793392e-06	5.783896e-07	1.673774e-07	4.352238e-04	0.000000e+00	0.000000e+00	-8.328485e-06
7.800000e-01	6.700932e-06	5.854519e-07	1.640819e-07	4.352311e-04	0.000000e+00	0.000000e+00	-8.077534e-06
7.900000e-01	6.608989e-06	5.923585e-07	1.609266e-07	4.352383e-04	0.000000e+00	0.000000e+00	-7.832806e-06
8.000000e-01	6.517566e-06	5.991116e-07	1.579021e-07	4.352454e-04	0.000000e+00	0.000000e+00	-7.593455e-06
8.100000e-01	6.426664e-06	6.057137e-07	1.549994e-07	4.352522e-04	0.000000e+00	0.000000e+00	-7.358697e-06
8.200000e-01	6.336284e-06	6.121663e-07	1.522095e-07	4.352590e-04	0.000000e+00	0.000000e+00	-7.127442e-06
8.300000e-01	6.246427e-06	6.184721e-07	1.495236e-07	4.352655e-04	0.000000e+00	0.000000e+00	-6.899777e-06
8.400000e-01	6.157095e-06	6.246330e-07	1.469333e-07	4.352719e-04	0.000000e+00	0.000000e+00	-6.674695e-06
8.500000e-01	6.068288e-06	6.306507e-07	1.444305e-07	4.352782e-04	0.000000e+00	0.000000e+00	-6.452022e-06
8.600000e-01	5.980006e-06	6.365270e-07	1.420075e-07	4.352843e-04	0.000000e+00	0.000000e+00	-6.231272e-06
8.700000e-01	5.892251e-06	6.422635e-07	1.396570e-07	4.352903e-04	0.000000e+00	0.000000e+00	-6.012716e-06
8.800000e-01	5.805022e-06	6.478621e-07	1.373724e-07	4.352962e-04	0.000000e+00	0.000000e+00	-5.795892e-06
8.900000e-01	5.718319e-06	6.533242e-07	1.351472e-07	4.353018e-04	0.000000e+00	0.000000e+00	0.000000e+00
9.000000e-01	5.632144e-06	6.586512e-07	1.329754e-07	4.353074e-04	0.000000e+00	0.000000e+00	0.000000e+00
9.100000e-01	5.546495e-06	6.638441e-07	1.308520e-07	4.353128e-04	0.000000e+00	0.000000e+00	0.000000e+00
9.200000e-01	5.461373e-06	6.689044e-07	1.287716e-07	4.353181e-04	0.000000e+00	0.000000e+00	0.000000e+00
9.300000e-01	5.376777e-06	6.738340e-07	1.267299e-07	4.353232e-04	0.000000e+00	0.000000e+00	0.000000e+00
9.400000e-01	5.292707e-06	6.786333e-07	1.247228e-07	4.353282e-04	0.000000e+00	0.000000e+00	0.000000e+00
9.500000e-01	5.209162e-06	6.833039e-07	1.227467e-07	4.353331e-04	0.000000e+00	0.000000e+00	0.000000e+00
9.600000e-01	5.126142e-06	6.878473e-07	1.207982e-07	4.353378e-04	0.000000e+00	0.000000e+00	0.000000e+00
9.700000e-01	5.043647e-06	6.922646e-07	1.188745e-07	4.353424e-04	0.000000e+00	0.000000e+00	0.000000e+00
9.800000e-01	4.961676e-06	6.965570e-07	1.169731e-07	4.353469e-04	0.000000e+00	0.000000e+00	0.000000e+00
9.900000e-01	4.880227e-06	7.007258e-07	1.150915e-07	4.353513e-04	0.000000e+00	0.000000e+00	0.000000e+00
1.000000e+00	4.799301e-06	7.047723e-07	1.132281e-07	4.353555e-04	0.000000e+00	0.000000e+00	0.000000e+00
1.010000e+00	4.731074e-06	-5.833277e-06	0.000000e+00	4.288006e-04	-9.499969e-03	-1.482671e-05	4.303041e-03
1.020000e+00	4.683669e-06	-1.483900e-05	0.000000e+00	4.197547e-04	-1.312881e-02	-2.644972e-05	1.139769e-02
1.030000e+00	4.625101e-06	-2.530327e-05	0.000000e+00	4.092176e-04	-1.824430e-02	-3.342181e-05	1.839016e-02
1.040000e+00	4.567572e-06	-3.639112e-05	0.000000e+00	3.980173e-04	-2.213033e-02	-3.656028e-05	2.459865e-02
1.050000e+00	4.509151e-06	-4.810210e-05	0.000000e+00	3.861492e-04	-2.487321e-02	-3.572802e-05	3.007795e-02
1.060000e+00	4.449886e-06	-6.059815e-05	0.000000e+00	3.734481e-04	-2.670056e-02	-3.172350e-05	3.505401e-02
1.070000e+00	4.390505e-06	-7.402892e-05	0.000000e+00	3.597622e-04	-2.782856e-02	-2.542718e-05	3.973215e-02
1.080000e+00	4.331665e-06	-8.849677e-05	0.000000e+00	3.449878e-04	-2.843220e-02	-1.755716e-05	4.426077e-02
1.090000e+00	4.273832e-06	-1.040666e-04	0.000000e+00	3.290595e-04	-2.865219e-02	-8.651687e-06	4.874093e-02
1.100000e+00	4.217333e-06	-1.207829e-04	0.000000e+00	3.119326e-04	-2.860527e-02	0.000000e+00	5.324227e-02
1.110000e+00	4.162407e-06	-1.386833e-04	0.000000e+00	2.935699e-04	-2.839059e-02	1.089567e-05	5.781433e-02
1.120000e+00	4.109242e-06	-1.578051e-04	0.000000e+00	2.739342e-04	-2.809253e-02	2.115954e-05	6.249279e-02
1.130000e+00	4.057989e-06	-1.781898e-04	0.000000e+00	2.529845e-04	-2.778162e-02	3.164604e-05	6.730262e-02
1.140000e+00	4.008771e-06	-1.998839e-04	0.000000e+00	2.306745e-04	-2.751504e-02	4.234545e-05	7.225983e-02
1.150000e+00	3.961691e-06	-2.229390e-04	0.000000e+00	2.069528e-04	-2.733717e-02	5.327983e-05	7.737279e-02
1.160000e+00	3.916830e-06	-2.474117e-04	0.000000e+00	1.817625e-04	-2.728032e-02	6.447913e-05	8.264346e-02
1.170000e+00	3.874258e-06	-2.733627e-04	0.000000e+00	1.550427e-04	-2.736584e-02	7.597554e-05	8.806857e-02
1.180000e+00	3.834030e-06	-3.008560e-04	-1.162079e-07	1.267287e-04	-2.760532e-02	8.778931e-05	9.364084e-02
1.190000e+00	3.796194e-06	-3.299579e-04	-1.360152e-07	9.675333e-05	-2.800198e-02	9.992326e-05	9.935008e-02
1.200000e+00	3.760795e-06	-3.607361e-04	-1.570957e-07	6.504759e-05	-2.855203e-02	1.123693e-04	1.051842e-01
1.210000e+00	3.727873e-06	-3.932590e-04	-1.792827e-07	3.154179e-05	-2.924606e-02	1.251003e-04	1.111301e-01
1.220000e+00	3.697469e-06	-4.275945e-04	-2.023965e-07	-3.833707e-06	-3.007039e-02	1.380802e-04	1.171744e-01
1.230000e+00	3.669626e-06	-4.638095e-04	-2.262513e-07	-4.114768e-05	-3.100827e-02	1.512618e-04	1.233042e-01
1.240000e+00	3.644390e-06	-5.019692e-04	-2.506595e-07	-8.046741e-05	-3.204102e-02	1.645928e-04	1.295073e-01
1.250000e+00	3.621808e-06	-5.421366e-04	-2.754376e-07	-1.218581e-04	-3.314902e-02	1.780206e-04	1.357726e-01
1.260000e+00	3.601936e-06	-5.843724e-04	-3.004087e-07	-1.653827e-04	-3.431255e-02	1.914939e-04	1.420908e-01
1.270000e+00	3.584832e-06	-6.287342e-04	-3.254064e-07	-2.111011e-04	-3.551251e-02	2.049676e-04	1.484537e-01
1.280000e+00	3.570561e-06	-6.752769e-04	-3.502753e-07	-2.590705e-04	-3.673101e-02	2.183995e-04	1.548550e-01
1.290000e+00	3.559191e-06	-7.240522e-04	-3.748735e-07	-3.093452e-04	-3.795179e-02	2.317596e-04	1.612900e-01
1.300000e+00	3.550796e-06	-7.751090e-04	-3.990728e-07	-3.619764e-04	-3.916050e-02	2.450208e-04	1.677555e-01
1.310000e+00	3.545455e-06	-8.284934e-04	-4.227585e-07	-4.170125e-04	-4.034495e-02	2.581691e-04	1.742496e-01
1.320000e+00	3.543249e-06	-8.842489e-04	-4.458302e-07	-4.744993e-04	-4.149517e-02	2.711957e-04	1.807717e-01
1.330000e+00	3.544264e-06	-9.424166e-04	-4.682018e-07	-5.344799e-04	-4.260339e-02	2.841038e-04	1.873225e-01
1.340000e+00	3.548589e-06	-1.003035e-03	-4.897994e-07	-5.969955e-04	-4.366402e-02	2.968952e-04	1.939032e-01
1.350000e+00	3.556315e-06	-1.066142e-03	-5.105621e-07	-6.620852e-04	-4.467344e-02	3.095864e-04	2.005160e-01
1.360000e+00	3.567535e-06	-1.131773e-03	-5.304408e-07	-7.297864e-04	-4.562990e-02	3.221897e-04	2.071634e-01
1.370000e+00	3.582344e-06	-1.199962e-03	-5.493976e-07	-8.001351e-04	-4.653324e-02	3.347292e-04	2.138485e-01
1.380000e+00	3.600839e-06	-1.270741e-03	-5.674056e-07	-8.731664e-04	-4.738469e-02	3.472221e-04	2.205742e-01
1.390000e+00	3.623115e-06	-1.344145e-03	-5.844474e-07	-9.489142e-04	-4.818663e-02	3.596940e-04	2.273437e-01
1.400000e+00	3.649270e-06	-1.420203e-03	-6.005159e-07	-1.027412e-03	-4.894232e-02	3.721654e-04	2.341601e-01
1.410000e+00	3.679404e-06	-1.498948e-03	-6.156134e-07	-1.108693e-03	-4.965567e-02	3.846620e-04	2.410262e-01
1.420000e+00	3.713611e-06	-1.580412e-03	-6.297517e-07	-1.192789e-03	-5.033105e-02	3.972029e-04	2.479445e-01
1.430000e+00	3.751995e-06	-1.664624e-03	-6.429512e-07	-1.279734e-03	-5.097304e-02	4.098105e-04	2.549173e-01
1.440000e+00	3.794649e-06	-1.751617e-03	-6.552408e-07	-1.369559e-03	-5.158629e-02	4.225000e-04	2.619464e-01
1.450000e+00	3.841674e-06	-1.841422e-03	-6.666582e-07	-1.462298e-03	-5.217533e-02	4.352899e-04	2.690332e-01
1.460000e+00	3.893170e-06	-1.934070e-03	-6.772493e-07	-1.557983e-03	-5.274448e-02	4.481920e-04	2.761789e-01
1.470000e+00	3.949236e-06	-2.029594e-03	-6.870681e-07	-1.656647e-03	-5.329773e-02	4.612189e-04	2.833840e-01
1.480000e+00	4.009967e-06	-2.128024e-03	-6.961764e-07	-1.758324e-03	-5.383865e-02	4.743787e-04	2.906489e-01
1.490000e+00	4.075468e-06	-2.229392e-03	-7.046435e-07	-1.863046e-03	-5.437038e-02	4.876797e-04	2.979734e-01
1.500000e+00	4.145838e-06	-2.333732e-03	-7.125452e-07	-1.970846e-03	-5.489556e-02	5.011241e-04	3.053572e-01
1.510000e+00	4.221177e-06	-2.441076e-03	-7.199643e-07	-2.081760e-03	-5.541634e-02	5.147176e-04	3.127997e-01
1.520000e+00	4.301589e-06	-2.551455e-03	-7.269892e-07	-2.195819e-03	-5.593440e-02	5.284569e-04	3.203000e-01
1.530000e+00	4.387176e-06	-2.664902e-03	-7.337138e-07	-2.313058e-03	-5.645095e-02	5.423443e-04	3.278571e-01
1.540000e+00	4.478043e-06	-2.781450e-03	-7.402372e-07	-2.433510e-03	-5.696678e-02	5.563754e-04	3.354698e-01
1.550000e+00	4.574296e-06	-2.901130e-03	-7.466618e-07	-2.557208e-03	-5.748229e-02	5.705459e-04	3.431367e-01
1.560000e+00	4.676044e-06	-3.023975e-03	-7.530949e-07	-2.684186e-03	-5.799754e-02	5.848540e-04	3.508567e-01
1.570000e+00	4.783395e-06	-3.150017e-03	-7.596464e-07	-2.814477e-03	-5.851234e-02	5.992923e-04	3.586282e-01
1.580000e+00	4.896462e-06	-3.279286e-03	-7.664286e-07	-2.948113e-03	-5.902622e-02	6.138556e-04	3.664500e-01
1.590000e+00	5.015355e-06	-3.411815e-03	-7.735563e-07	-3.085127e-03	-5.953858e-02	6.285382e-04	3.743208e-01
1.600000e+00	5.140195e-06	-3.547634e-03	-7.811463e-07	-3.225551e-03	-6.004866e-02	6.433340e-04	3.822393e-01
1.610000e+00	5.271097e-06	-3.686773e-03	-7.893162e-07	-3.369417e-03	-6.055563e-02	6.582382e-04	3.902043e-01
1.620000e+00	5.408183e-06	-3.829263e-03	-7.981861e-07	-3.516755e-03	-6.105862e-02	6.732448e-04	3.982146e-01
1.630000e+00	5.551577e-06	-3.975134e-03	-8.078756e-07	-3.667598e-03	-6.155677e-02	6.883483e-04	4.062694e-01
1.640000e+00	5.701404e-06	-4.124414e-03	-8.185062e-07	-3.821974e-03	-6.204922e-02	7.035434e-04	4.143675e-01
1.650000e+00	5.857794e-06	-4.277132e-03	-8.302003e-07	-3.979915e-03	-6.253518e-02	7.188286e-04	4.225082e-01
1.660000e+00	6.020880e-06	-4.433318e-03	-8.430819e-07	-4.141449e-03	-6.301395e-02	7.341990e-04	4.306908e-01
1.670000e+00	6.190799e-06	-4.592997e-03	-8.572753e-07	-4.306606e-03	-6.348489e-02	7.496537e-04	4.389144e-01
1.680000e+00	6.367687e-06	-4.756200e-03	-8.729067e-07	-4.475414e-03	-6.394747e-02	7.651881e-04	4.471787e-01
1.690000e+00	6.551689e-06	-4.922951e-03	-8.901037e-07	-4.647902e-03	-6.440127e-02	7.808030e-04	4.554830e-01
1.700000e+00	6.742948e-06	-5.093279e-03	-9.089967e-07	-4.824098e-03	-6.484595e-02	7.964981e-04	4.638268e-01
1.710000e+00	6.941617e-06	-5.267208e-03	-9.297179e-07	-5.004028e-03	-6.528130e-02	8.122720e-04	4.722099e-01
1.720000e+00	7.147846e-06	-5.444767e-03	-9.524013e-07	-5.187720e-03	-6.570719e-02	8.281247e-04	4.806316e-01
1.730000e+00	7.361793e-06	-5.625979e-03	-9.771856e-07	-5.375201e-03	-6.612356e-02	8.440595e-04	4.890919e-01
1.740000e+00	7.583620e-06	-5.810870e-03	-1.004212e-06	-5.566496e-03	-6.653046e-02	8.600758e-04	4.975902e-01
1.750000e+00	7.813492e-06	-5.999465e-03	-1.033625e-06	-5.761632e-03	-6.692798e-02	8.761754e-04	5.061263e-01
1.760000e+00	8.051575e-06	-6.191789e-03	-1.065575e-06	-5.960635e-03	-6.731627e-02	8.923609e-04	5.147000e-01
1.770000e+00	8.298044e-06	-6.387865e-03	-1.100214e-06	-6.163529e-03	-6.769555e-02	9.086341e-04	5.233109e-01
1.780000e+00	8.553078e-06	-6.587719e-03	-1.137701e-06	-6.370339e-03	-6.806603e-02	9.249963e-04	5.319587e-01
1.790000e+00	8.816854e-06	-6.791373e-03	-1.178200e-06	-6.581092e-03	-6.842797e-02	9.414498e-04	5.406431e-01
1.800000e+00	9.089562e-06	-6.998852e-03	-1.221877e-06	-6.795810e-03	-6.878165e-02	9.579964e-04	5.493638e-01
1.810000e+00	9.371390e-06	-7.210178e-03	-1.268908e-06	-7.014517e-03	-6.912734e-02	9.746378e-04	5.581204e-01
1.820000e+00	9.662535e-06	-7.425375e-03	-1.319470e-06	-7.237239e-03	-6.946530e-02	9.913757e-04	5.669127e-01
1.830000e+00	9.963194e-06	-7.644464e-03	-1.373748e-06	-7.463999e-03	-6.979579e-02	1.008211e-03	5.757403e-01
1.840000e+00	1.027357e-05	-7.867470e-03	-1.431933e-06	-7.694819e-03	-7.011907e-02	1.025144e-03	5.846027e-01
1.850000e+00	1.059388e-05	-8.094413e-03	-1.494220e-06	-7.929724e-03	-7.043536e-02	1.042177e-03	5.934996e-01
1.860000e+00	1.092434e-05	-8.325316e-03	-1.560811e-06	-8.168735e-03	-7.074488e-02	1.059307e-03	6.024306e-01
1.870000e+00	1.126515e-05	-8.560201e-03	-1.631912e-06	-8.411877e-03	-7.104780e-02	1.076538e-03	6.113952e-01
1.880000e+00	1.161655e-05	-8.799089e-03	-1.707736e-06	-8.659170e-03	-7.134429e-02	1.093867e-03	6.203931e-01
1.890000e+00	1.197877e-05	-9.042002e-03	-1.788501e-06	-8.910638e-03	-7.163449e-02	1.111294e-03	6.294238e-01
1.900000e+00	1.235204e-05	-9.288960e-03	-1.874433e-06	-9.166301e-03	-7.191853e-02	1.128819e-03	6.384869e-01
1.910000e+00	1.273660e-05	-9.539984e-03	-1.965758e-06	-9.426183e-03	-7.219649e-02	1.146438e-03	6.475819e-01
1.920000e+00	1.313270e-05	-9.795096e-03	-2.062712e-06	-9.690304e-03	-7.246846e-02	1.164151e-03	6.567083e-01
1.930000e+00	1.354058e-05	-1.005431e-02	-2.165536e-06	-9.958685e-03	-7.273450e-02	1.181956e-03	6.658658e-01
1.940000e+00	1.396052e-05	-1.031766e-02	-2.274473e-06	-1.023135e-02	-7.299466e-02	1.199851e-03	6.750538e-01
1.950000e+00	1.439275e-05	-1.058515e-02	-2.389775e-06	-1.050831e-02	-7.324898e-02	1.217834e-03	6.842720e-01
1.960000e+00	1.483757e-05	-1.085682e-02	-2.511697e-06	-1.078960e-02	-7.349747e-02	1.235902e-03	6.935198e-01
1.970000e+00	1.529523e-05	-1.113266e-02	-2.640499e-06	-1.107523e-02	-7.374017e-02	1.254049e-03	7.027969e-01
1.980000e+00	1.576603e-05	-1.141271e-02	-2.776447e-06	-1.136522e-02	-7.397709e-02	1.272276e-03	7.121027e-01
1.990000e+00	1.625025e-05	-1.169699e-02	-2.919812e-06	-1.165959e-02	-7.420823e-02	1.290578e-03	7.214369e-01
2.000000e+00	1.674817e-05	-1.198551e-02	-3.070871e-06	-1.195837e-02	-7.443360e-02	1.308954e-03	7.307991e-01
2.010000e+00	1.726011e-05	-1.227829e-02	-3.229904e-06	-1.226157e-02	-7.465322e-02	1.327398e-03	7.401887e-01
2.020000e+00	1.778636e-05	-1.257535e-02	-3.397196e-06	-1.256920e-02	-7.486710e-02	1.345906e-03	7.496055e-01
