"Adams Car Assembly (Adams 2019)"
	"2019-11-"	"2 21:42:24"

" Result ID"	"Result Type"	"I Marker ID"	"J Marker ID"	"Result Title"
"TR_Steering"	"  Assembly"	"     (N/A)"	"     (N/A)"	"Result Container"

".horus.simu100max_swept.TR_Steering.steering_Input.TIME"	".horus.simu100max_swept.TR_Steering.steering_Input.steering_wheel_angle_front"	".horus.simu100max_swept.TR_Steering.steering_Input.pitman_arm_rotation_or_rack_travel_front"	".horus.simu100max_swept.TR_Steering.steering_Input.diff_btwn_pitman_arm_rot_and_steering_gear_rot_front"	".horus.simu100max_swept.TR_Steering.steering_Input.steering_wheel_angle_at_adams_joint_front"	".horus.simu100max_swept.TR_Steering.steering_Input.steering_system_angular_compliance_front"	".horus.simu100max_swept.TR_Steering.steering_Input.angle_at_column_sim_stat_joint_front"
4.770000e+00	-5.964885e+00	6.354358e-01	0.000000e+00	-5.964885e+00	0.000000e+00	1.527667e-13
4.780000e+00	-5.997423e+00	6.388964e-01	0.000000e+00	-5.997423e+00	0.000000e+00	1.785239e-13
4.790000e+00	-6.030004e+00	6.423616e-01	0.000000e+00	-6.030004e+00	0.000000e+00	1.811884e-13
4.800000e+00	-6.062627e+00	6.458312e-01	0.000000e+00	-6.062627e+00	0.000000e+00	1.891820e-13
4.810000e+00	-6.095293e+00	6.493053e-01	0.000000e+00	-6.095293e+00	0.000000e+00	1.909584e-13
4.820000e+00	-6.128001e+00	6.527838e-01	0.000000e+00	-6.128001e+00	0.000000e+00	2.033929e-13
4.830000e+00	-6.160750e+00	6.562666e-01	0.000000e+00	-6.160750e+00	0.000000e+00	1.909584e-13
4.840000e+00	-6.193540e+00	6.597537e-01	0.000000e+00	-6.193540e+00	0.000000e+00	2.033929e-13
4.850000e+00	-6.226370e+00	6.632450e-01	0.000000e+00	-6.226370e+00	0.000000e+00	2.033929e-13
4.860000e+00	-6.259240e+00	6.667404e-01	0.000000e+00	-6.259240e+00	0.000000e+00	2.033929e-13
4.870000e+00	-6.292149e+00	6.702400e-01	0.000000e+00	-6.292149e+00	0.000000e+00	2.167155e-13
4.880000e+00	-6.325096e+00	6.737436e-01	0.000000e+00	-6.325096e+00	0.000000e+00	2.167155e-13
4.890000e+00	-6.358082e+00	6.772512e-01	0.000000e+00	-6.358082e+00	0.000000e+00	2.282619e-13
4.900000e+00	-6.391105e+00	6.807627e-01	0.000000e+00	-6.391105e+00	0.000000e+00	2.282619e-13
4.910000e+00	-6.424165e+00	6.842780e-01	0.000000e+00	-6.424165e+00	0.000000e+00	2.291500e-13
4.920000e+00	-6.457261e+00	6.877972e-01	0.000000e+00	-6.457261e+00	0.000000e+00	2.033929e-13
4.930000e+00	-6.490394e+00	6.913201e-01	0.000000e+00	-6.490394e+00	0.000000e+00	1.891820e-13
4.940000e+00	-6.523561e+00	6.948467e-01	0.000000e+00	-6.523561e+00	0.000000e+00	1.776357e-13
4.950000e+00	-6.556764e+00	6.983770e-01	0.000000e+00	-6.556764e+00	0.000000e+00	1.518785e-13
4.960000e+00	-6.590001e+00	7.019108e-01	0.000000e+00	-6.590001e+00	0.000000e+00	1.403322e-13
4.970000e+00	-6.623271e+00	7.054481e-01	0.000000e+00	-6.623271e+00	0.000000e+00	1.412204e-13
4.980000e+00	-6.656574e+00	7.089889e-01	0.000000e+00	-6.656574e+00	0.000000e+00	1.518785e-13
4.990000e+00	-6.689910e+00	7.125330e-01	0.000000e+00	-6.689910e+00	0.000000e+00	1.554312e-13
5.000000e+00	-6.723277e+00	7.160805e-01	0.000000e+00	-6.723277e+00	0.000000e+00	1.536549e-13
5.010000e+00	-6.756676e+00	7.196312e-01	0.000000e+00	-6.756676e+00	0.000000e+00	1.652012e-13
5.020000e+00	-6.790106e+00	7.231852e-01	0.000000e+00	-6.790106e+00	0.000000e+00	1.527667e-13
5.030000e+00	-6.823566e+00	7.267422e-01	0.000000e+00	-6.823566e+00	0.000000e+00	1.669775e-13
5.040000e+00	-6.857055e+00	7.303024e-01	0.000000e+00	-6.857055e+00	0.000000e+00	1.643130e-13
5.050000e+00	-6.890573e+00	7.338655e-01	0.000000e+00	-6.890573e+00	0.000000e+00	1.776357e-13
5.060000e+00	-6.924120e+00	7.374316e-01	0.000000e+00	-6.924120e+00	0.000000e+00	1.767475e-13
5.070000e+00	-6.957694e+00	7.410005e-01	0.000000e+00	-6.957694e+00	0.000000e+00	1.776357e-13
5.080000e+00	-6.991295e+00	7.445722e-01	0.000000e+00	-6.991295e+00	0.000000e+00	1.758593e-13
5.090000e+00	-7.024923e+00	7.481467e-01	0.000000e+00	-7.024923e+00	0.000000e+00	1.776357e-13
5.100000e+00	-7.058576e+00	7.517238e-01	0.000000e+00	-7.058576e+00	0.000000e+00	1.652012e-13
5.110000e+00	-7.092255e+00	7.553036e-01	0.000000e+00	-7.092255e+00	0.000000e+00	1.509903e-13
5.120000e+00	-7.125958e+00	7.588859e-01	0.000000e+00	-7.125958e+00	0.000000e+00	1.278977e-13
5.130000e+00	-7.159685e+00	7.624706e-01	0.000000e+00	-7.159685e+00	0.000000e+00	1.252332e-13
5.140000e+00	-7.193436e+00	7.660578e-01	0.000000e+00	-7.193436e+00	0.000000e+00	1.270095e-13
5.150000e+00	-7.227209e+00	7.696473e-01	0.000000e+00	-7.227209e+00	0.000000e+00	1.278977e-13
5.160000e+00	-7.261004e+00	7.732391e-01	0.000000e+00	-7.261004e+00	0.000000e+00	1.296740e-13
5.170000e+00	-7.294821e+00	7.768330e-01	0.000000e+00	-7.294821e+00	0.000000e+00	1.305622e-13
5.180000e+00	-7.328658e+00	7.804291e-01	0.000000e+00	-7.328658e+00	0.000000e+00	1.412204e-13
5.190000e+00	-7.362516e+00	7.840272e-01	0.000000e+00	-7.362516e+00	0.000000e+00	1.270095e-13
5.200000e+00	-7.396393e+00	7.876274e-01	0.000000e+00	-7.396393e+00	0.000000e+00	1.145750e-13
5.210000e+00	-7.430288e+00	7.912294e-01	0.000000e+00	-7.430288e+00	0.000000e+00	1.154632e-13
5.220000e+00	-7.464202e+00	7.948333e-01	0.000000e+00	-7.464202e+00	0.000000e+00	1.154632e-13
5.230000e+00	-7.498133e+00	7.984389e-01	0.000000e+00	-7.498133e+00	0.000000e+00	1.145750e-13
5.240000e+00	-7.532081e+00	8.020463e-01	0.000000e+00	-7.532081e+00	0.000000e+00	1.039169e-13
5.250000e+00	-7.566045e+00	8.056553e-01	0.000000e+00	-7.566045e+00	0.000000e+00	1.021405e-13
5.260000e+00	-7.600024e+00	8.092658e-01	0.000000e+00	-7.600024e+00	0.000000e+00	9.059420e-14
5.270000e+00	-7.634018e+00	8.128778e-01	0.000000e+00	-7.634018e+00	0.000000e+00	9.059420e-14
5.280000e+00	-7.668026e+00	8.164912e-01	0.000000e+00	-7.668026e+00	0.000000e+00	1.003642e-13
5.290000e+00	-7.702047e+00	8.201059e-01	0.000000e+00	-7.702047e+00	0.000000e+00	1.136868e-13
5.300000e+00	-7.736081e+00	8.237219e-01	0.000000e+00	-7.736081e+00	0.000000e+00	1.145750e-13
5.310000e+00	-7.770127e+00	8.273391e-01	0.000000e+00	-7.770127e+00	0.000000e+00	1.154632e-13
5.320000e+00	-7.804184e+00	8.309574e-01	0.000000e+00	-7.804184e+00	0.000000e+00	1.136868e-13
5.330000e+00	-7.838251e+00	8.345767e-01	0.000000e+00	-7.838251e+00	0.000000e+00	1.163514e-13
5.340000e+00	-7.872328e+00	8.381969e-01	0.000000e+00	-7.872328e+00	0.000000e+00	1.287859e-13
5.350000e+00	-7.906414e+00	8.418180e-01	0.000000e+00	-7.906414e+00	0.000000e+00	1.296740e-13
5.360000e+00	-7.940509e+00	8.454400e-01	0.000000e+00	-7.940509e+00	0.000000e+00	1.403322e-13
5.370000e+00	-7.974610e+00	8.490626e-01	0.000000e+00	-7.974610e+00	0.000000e+00	1.287859e-13
5.380000e+00	-8.008719e+00	8.526859e-01	0.000000e+00	-8.008719e+00	0.000000e+00	1.261213e-13
5.390000e+00	-8.042834e+00	8.563097e-01	0.000000e+00	-8.042834e+00	0.000000e+00	1.350031e-13
5.400000e+00	-8.076954e+00	8.599340e-01	0.000000e+00	-8.076954e+00	0.000000e+00	1.563194e-13
5.410000e+00	-8.111079e+00	8.635588e-01	0.000000e+00	-8.111079e+00	0.000000e+00	1.669775e-13
5.420000e+00	-8.145208e+00	8.671838e-01	0.000000e+00	-8.145208e+00	0.000000e+00	1.669775e-13
5.430000e+00	-8.179340e+00	8.708091e-01	0.000000e+00	-8.179340e+00	0.000000e+00	1.634248e-13
5.440000e+00	-8.213474e+00	8.744346e-01	0.000000e+00	-8.213474e+00	0.000000e+00	1.669775e-13
5.450000e+00	-8.247610e+00	8.780601e-01	0.000000e+00	-8.247610e+00	0.000000e+00	1.545430e-13
5.460000e+00	-8.281747e+00	8.816856e-01	0.000000e+00	-8.281747e+00	0.000000e+00	1.367795e-13
5.470000e+00	-8.315883e+00	8.853111e-01	0.000000e+00	-8.315883e+00	0.000000e+00	1.527667e-13
5.480000e+00	-8.350019e+00	8.889363e-01	0.000000e+00	-8.350019e+00	0.000000e+00	1.509903e-13
5.490000e+00	-8.384154e+00	8.925614e-01	0.000000e+00	-8.384154e+00	0.000000e+00	1.509903e-13
5.500000e+00	-8.418286e+00	8.961860e-01	0.000000e+00	-8.418286e+00	0.000000e+00	1.367795e-13
5.510000e+00	-8.452415e+00	8.998103e-01	0.000000e+00	-8.452415e+00	0.000000e+00	1.385558e-13
5.520000e+00	-8.486540e+00	9.034341e-01	0.000000e+00	-8.486540e+00	0.000000e+00	1.243450e-13
5.530000e+00	-8.520661e+00	9.070573e-01	0.000000e+00	-8.520661e+00	0.000000e+00	1.296740e-13
5.540000e+00	-8.554776e+00	9.106798e-01	0.000000e+00	-8.554776e+00	0.000000e+00	1.421085e-13
5.550000e+00	-8.588885e+00	9.143015e-01	0.000000e+00	-8.588885e+00	0.000000e+00	1.278977e-13
5.560000e+00	-8.622986e+00	9.179225e-01	0.000000e+00	-8.622986e+00	0.000000e+00	1.385558e-13
5.570000e+00	-8.657080e+00	9.215424e-01	0.000000e+00	-8.657080e+00	0.000000e+00	1.403322e-13
5.580000e+00	-8.691166e+00	9.251614e-01	0.000000e+00	-8.691166e+00	0.000000e+00	1.421085e-13
5.590000e+00	-8.725241e+00	9.287793e-01	0.000000e+00	-8.725241e+00	0.000000e+00	1.385558e-13
5.600000e+00	-8.759307e+00	9.323959e-01	0.000000e+00	-8.759307e+00	0.000000e+00	1.403322e-13
5.610000e+00	-8.793361e+00	9.360113e-01	0.000000e+00	-8.793361e+00	0.000000e+00	1.527667e-13
5.620000e+00	-8.827403e+00	9.396253e-01	0.000000e+00	-8.827403e+00	0.000000e+00	1.421085e-13
5.630000e+00	-8.861433e+00	9.432379e-01	0.000000e+00	-8.861433e+00	0.000000e+00	1.367795e-13
5.640000e+00	-8.895448e+00	9.468489e-01	0.000000e+00	-8.895448e+00	0.000000e+00	1.509903e-13
5.650000e+00	-8.929449e+00	9.504583e-01	0.000000e+00	-8.929449e+00	0.000000e+00	1.527667e-13
5.660000e+00	-8.963435e+00	9.540659e-01	0.000000e+00	-8.963435e+00	0.000000e+00	1.385558e-13
5.670000e+00	-8.997405e+00	9.576717e-01	0.000000e+00	-8.997405e+00	0.000000e+00	1.296740e-13
5.680000e+00	-9.031357e+00	9.612756e-01	0.000000e+00	-9.031357e+00	0.000000e+00	1.261213e-13
5.690000e+00	-9.065292e+00	9.648776e-01	0.000000e+00	-9.065292e+00	0.000000e+00	1.278977e-13
5.700000e+00	-9.099207e+00	9.684774e-01	0.000000e+00	-9.099207e+00	0.000000e+00	1.278977e-13
5.710000e+00	-9.133104e+00	9.720750e-01	0.000000e+00	-9.133104e+00	0.000000e+00	1.385558e-13
5.720000e+00	-9.166979e+00	9.756703e-01	0.000000e+00	-9.166979e+00	0.000000e+00	1.421085e-13
5.730000e+00	-9.200833e+00	9.792633e-01	0.000000e+00	-9.200833e+00	0.000000e+00	1.278977e-13
5.740000e+00	-9.234665e+00	9.828538e-01	0.000000e+00	-9.234665e+00	0.000000e+00	1.278977e-13
5.750000e+00	-9.268473e+00	9.864418e-01	0.000000e+00	-9.268473e+00	0.000000e+00	1.243450e-13
5.760000e+00	-9.302258e+00	9.900270e-01	0.000000e+00	-9.302258e+00	0.000000e+00	1.296740e-13
5.770000e+00	-9.336017e+00	9.936096e-01	0.000000e+00	-9.336017e+00	0.000000e+00	1.314504e-13
5.780000e+00	-9.369750e+00	9.971893e-01	0.000000e+00	-9.369750e+00	0.000000e+00	1.261213e-13
5.790000e+00	-9.403457e+00	1.000766e+00	0.000000e+00	-9.403457e+00	0.000000e+00	1.243450e-13
5.800000e+00	-9.437136e+00	1.004340e+00	0.000000e+00	-9.437136e+00	0.000000e+00	1.154632e-13
5.810000e+00	-9.470786e+00	1.007910e+00	0.000000e+00	-9.470786e+00	0.000000e+00	1.012523e-13
5.820000e+00	-9.504407e+00	1.011478e+00	0.000000e+00	-9.504407e+00	0.000000e+00	1.030287e-13
5.830000e+00	-9.537998e+00	1.015042e+00	0.000000e+00	-9.537998e+00	0.000000e+00	9.059420e-14
5.840000e+00	-9.571556e+00	1.018602e+00	0.000000e+00	-9.571556e+00	0.000000e+00	9.059420e-14
5.850000e+00	-9.605083e+00	1.022159e+00	0.000000e+00	-9.605083e+00	0.000000e+00	9.059420e-14
5.860000e+00	-9.638576e+00	1.025713e+00	0.000000e+00	-9.638576e+00	0.000000e+00	9.059420e-14
5.870000e+00	-9.672036e+00	1.029262e+00	0.000000e+00	-9.672036e+00	0.000000e+00	9.059420e-14
5.880000e+00	-9.705460e+00	1.032808e+00	0.000000e+00	-9.705460e+00	0.000000e+00	7.993606e-14
5.890000e+00	-9.738848e+00	1.036350e+00	0.000000e+00	-9.738848e+00	0.000000e+00	8.881784e-14
5.900000e+00	-9.772199e+00	1.039888e+00	0.000000e+00	-9.772199e+00	0.000000e+00	1.030287e-13
5.910000e+00	-9.805511e+00	1.043422e+00	0.000000e+00	-9.805511e+00	0.000000e+00	1.172396e-13
5.920000e+00	-9.838785e+00	1.046951e+00	0.000000e+00	-9.838785e+00	0.000000e+00	9.059420e-14
5.930000e+00	-9.872020e+00	1.050476e+00	0.000000e+00	-9.872020e+00	0.000000e+00	8.881784e-14
5.940000e+00	-9.905213e+00	1.053997e+00	0.000000e+00	-9.905213e+00	0.000000e+00	9.947598e-14
5.950000e+00	-9.938364e+00	1.057513e+00	0.000000e+00	-9.938364e+00	0.000000e+00	1.048051e-13
5.960000e+00	-9.971473e+00	1.061025e+00	0.000000e+00	-9.971473e+00	0.000000e+00	9.769963e-14
5.970000e+00	-1.000454e+01	1.064532e+00	0.000000e+00	-1.000454e+01	0.000000e+00	1.030287e-13
5.980000e+00	-1.003756e+01	1.068034e+00	0.000000e+00	-1.003756e+01	0.000000e+00	1.012523e-13
5.990000e+00	-1.007053e+01	1.071531e+00	0.000000e+00	-1.007053e+01	0.000000e+00	1.136868e-13
6.000000e+00	-1.010346e+01	1.075023e+00	0.000000e+00	-1.010346e+01	0.000000e+00	1.048051e-13
6.010000e+00	-1.013634e+01	1.078509e+00	0.000000e+00	-1.013634e+01	0.000000e+00	1.136868e-13
6.020000e+00	-1.016917e+01	1.081991e+00	0.000000e+00	-1.016917e+01	0.000000e+00	1.012523e-13
6.030000e+00	-1.020195e+01	1.085467e+00	0.000000e+00	-1.020195e+01	0.000000e+00	9.947598e-14
6.040000e+00	-1.023468e+01	1.088938e+00	0.000000e+00	-1.023468e+01	0.000000e+00	9.947598e-14
6.050000e+00	-1.026736e+01	1.092403e+00	0.000000e+00	-1.026736e+01	0.000000e+00	1.012523e-13
6.060000e+00	-1.029999e+01	1.095862e+00	0.000000e+00	-1.029999e+01	0.000000e+00	1.207923e-13
6.070000e+00	-1.033256e+01	1.099315e+00	0.000000e+00	-1.033256e+01	0.000000e+00	1.154632e-13
6.080000e+00	-1.036507e+01	1.102763e+00	0.000000e+00	-1.036507e+01	0.000000e+00	1.030287e-13
6.090000e+00	-1.039754e+01	1.106205e+00	0.000000e+00	-1.039754e+01	0.000000e+00	1.030287e-13
6.100000e+00	-1.042994e+01	1.109640e+00	0.000000e+00	-1.042994e+01	0.000000e+00	1.154632e-13
6.110000e+00	-1.046229e+01	1.113069e+00	0.000000e+00	-1.046229e+01	0.000000e+00	1.030287e-13
6.120000e+00	-1.049457e+01	1.116492e+00	0.000000e+00	-1.049457e+01	0.000000e+00	8.704149e-14
6.130000e+00	-1.052680e+01	1.119908e+00	0.000000e+00	-1.052680e+01	0.000000e+00	1.012523e-13
6.140000e+00	-1.055897e+01	1.123318e+00	0.000000e+00	-1.055897e+01	0.000000e+00	9.769963e-14
6.150000e+00	-1.059107e+01	1.126721e+00	0.000000e+00	-1.059107e+01	0.000000e+00	1.012523e-13
6.160000e+00	-1.062311e+01	1.130118e+00	0.000000e+00	-1.062311e+01	0.000000e+00	1.030287e-13
6.170000e+00	-1.065509e+01	1.133507e+00	0.000000e+00	-1.065509e+01	0.000000e+00	1.030287e-13
6.180000e+00	-1.068700e+01	1.136889e+00	0.000000e+00	-1.068700e+01	0.000000e+00	1.048051e-13
6.190000e+00	-1.071884e+01	1.140265e+00	0.000000e+00	-1.071884e+01	0.000000e+00	1.030287e-13
6.200000e+00	-1.075062e+01	1.143633e+00	0.000000e+00	-1.075062e+01	0.000000e+00	1.154632e-13
6.210000e+00	-1.078233e+01	1.146993e+00	0.000000e+00	-1.078233e+01	0.000000e+00	1.136868e-13
6.220000e+00	-1.081397e+01	1.150346e+00	0.000000e+00	-1.081397e+01	0.000000e+00	1.154632e-13
6.230000e+00	-1.084554e+01	1.153692e+00	0.000000e+00	-1.084554e+01	0.000000e+00	1.119105e-13
6.240000e+00	-1.087704e+01	1.157030e+00	0.000000e+00	-1.087704e+01	0.000000e+00	1.154632e-13
6.250000e+00	-1.090846e+01	1.160360e+00	0.000000e+00	-1.090846e+01	0.000000e+00	1.172396e-13
6.260000e+00	-1.093981e+01	1.163682e+00	0.000000e+00	-1.093981e+01	0.000000e+00	1.172396e-13
6.270000e+00	-1.097108e+01	1.166996e+00	0.000000e+00	-1.097108e+01	0.000000e+00	1.030287e-13
6.280000e+00	-1.100228e+01	1.170301e+00	0.000000e+00	-1.100228e+01	0.000000e+00	9.947598e-14
6.290000e+00	-1.103340e+01	1.173599e+00	0.000000e+00	-1.103340e+01	0.000000e+00	7.638334e-14
6.300000e+00	-1.106445e+01	1.176888e+00	0.000000e+00	-1.106445e+01	0.000000e+00	8.881784e-14
6.310000e+00	-1.109541e+01	1.180169e+00	0.000000e+00	-1.109541e+01	0.000000e+00	7.815970e-14
6.320000e+00	-1.112629e+01	1.183441e+00	0.000000e+00	-1.112629e+01	0.000000e+00	7.283063e-14
6.330000e+00	-1.115709e+01	1.186704e+00	0.000000e+00	-1.115709e+01	0.000000e+00	6.572520e-14
6.340000e+00	-1.118781e+01	1.189958e+00	0.000000e+00	-1.118781e+01	0.000000e+00	6.217249e-14
6.350000e+00	-1.121845e+01	1.193203e+00	0.000000e+00	-1.121845e+01	0.000000e+00	6.217249e-14
6.360000e+00	-1.124899e+01	1.196439e+00	0.000000e+00	-1.124899e+01	0.000000e+00	4.973799e-14
6.370000e+00	-1.127946e+01	1.199666e+00	0.000000e+00	-1.127946e+01	0.000000e+00	5.151435e-14
6.380000e+00	-1.130983e+01	1.202884e+00	0.000000e+00	-1.130983e+01	0.000000e+00	5.151435e-14
6.390000e+00	-1.134012e+01	1.206092e+00	0.000000e+00	-1.134012e+01	0.000000e+00	5.151435e-14
6.400000e+00	-1.137032e+01	1.209291e+00	0.000000e+00	-1.137032e+01	0.000000e+00	5.329071e-14
6.410000e+00	-1.140042e+01	1.212479e+00	0.000000e+00	-1.140042e+01	0.000000e+00	6.750156e-14
6.420000e+00	-1.143044e+01	1.215658e+00	0.000000e+00	-1.143044e+01	0.000000e+00	4.973799e-14
6.430000e+00	-1.146036e+01	1.218827e+00	0.000000e+00	-1.146036e+01	0.000000e+00	4.973799e-14
6.440000e+00	-1.149018e+01	1.221986e+00	0.000000e+00	-1.149018e+01	0.000000e+00	4.973799e-14
6.450000e+00	-1.151991e+01	1.225135e+00	0.000000e+00	-1.151991e+01	0.000000e+00	4.085621e-14
6.460000e+00	-1.154955e+01	1.228273e+00	0.000000e+00	-1.154955e+01	0.000000e+00	3.907985e-14
6.470000e+00	-1.157908e+01	1.231401e+00	0.000000e+00	-1.157908e+01	0.000000e+00	4.618528e-14
6.480000e+00	-1.160852e+01	1.234518e+00	0.000000e+00	-1.160852e+01	0.000000e+00	6.572520e-14
6.490000e+00	-1.163786e+01	1.237624e+00	0.000000e+00	-1.163786e+01	0.000000e+00	5.861978e-14
6.500000e+00	-1.166709e+01	1.240720e+00	0.000000e+00	-1.166709e+01	0.000000e+00	6.217249e-14
6.510000e+00	-1.169623e+01	1.243805e+00	0.000000e+00	-1.169623e+01	0.000000e+00	6.394885e-14
6.520000e+00	-1.172525e+01	1.246878e+00	0.000000e+00	-1.172525e+01	0.000000e+00	6.394885e-14
6.530000e+00	-1.175418e+01	1.249941e+00	0.000000e+00	-1.175418e+01	0.000000e+00	6.572520e-14
6.540000e+00	-1.178300e+01	1.252992e+00	0.000000e+00	-1.178300e+01	0.000000e+00	7.638334e-14
6.550000e+00	-1.181171e+01	1.256032e+00	0.000000e+00	-1.181171e+01	0.000000e+00	7.815970e-14
6.560000e+00	-1.184031e+01	1.259060e+00	0.000000e+00	-1.184031e+01	0.000000e+00	7.460699e-14
6.570000e+00	-1.186880e+01	1.262076e+00	0.000000e+00	-1.186880e+01	0.000000e+00	7.638334e-14
6.580000e+00	-1.189718e+01	1.265080e+00	0.000000e+00	-1.189718e+01	0.000000e+00	6.572520e-14
6.590000e+00	-1.192545e+01	1.268073e+00	0.000000e+00	-1.192545e+01	0.000000e+00	6.394885e-14
6.600000e+00	-1.195361e+01	1.271053e+00	0.000000e+00	-1.195361e+01	0.000000e+00	4.796163e-14
6.610000e+00	-1.198165e+01	1.274021e+00	0.000000e+00	-1.198165e+01	0.000000e+00	6.572520e-14
6.620000e+00	-1.200957e+01	1.276977e+00	0.000000e+00	-1.200957e+01	0.000000e+00	6.217249e-14
6.630000e+00	-1.203738e+01	1.279920e+00	0.000000e+00	-1.203738e+01	0.000000e+00	7.638334e-14
6.640000e+00	-1.206507e+01	1.282851e+00	0.000000e+00	-1.206507e+01	0.000000e+00	7.638334e-14
6.650000e+00	-1.209264e+01	1.285769e+00	0.000000e+00	-1.209264e+01	0.000000e+00	7.638334e-14
6.660000e+00	-1.212008e+01	1.288674e+00	0.000000e+00	-1.212008e+01	0.000000e+00	8.704149e-14
6.670000e+00	-1.214741e+01	1.291566e+00	0.000000e+00	-1.214741e+01	0.000000e+00	1.048051e-13
6.680000e+00	-1.217461e+01	1.294445e+00	0.000000e+00	-1.217461e+01	0.000000e+00	1.048051e-13
6.690000e+00	-1.220169e+01	1.297310e+00	0.000000e+00	-1.220169e+01	0.000000e+00	8.881784e-14
6.700000e+00	-1.222865e+01	1.300163e+00	0.000000e+00	-1.222865e+01	0.000000e+00	1.030287e-13
6.710000e+00	-1.225547e+01	1.303001e+00	0.000000e+00	-1.225547e+01	0.000000e+00	1.136868e-13
6.720000e+00	-1.228217e+01	1.305826e+00	0.000000e+00	-1.228217e+01	0.000000e+00	1.154632e-13
6.730000e+00	-1.230874e+01	1.308638e+00	0.000000e+00	-1.230874e+01	0.000000e+00	1.048051e-13
6.740000e+00	-1.233517e+01	1.311435e+00	0.000000e+00	-1.233517e+01	0.000000e+00	1.030287e-13
6.750000e+00	-1.236148e+01	1.314218e+00	0.000000e+00	-1.236148e+01	0.000000e+00	1.136868e-13
6.760000e+00	-1.238765e+01	1.316987e+00	0.000000e+00	-1.238765e+01	0.000000e+00	9.592327e-14
6.770000e+00	-1.241369e+01	1.319742e+00	0.000000e+00	-1.241369e+01	0.000000e+00	1.030287e-13
6.780000e+00	-1.243959e+01	1.322482e+00	0.000000e+00	-1.243959e+01	0.000000e+00	1.012523e-13
6.790000e+00	-1.246535e+01	1.325208e+00	0.000000e+00	-1.246535e+01	0.000000e+00	1.136868e-13
6.800000e+00	-1.249098e+01	1.327919e+00	0.000000e+00	-1.249098e+01	0.000000e+00	1.136868e-13
6.810000e+00	-1.251646e+01	1.330615e+00	0.000000e+00	-1.251646e+01	0.000000e+00	1.278977e-13
6.820000e+00	-1.254181e+01	1.333296e+00	0.000000e+00	-1.254181e+01	0.000000e+00	1.367795e-13
6.830000e+00	-1.256701e+01	1.335961e+00	0.000000e+00	-1.256701e+01	0.000000e+00	1.527667e-13
6.840000e+00	-1.259207e+01	1.338612e+00	0.000000e+00	-1.259207e+01	0.000000e+00	1.563194e-13
6.850000e+00	-1.261698e+01	1.341247e+00	0.000000e+00	-1.261698e+01	0.000000e+00	1.580958e-13
6.860000e+00	-1.264175e+01	1.343867e+00	0.000000e+00	-1.264175e+01	0.000000e+00	1.652012e-13
6.870000e+00	-1.266637e+01	1.346471e+00	0.000000e+00	-1.266637e+01	0.000000e+00	1.669775e-13
6.880000e+00	-1.269084e+01	1.349059e+00	0.000000e+00	-1.269084e+01	0.000000e+00	1.527667e-13
6.890000e+00	-1.271516e+01	1.351631e+00	0.000000e+00	-1.271516e+01	0.000000e+00	1.527667e-13
6.900000e+00	-1.273933e+01	1.354187e+00	0.000000e+00	-1.273933e+01	0.000000e+00	1.652012e-13
6.910000e+00	-1.276334e+01	1.356727e+00	0.000000e+00	-1.276334e+01	0.000000e+00	1.545430e-13
6.920000e+00	-1.278721e+01	1.359251e+00	0.000000e+00	-1.278721e+01	0.000000e+00	1.687539e-13
6.930000e+00	-1.281092e+01	1.361758e+00	0.000000e+00	-1.281092e+01	0.000000e+00	1.527667e-13
6.940000e+00	-1.283447e+01	1.364248e+00	0.000000e+00	-1.283447e+01	0.000000e+00	1.403322e-13
6.950000e+00	-1.285786e+01	1.366722e+00	0.000000e+00	-1.285786e+01	0.000000e+00	1.403322e-13
6.960000e+00	-1.288109e+01	1.369178e+00	0.000000e+00	-1.288109e+01	0.000000e+00	1.421085e-13
6.970000e+00	-1.290417e+01	1.371618e+00	0.000000e+00	-1.290417e+01	0.000000e+00	1.243450e-13
6.980000e+00	-1.292708e+01	1.374041e+00	0.000000e+00	-1.292708e+01	0.000000e+00	1.154632e-13
6.990000e+00	-1.294982e+01	1.376446e+00	0.000000e+00	-1.294982e+01	0.000000e+00	1.172396e-13
7.000000e+00	-1.297241e+01	1.378833e+00	0.000000e+00	-1.297241e+01	0.000000e+00	1.190159e-13
7.010000e+00	-1.299482e+01	1.381203e+00	0.000000e+00	-1.299482e+01	0.000000e+00	1.154632e-13
7.020000e+00	-1.301707e+01	1.383556e+00	0.000000e+00	-1.301707e+01	0.000000e+00	1.136868e-13
7.030000e+00	-1.303916e+01	1.385890e+00	0.000000e+00	-1.303916e+01	0.000000e+00	1.065814e-13
7.040000e+00	-1.306107e+01	1.388206e+00	0.000000e+00	-1.306107e+01	0.000000e+00	1.030287e-13
7.050000e+00	-1.308281e+01	1.390505e+00	0.000000e+00	-1.308281e+01	0.000000e+00	1.030287e-13
7.060000e+00	-1.310438e+01	1.392784e+00	0.000000e+00	-1.310438e+01	0.000000e+00	1.048051e-13
7.070000e+00	-1.312577e+01	1.395046e+00	0.000000e+00	-1.312577e+01	0.000000e+00	1.083578e-13
7.080000e+00	-1.314699e+01	1.397289e+00	0.000000e+00	-1.314699e+01	0.000000e+00	1.154632e-13
7.090000e+00	-1.316803e+01	1.399513e+00	0.000000e+00	-1.316803e+01	0.000000e+00	1.119105e-13
7.100000e+00	-1.318890e+01	1.401718e+00	0.000000e+00	-1.318890e+01	0.000000e+00	1.278977e-13
