"Adams Car Assembly (Adams 2019)"
	"2019-11-"	"2 21:31:10"

" Result ID"	"Result Type"	"I Marker ID"	"J Marker ID"	"Result Title"
"chassis_accelerations"	"User Result"	"     (N/A)"	"     (N/A)"	"Chassis Accelerations"

".horus.simu40min_swept.chassis_accelerations.TIME"	".horus.simu40min_swept.chassis_accelerations.longitudinal"	".horus.simu40min_swept.chassis_accelerations.lateral"	".horus.simu40min_swept.chassis_accelerations.vertical"	".horus.simu40min_swept.chassis_accelerations.corrected_lateral"	".horus.simu40min_swept.chassis_accelerations.roll"	".horus.simu40min_swept.chassis_accelerations.pitch"	".horus.simu40min_swept.chassis_accelerations.yaw"
4.600000e-01	1.246790e-06	0.000000e+00	0.000000e+00	4.316796e-04	0.000000e+00	-6.264119e-06	0.000000e+00
4.700000e-01	1.227095e-06	0.000000e+00	0.000000e+00	4.316798e-04	0.000000e+00	0.000000e+00	0.000000e+00
4.800000e-01	1.207581e-06	0.000000e+00	0.000000e+00	4.316801e-04	0.000000e+00	0.000000e+00	0.000000e+00
4.900000e-01	1.188247e-06	0.000000e+00	0.000000e+00	4.316803e-04	0.000000e+00	0.000000e+00	0.000000e+00
5.000000e-01	1.169094e-06	0.000000e+00	0.000000e+00	4.316806e-04	0.000000e+00	0.000000e+00	0.000000e+00
5.100000e-01	1.150118e-06	0.000000e+00	0.000000e+00	4.316808e-04	0.000000e+00	0.000000e+00	0.000000e+00
5.200000e-01	1.131320e-06	0.000000e+00	0.000000e+00	4.316810e-04	0.000000e+00	0.000000e+00	0.000000e+00
5.300000e-01	1.112699e-06	0.000000e+00	0.000000e+00	4.316813e-04	0.000000e+00	0.000000e+00	0.000000e+00
5.400000e-01	1.094253e-06	0.000000e+00	0.000000e+00	4.316815e-04	0.000000e+00	0.000000e+00	0.000000e+00
5.500000e-01	1.075983e-06	0.000000e+00	0.000000e+00	4.316817e-04	0.000000e+00	0.000000e+00	0.000000e+00
5.600000e-01	1.057887e-06	0.000000e+00	0.000000e+00	4.316819e-04	0.000000e+00	0.000000e+00	0.000000e+00
5.700000e-01	1.039965e-06	0.000000e+00	0.000000e+00	4.316821e-04	0.000000e+00	0.000000e+00	0.000000e+00
5.800000e-01	1.022217e-06	0.000000e+00	0.000000e+00	4.316823e-04	0.000000e+00	0.000000e+00	0.000000e+00
5.900000e-01	1.004641e-06	0.000000e+00	0.000000e+00	4.316825e-04	0.000000e+00	0.000000e+00	0.000000e+00
6.000000e-01	9.872376e-07	0.000000e+00	0.000000e+00	4.316826e-04	0.000000e+00	0.000000e+00	0.000000e+00
6.100000e-01	9.700058e-07	0.000000e+00	0.000000e+00	4.316828e-04	0.000000e+00	0.000000e+00	0.000000e+00
6.200000e-01	9.529449e-07	0.000000e+00	0.000000e+00	4.316829e-04	0.000000e+00	0.000000e+00	0.000000e+00
6.300000e-01	9.360546e-07	0.000000e+00	0.000000e+00	4.316831e-04	0.000000e+00	0.000000e+00	0.000000e+00
6.400000e-01	9.193342e-07	0.000000e+00	0.000000e+00	4.316832e-04	0.000000e+00	0.000000e+00	0.000000e+00
6.500000e-01	9.027831e-07	0.000000e+00	0.000000e+00	4.316833e-04	0.000000e+00	0.000000e+00	0.000000e+00
6.600000e-01	8.864008e-07	0.000000e+00	0.000000e+00	4.316834e-04	0.000000e+00	0.000000e+00	0.000000e+00
6.700000e-01	8.701866e-07	0.000000e+00	0.000000e+00	4.316835e-04	0.000000e+00	0.000000e+00	0.000000e+00
6.800000e-01	8.541397e-07	0.000000e+00	0.000000e+00	4.316836e-04	0.000000e+00	0.000000e+00	0.000000e+00
6.900000e-01	8.382597e-07	0.000000e+00	0.000000e+00	4.316837e-04	0.000000e+00	0.000000e+00	0.000000e+00
7.000000e-01	8.224395e-07	0.000000e+00	0.000000e+00	4.316848e-04	0.000000e+00	0.000000e+00	0.000000e+00
7.100000e-01	8.070721e-07	0.000000e+00	0.000000e+00	4.316835e-04	0.000000e+00	0.000000e+00	0.000000e+00
7.200000e-01	7.916030e-07	0.000000e+00	0.000000e+00	4.316837e-04	0.000000e+00	0.000000e+00	0.000000e+00
7.300000e-01	7.763917e-07	0.000000e+00	0.000000e+00	4.316838e-04	0.000000e+00	0.000000e+00	0.000000e+00
7.400000e-01	7.613395e-07	0.000000e+00	0.000000e+00	4.316838e-04	0.000000e+00	0.000000e+00	0.000000e+00
7.500000e-01	7.464440e-07	0.000000e+00	0.000000e+00	4.316839e-04	0.000000e+00	0.000000e+00	0.000000e+00
7.600000e-01	7.317090e-07	0.000000e+00	0.000000e+00	4.316839e-04	0.000000e+00	0.000000e+00	0.000000e+00
7.700000e-01	7.171345e-07	0.000000e+00	0.000000e+00	4.316840e-04	0.000000e+00	0.000000e+00	0.000000e+00
7.800000e-01	7.027199e-07	0.000000e+00	0.000000e+00	4.316840e-04	0.000000e+00	0.000000e+00	0.000000e+00
7.900000e-01	6.884639e-07	0.000000e+00	0.000000e+00	4.316840e-04	0.000000e+00	0.000000e+00	0.000000e+00
8.000000e-01	6.743654e-07	0.000000e+00	0.000000e+00	4.316840e-04	0.000000e+00	0.000000e+00	0.000000e+00
8.100000e-01	6.604236e-07	0.000000e+00	0.000000e+00	4.316840e-04	0.000000e+00	0.000000e+00	0.000000e+00
8.200000e-01	6.466374e-07	0.000000e+00	0.000000e+00	4.316840e-04	0.000000e+00	0.000000e+00	0.000000e+00
8.300000e-01	6.330059e-07	0.000000e+00	0.000000e+00	4.316840e-04	0.000000e+00	0.000000e+00	0.000000e+00
8.400000e-01	6.195283e-07	0.000000e+00	0.000000e+00	4.316840e-04	0.000000e+00	0.000000e+00	0.000000e+00
8.500000e-01	6.062031e-07	0.000000e+00	0.000000e+00	4.316839e-04	0.000000e+00	0.000000e+00	0.000000e+00
8.600000e-01	5.930296e-07	0.000000e+00	0.000000e+00	4.316839e-04	0.000000e+00	0.000000e+00	0.000000e+00
8.700000e-01	5.800067e-07	0.000000e+00	0.000000e+00	4.316839e-04	0.000000e+00	0.000000e+00	0.000000e+00
8.800000e-01	5.671331e-07	0.000000e+00	0.000000e+00	4.316839e-04	0.000000e+00	0.000000e+00	0.000000e+00
8.900000e-01	5.544079e-07	0.000000e+00	0.000000e+00	4.316839e-04	0.000000e+00	0.000000e+00	0.000000e+00
9.000000e-01	5.418300e-07	0.000000e+00	0.000000e+00	4.316839e-04	0.000000e+00	0.000000e+00	0.000000e+00
9.100000e-01	5.293982e-07	0.000000e+00	0.000000e+00	4.316838e-04	0.000000e+00	0.000000e+00	0.000000e+00
9.200000e-01	5.171115e-07	0.000000e+00	0.000000e+00	4.316838e-04	0.000000e+00	0.000000e+00	0.000000e+00
9.300000e-01	5.049686e-07	0.000000e+00	0.000000e+00	4.316838e-04	0.000000e+00	0.000000e+00	0.000000e+00
9.400000e-01	4.929687e-07	0.000000e+00	0.000000e+00	4.316837e-04	0.000000e+00	0.000000e+00	0.000000e+00
9.500000e-01	4.811101e-07	0.000000e+00	0.000000e+00	4.316837e-04	0.000000e+00	0.000000e+00	0.000000e+00
9.600000e-01	4.693926e-07	0.000000e+00	0.000000e+00	4.316837e-04	0.000000e+00	0.000000e+00	0.000000e+00
9.700000e-01	4.578140e-07	0.000000e+00	0.000000e+00	4.316836e-04	0.000000e+00	0.000000e+00	0.000000e+00
9.800000e-01	4.463740e-07	0.000000e+00	0.000000e+00	4.316836e-04	0.000000e+00	0.000000e+00	0.000000e+00
9.900000e-01	4.350711e-07	0.000000e+00	0.000000e+00	4.316835e-04	0.000000e+00	0.000000e+00	0.000000e+00
1.000000e+00	4.239045e-07	0.000000e+00	0.000000e+00	4.316835e-04	0.000000e+00	0.000000e+00	0.000000e+00
1.010000e+00	4.626785e-07	-3.272846e-05	-1.125158e-07	3.988574e-04	-4.594044e-02	-9.639551e-05	2.048928e-02
1.020000e+00	6.034478e-07	-7.375396e-05	-1.692927e-07	3.576493e-04	-5.627190e-02	-1.368380e-04	5.348758e-02
1.030000e+00	6.667972e-07	-1.186004e-04	-2.250971e-07	3.124842e-04	-7.596743e-02	-1.507416e-04	8.290036e-02
1.040000e+00	7.267250e-07	-1.623425e-04	-2.690778e-07	2.682655e-04	-8.825533e-02	-1.448218e-04	1.051796e-01
1.050000e+00	7.732307e-07	-2.053072e-04	-2.974554e-07	2.246556e-04	-9.390178e-02	-1.217388e-04	1.217834e-01
1.060000e+00	8.083785e-07	-2.486315e-04	-3.139241e-07	1.805156e-04	-9.471335e-02	-8.898461e-05	1.349062e-01
1.070000e+00	8.374282e-07	-2.931725e-04	-3.230407e-07	1.349921e-04	-9.231336e-02	-5.306437e-05	1.462187e-01
1.080000e+00	8.643974e-07	-3.393547e-04	-3.283702e-07	8.766799e-05	-8.787936e-02	-1.819170e-05	1.567603e-01
1.090000e+00	8.916551e-07	-3.872994e-04	-3.323867e-07	3.843133e-05	-8.221901e-02	1.342408e-05	1.671214e-01
1.100000e+00	9.204574e-07	-4.369796e-04	-3.367061e-07	-1.268026e-05	-7.589798e-02	4.105587e-05	1.776251e-01
1.110000e+00	9.514335e-07	-4.883247e-04	-3.423239e-07	-6.558511e-05	-6.933267e-02	6.494187e-05	1.884450e-01
1.120000e+00	9.848738e-07	-5.412744e-04	-3.497914e-07	-1.202119e-04	-6.284174e-02	8.588293e-05	1.996677e-01
1.130000e+00	1.020878e-06	-5.957994e-04	-3.593469e-07	-1.765212e-04	-5.667105e-02	1.049356e-04	2.113247e-01
1.140000e+00	1.059424e-06	-6.519061e-04	-3.710088e-07	-2.345100e-04	-5.100583e-02	1.231773e-04	2.234094e-01
1.150000e+00	1.100413e-06	-7.096333e-04	-3.846475e-07	-2.942086e-04	-4.597790e-02	1.415670e-04	2.358885e-01
1.160000e+00	1.143697e-06	-7.690462e-04	-4.000419e-07	-3.556754e-04	-4.167156e-02	1.608408e-04	2.487107e-01
1.170000e+00	1.189100e-06	-8.302298e-04	-4.169193e-07	-4.189897e-04	-3.812941e-02	1.814898e-04	2.618133e-01
1.180000e+00	1.236430e-06	-8.932824e-04	-4.349847e-07	-4.842454e-04	-3.535825e-02	2.037401e-04	2.751286e-01
1.190000e+00	1.285501e-06	-9.583095e-04	-4.539346e-07	-5.515450e-04	-3.333498e-02	2.275839e-04	2.885883e-01
1.200000e+00	1.336133e-06	-1.025418e-03	-4.734693e-07	-6.209939e-04	-3.201250e-02	2.528226e-04	3.021272e-01
1.210000e+00	1.388160e-06	-1.094713e-03	-4.932951e-07	-6.926960e-04	-3.132526e-02	2.791113e-04	3.156862e-01
1.220000e+00	1.441436e-06	-1.166292e-03	-5.131245e-07	-7.667492e-04	-3.119459e-02	3.060118e-04	3.292134e-01
1.230000e+00	1.495833e-06	-1.240243e-03	-5.326755e-07	-8.432427e-04	-3.153357e-02	3.330420e-04	3.426658e-01
1.240000e+00	1.551243e-06	-1.316642e-03	-5.516728e-07	-9.222550e-04	-3.225140e-02	3.597174e-04	3.560095e-01
1.250000e+00	1.607577e-06	-1.395554e-03	-5.698470e-07	-1.003852e-03	-3.325724e-02	3.855863e-04	3.692197e-01
1.260000e+00	1.664763e-06	-1.477028e-03	-5.869369e-07	-1.088087e-03	-3.446352e-02	4.102540e-04	3.822803e-01
1.270000e+00	1.722746e-06	-1.561101e-03	-6.026928e-07	-1.174999e-03	-3.578851e-02	4.334029e-04	3.951834e-01
1.280000e+00	1.781481e-06	-1.647799e-03	-6.168791e-07	-1.264616e-03	-3.715845e-02	4.547955e-04	4.079281e-01
1.290000e+00	1.840937e-06	-1.737133e-03	-6.292794e-07	-1.356953e-03	-3.850895e-02	4.742862e-04	4.205197e-01
1.300000e+00	1.901088e-06	-1.829107e-03	-6.396994e-07	-1.452015e-03	-3.978592e-02	4.918057e-04	4.329683e-01
1.310000e+00	1.961916e-06	-1.923712e-03	-6.479702e-07	-1.549798e-03	-4.094598e-02	5.073641e-04	4.452882e-01
1.320000e+00	2.023404e-06	-2.020936e-03	-6.539523e-07	-1.650291e-03	-4.195641e-02	5.210366e-04	4.574961e-01
1.330000e+00	2.085534e-06	-2.120759e-03	-6.575380e-07	-1.753476e-03	-4.279478e-02	5.329506e-04	4.696106e-01
1.340000e+00	2.148290e-06	-2.223157e-03	-6.586513e-07	-1.859331e-03	-4.344814e-02	5.432706e-04	4.816511e-01
1.350000e+00	2.211649e-06	-2.328105e-03	-6.572495e-07	-1.967830e-03	-4.391215e-02	5.521930e-04	4.936367e-01
1.360000e+00	2.275586e-06	-2.435574e-03	-6.533256e-07	-2.078949e-03	-4.418994e-02	5.599286e-04	5.055859e-01
1.370000e+00	2.340068e-06	-2.545538e-03	-6.469054e-07	-2.192660e-03	-4.429082e-02	5.666918e-04	5.175159e-01
1.380000e+00	2.405054e-06	-2.657972e-03	-6.380485e-07	-2.308938e-03	-4.422912e-02	5.726940e-04	5.294420e-01
1.390000e+00	2.470497e-06	-2.772850e-03	-6.268469e-07	-2.427758e-03	-4.402283e-02	5.781349e-04	5.413775e-01
1.400000e+00	2.536342e-06	-2.890151e-03	-6.134240e-07	-2.549100e-03	-4.369245e-02	5.831966e-04	5.533333e-01
1.410000e+00	2.602525e-06	-3.009857e-03	-5.979323e-07	-2.672943e-03	-4.325987e-02	5.880387e-04	5.653182e-01
1.420000e+00	2.668974e-06	-3.131953e-03	-5.805521e-07	-2.799273e-03	-4.274735e-02	5.927989e-04	5.773385e-01
1.430000e+00	2.735610e-06	-3.256426e-03	-5.614896e-07	-2.928078e-03	-4.217666e-02	5.975873e-04	5.893984e-01
1.440000e+00	2.802346e-06	-3.383268e-03	-5.409723e-07	-3.059347e-03	-4.156837e-02	6.024872e-04	6.014999e-01
1.450000e+00	2.869088e-06	-3.512473e-03	-5.192471e-07	-3.193075e-03	-4.094129e-02	6.075589e-04	6.136435e-01
1.460000e+00	2.935737e-06	-3.644040e-03	-4.965765e-07	-3.329259e-03	-4.031204e-02	6.128335e-04	6.258279e-01
1.470000e+00	3.002187e-06	-3.777968e-03	-4.732347e-07	-3.467898e-03	-3.969474e-02	6.183272e-04	6.380506e-01
1.480000e+00	3.068328e-06	-3.914260e-03	-4.495041e-07	-3.608995e-03	-3.910095e-02	6.240296e-04	6.503081e-01
1.490000e+00	3.134043e-06	-4.052920e-03	-4.256701e-07	-3.752553e-03	-3.853955e-02	6.299186e-04	6.625961e-01
1.500000e+00	3.199215e-06	-4.193953e-03	-4.020184e-07	-3.898576e-03	-3.801687e-02	6.359561e-04	6.749100e-01
1.510000e+00	3.263719e-06	-4.337366e-03	-3.788302e-07	-4.047072e-03	-3.753683e-02	6.420924e-04	6.872448e-01
1.520000e+00	3.327433e-06	-4.483167e-03	-3.563792e-07	-4.198048e-03	-3.710117e-02	6.482745e-04	6.995955e-01
1.530000e+00	3.390226e-06	-4.631363e-03	-3.349278e-07	-4.351510e-03	-3.670967e-02	6.544381e-04	7.119574e-01
1.540000e+00	3.451971e-06	-4.781962e-03	-3.147243e-07	-4.507467e-03	-3.636051e-02	6.605204e-04	7.243260e-01
1.550000e+00	3.512534e-06	-4.934970e-03	-2.960006e-07	-4.665925e-03	-3.605057e-02	6.664568e-04	7.366972e-01
1.560000e+00	3.571784e-06	-5.090395e-03	-2.789713e-07	-4.826891e-03	-3.577568e-02	6.721859e-04	7.490675e-01
1.570000e+00	3.629586e-06	-5.248243e-03	-2.638315e-07	-4.990372e-03	-3.553102e-02	6.776491e-04	7.614340e-01
1.580000e+00	3.685805e-06	-5.408519e-03	-2.507575e-07	-5.156372e-03	-3.531134e-02	6.827932e-04	7.737941e-01
1.590000e+00	3.740306e-06	-5.571227e-03	-2.399057e-07	-5.324897e-03	-3.511122e-02	6.875711e-04	7.861462e-01
1.600000e+00	3.792953e-06	-5.736372e-03	-2.314145e-07	-5.495951e-03	-3.492532e-02	6.919430e-04	7.984889e-01
1.610000e+00	3.843609e-06	-5.903956e-03	-2.254039e-07	-5.669535e-03	-3.474855e-02	6.958757e-04	8.108215e-01
1.620000e+00	3.892136e-06	-6.073981e-03	-2.219789e-07	-5.845653e-03	-3.457621e-02	6.993444e-04	8.231438e-01
1.630000e+00	3.938398e-06	-6.246448e-03	-2.212296e-07	-6.024305e-03	-3.440413e-02	7.023303e-04	8.354558e-01
1.640000e+00	3.982255e-06	-6.421357e-03	-2.232348e-07	-6.205492e-03	-3.422874e-02	7.048228e-04	8.477580e-01
1.650000e+00	4.023570e-06	-6.598708e-03	-2.280628e-07	-6.389214e-03	-3.404708e-02	7.068167e-04	8.600512e-01
1.660000e+00	4.062205e-06	-6.778501e-03	-2.357752e-07	-6.575471e-03	-3.385685e-02	7.083130e-04	8.723363e-01
1.670000e+00	4.098017e-06	-6.960734e-03	-2.464278e-07	-6.764261e-03	-3.365642e-02	7.093171e-04	8.846143e-01
1.680000e+00	4.130870e-06	-7.145405e-03	-2.600742e-07	-6.955583e-03	-3.344471e-02	7.098391e-04	8.968864e-01
1.690000e+00	4.160622e-06	-7.332514e-03	-2.767667e-07	-7.149436e-03	-3.322123e-02	7.098912e-04	9.091538e-01
1.700000e+00	4.187132e-06	-7.522058e-03	-2.965593e-07	-7.345817e-03	-3.298597e-02	7.094884e-04	9.214175e-01
1.710000e+00	4.210258e-06	-7.714035e-03	-3.195085e-07	-7.544725e-03	-3.273933e-02	7.086468e-04	9.336787e-01
1.720000e+00	4.229858e-06	-7.908444e-03	-3.456753e-07	-7.746158e-03	-3.248206e-02	7.073831e-04	9.459383e-01
1.730000e+00	4.245788e-06	-8.105283e-03	-3.751260e-07	-7.950114e-03	-3.221517e-02	7.057135e-04	9.581971e-01
1.740000e+00	4.257906e-06	-8.304551e-03	-4.079336e-07	-8.156592e-03	-3.193986e-02	7.036538e-04	9.704559e-01
1.750000e+00	4.266066e-06	-8.506245e-03	-4.441778e-07	-8.365591e-03	-3.165743e-02	7.012179e-04	9.827151e-01
1.760000e+00	4.270122e-06	-8.710365e-03	-4.839461e-07	-8.577108e-03	-3.136925e-02	6.984186e-04	9.949752e-01
1.770000e+00	4.269929e-06	-8.916909e-03	-5.273329e-07	-8.791144e-03	-3.107668e-02	6.952657e-04	1.007237e+00
1.780000e+00	4.265338e-06	-9.125877e-03	-5.744404e-07	-9.007696e-03	-3.078101e-02	6.917675e-04	1.019499e+00
1.790000e+00	4.256203e-06	-9.337268e-03	-6.253775e-07	-9.226765e-03	-3.048345e-02	6.879293e-04	1.031763e+00
1.800000e+00	4.242374e-06	-9.551081e-03	-6.802602e-07	-9.448349e-03	-3.018509e-02	6.837544e-04	1.044028e+00
1.810000e+00	4.223701e-06	-9.767317e-03	-7.392100e-07	-9.672449e-03	-2.988686e-02	6.792437e-04	1.056295e+00
1.820000e+00	4.200034e-06	-9.985974e-03	-8.023544e-07	-9.899064e-03	-2.958954e-02	6.743954e-04	1.068562e+00
1.830000e+00	4.171221e-06	-1.020705e-02	-8.698251e-07	-1.012819e-02	-2.929375e-02	6.692063e-04	1.080830e+00
1.840000e+00	4.137110e-06	-1.043055e-02	-9.417579e-07	-1.035984e-02	-2.899995e-02	6.636710e-04	1.093097e+00
1.850000e+00	4.097548e-06	-1.065648e-02	-1.018292e-06	-1.059400e-02	-2.870844e-02	6.577825e-04	1.105365e+00
1.860000e+00	4.052382e-06	-1.088482e-02	-1.099568e-06	-1.083067e-02	-2.841938e-02	6.515327e-04	1.117633e+00
1.870000e+00	4.001456e-06	-1.111559e-02	-1.185730e-06	-1.106986e-02	-2.813283e-02	6.449125e-04	1.129899e+00
1.880000e+00	3.944615e-06	-1.134878e-02	-1.276922e-06	-1.131157e-02	-2.784870e-02	6.379122e-04	1.142164e+00
1.890000e+00	3.881704e-06	-1.158439e-02	-1.373290e-06	-1.155579e-02	-2.756683e-02	6.305208e-04	1.154428e+00
1.900000e+00	3.812565e-06	-1.182243e-02	-1.474978e-06	-1.180253e-02	-2.728700e-02	6.227280e-04	1.166690e+00
1.910000e+00	3.737042e-06	-1.206288e-02	-1.582134e-06	-1.205178e-02	-2.700893e-02	6.145231e-04	1.178950e+00
1.920000e+00	3.654976e-06	-1.230576e-02	-1.694901e-06	-1.230354e-02	-2.673231e-02	6.058957e-04	1.191208e+00
1.930000e+00	3.566209e-06	-1.255106e-02	-1.813424e-06	-1.255782e-02	-2.645680e-02	5.968351e-04	1.203463e+00
1.940000e+00	3.470581e-06	-1.279879e-02	-1.937848e-06	-1.281462e-02	-2.618207e-02	5.873319e-04	1.215716e+00
1.950000e+00	3.367933e-06	-1.304893e-02	-2.068317e-06	-1.307393e-02	-2.590781e-02	5.773766e-04	1.227965e+00
1.960000e+00	3.258105e-06	-1.330150e-02	-2.204973e-06	-1.333576e-02	-2.563372e-02	5.669605e-04	1.240212e+00
1.970000e+00	3.140936e-06	-1.355649e-02	-2.347961e-06	-1.360010e-02	-2.535952e-02	5.560752e-04	1.252456e+00
1.980000e+00	3.016264e-06	-1.381389e-02	-2.497421e-06	-1.386695e-02	-2.508497e-02	5.447133e-04	1.264697e+00
