"Adams Car Assembly (Adams 2019)"
	"2019-11-"	"2 21:31:10"

" Result ID"	"Result Type"	"I Marker ID"	"J Marker ID"	"Result Title"
"chassis_velocities"	"User Result"	"     (N/A)"	"     (N/A)"	"Chassis Velocities"

".horus.simu40min_swept.chassis_velocities.TIME"	".horus.simu40min_swept.chassis_velocities.longitudinal"	".horus.simu40min_swept.chassis_velocities.lateral"	".horus.simu40min_swept.chassis_velocities.vertical"	".horus.simu40min_swept.chassis_velocities.roll"	".horus.simu40min_swept.chassis_velocities.pitch"	".horus.simu40min_swept.chassis_velocities.yaw"
1.200000e-01	3.999010e+01	4.219573e-02	8.890823e-01	0.000000e+00	1.217415e-05	0.000000e+00
1.300000e-01	3.999010e+01	4.219573e-02	8.890823e-01	0.000000e+00	1.038131e-05	0.000000e+00
1.400000e-01	3.999010e+01	4.219573e-02	8.890822e-01	0.000000e+00	8.888565e-06	0.000000e+00
1.500000e-01	3.999010e+01	4.219572e-02	8.890821e-01	0.000000e+00	7.673553e-06	0.000000e+00
1.600000e-01	3.999010e+01	4.219572e-02	8.890821e-01	0.000000e+00	6.695438e-06	0.000000e+00
1.700000e-01	3.999010e+01	4.219572e-02	8.890820e-01	0.000000e+00	5.906672e-06	0.000000e+00
1.800000e-01	3.999011e+01	4.219572e-02	8.890820e-01	0.000000e+00	0.000000e+00	0.000000e+00
1.900000e-01	3.999011e+01	4.219571e-02	8.890820e-01	0.000000e+00	0.000000e+00	0.000000e+00
2.000000e-01	3.999011e+01	4.219571e-02	8.890819e-01	0.000000e+00	0.000000e+00	0.000000e+00
2.100000e-01	3.999011e+01	4.219571e-02	8.890819e-01	0.000000e+00	0.000000e+00	0.000000e+00
2.200000e-01	3.999011e+01	4.219570e-02	8.890819e-01	0.000000e+00	0.000000e+00	0.000000e+00
2.300000e-01	3.999011e+01	4.219570e-02	8.890818e-01	0.000000e+00	0.000000e+00	0.000000e+00
2.400000e-01	3.999011e+01	4.219570e-02	8.890818e-01	0.000000e+00	0.000000e+00	0.000000e+00
2.500000e-01	3.999011e+01	4.219570e-02	8.890818e-01	0.000000e+00	0.000000e+00	0.000000e+00
2.600000e-01	3.999011e+01	4.219570e-02	8.890818e-01	0.000000e+00	0.000000e+00	0.000000e+00
2.700000e-01	3.999011e+01	4.219569e-02	8.890818e-01	0.000000e+00	0.000000e+00	0.000000e+00
2.800000e-01	3.999011e+01	4.219569e-02	8.890818e-01	0.000000e+00	0.000000e+00	0.000000e+00
2.900000e-01	3.999011e+01	4.219569e-02	8.890818e-01	0.000000e+00	0.000000e+00	0.000000e+00
3.000000e-01	3.999011e+01	4.219569e-02	8.890818e-01	0.000000e+00	0.000000e+00	0.000000e+00
3.100000e-01	3.999011e+01	4.219569e-02	8.890818e-01	0.000000e+00	0.000000e+00	0.000000e+00
3.200000e-01	3.999011e+01	4.219569e-02	8.890818e-01	0.000000e+00	0.000000e+00	0.000000e+00
3.300000e-01	3.999011e+01	4.219569e-02	8.890818e-01	0.000000e+00	0.000000e+00	0.000000e+00
3.400000e-01	3.999011e+01	4.219569e-02	8.890818e-01	0.000000e+00	0.000000e+00	0.000000e+00
3.500000e-01	3.999012e+01	4.219569e-02	8.890818e-01	0.000000e+00	0.000000e+00	0.000000e+00
3.600000e-01	3.999012e+01	4.219569e-02	8.890818e-01	0.000000e+00	0.000000e+00	0.000000e+00
3.700000e-01	3.999012e+01	4.219568e-02	8.890819e-01	0.000000e+00	0.000000e+00	0.000000e+00
3.800000e-01	3.999012e+01	4.219568e-02	8.890819e-01	0.000000e+00	0.000000e+00	0.000000e+00
3.900000e-01	3.999012e+01	4.219568e-02	8.890819e-01	0.000000e+00	0.000000e+00	0.000000e+00
4.000000e-01	3.999012e+01	4.219568e-02	8.890819e-01	0.000000e+00	0.000000e+00	0.000000e+00
4.100000e-01	3.999012e+01	4.219568e-02	8.890820e-01	0.000000e+00	0.000000e+00	0.000000e+00
4.200000e-01	3.999012e+01	4.219568e-02	8.890820e-01	0.000000e+00	0.000000e+00	0.000000e+00
4.300000e-01	3.999012e+01	4.219568e-02	8.890820e-01	0.000000e+00	0.000000e+00	0.000000e+00
4.400000e-01	3.999012e+01	4.219568e-02	8.890820e-01	0.000000e+00	0.000000e+00	0.000000e+00
4.500000e-01	3.999012e+01	4.219568e-02	8.890821e-01	0.000000e+00	0.000000e+00	0.000000e+00
4.600000e-01	3.999012e+01	4.219568e-02	8.890821e-01	0.000000e+00	0.000000e+00	0.000000e+00
4.700000e-01	3.999012e+01	4.219568e-02	8.890821e-01	0.000000e+00	0.000000e+00	0.000000e+00
4.800000e-01	3.999012e+01	4.219568e-02	8.890821e-01	0.000000e+00	0.000000e+00	0.000000e+00
4.900000e-01	3.999012e+01	4.219568e-02	8.890822e-01	0.000000e+00	0.000000e+00	0.000000e+00
5.000000e-01	3.999012e+01	4.219568e-02	8.890822e-01	0.000000e+00	0.000000e+00	0.000000e+00
5.100000e-01	3.999012e+01	4.219568e-02	8.890822e-01	0.000000e+00	0.000000e+00	0.000000e+00
5.200000e-01	3.999012e+01	4.219568e-02	8.890822e-01	0.000000e+00	0.000000e+00	0.000000e+00
5.300000e-01	3.999012e+01	4.219568e-02	8.890823e-01	0.000000e+00	0.000000e+00	0.000000e+00
5.400000e-01	3.999012e+01	4.219568e-02	8.890823e-01	0.000000e+00	0.000000e+00	0.000000e+00
5.500000e-01	3.999012e+01	4.219568e-02	8.890823e-01	0.000000e+00	0.000000e+00	0.000000e+00
5.600000e-01	3.999012e+01	4.219568e-02	8.890823e-01	0.000000e+00	0.000000e+00	0.000000e+00
5.700000e-01	3.999012e+01	4.219568e-02	8.890824e-01	0.000000e+00	0.000000e+00	0.000000e+00
5.800000e-01	3.999013e+01	4.219568e-02	8.890824e-01	0.000000e+00	0.000000e+00	0.000000e+00
5.900000e-01	3.999013e+01	4.219568e-02	8.890824e-01	0.000000e+00	0.000000e+00	0.000000e+00
6.000000e-01	3.999013e+01	4.219568e-02	8.890824e-01	0.000000e+00	0.000000e+00	0.000000e+00
6.100000e-01	3.999013e+01	4.219568e-02	8.890825e-01	0.000000e+00	0.000000e+00	0.000000e+00
6.200000e-01	3.999013e+01	4.219568e-02	8.890825e-01	0.000000e+00	0.000000e+00	0.000000e+00
6.300000e-01	3.999013e+01	4.219568e-02	8.890825e-01	0.000000e+00	0.000000e+00	0.000000e+00
6.400000e-01	3.999013e+01	4.219568e-02	8.890825e-01	0.000000e+00	0.000000e+00	0.000000e+00
6.500000e-01	3.999013e+01	4.219568e-02	8.890826e-01	0.000000e+00	0.000000e+00	0.000000e+00
6.600000e-01	3.999013e+01	4.219568e-02	8.890826e-01	0.000000e+00	0.000000e+00	0.000000e+00
6.700000e-01	3.999013e+01	4.219568e-02	8.890826e-01	0.000000e+00	0.000000e+00	0.000000e+00
6.800000e-01	3.999013e+01	4.219568e-02	8.890826e-01	0.000000e+00	0.000000e+00	0.000000e+00
6.900000e-01	3.999013e+01	4.219568e-02	8.890827e-01	0.000000e+00	0.000000e+00	0.000000e+00
7.000000e-01	3.999013e+01	4.219568e-02	8.890827e-01	0.000000e+00	0.000000e+00	0.000000e+00
7.100000e-01	3.999013e+01	4.219568e-02	8.890827e-01	0.000000e+00	0.000000e+00	0.000000e+00
7.200000e-01	3.999013e+01	4.219568e-02	8.890827e-01	0.000000e+00	0.000000e+00	0.000000e+00
7.300000e-01	3.999013e+01	4.219568e-02	8.890828e-01	0.000000e+00	0.000000e+00	0.000000e+00
7.400000e-01	3.999013e+01	4.219568e-02	8.890828e-01	0.000000e+00	0.000000e+00	0.000000e+00
7.500000e-01	3.999013e+01	4.219568e-02	8.890828e-01	0.000000e+00	0.000000e+00	0.000000e+00
7.600000e-01	3.999013e+01	4.219568e-02	8.890828e-01	0.000000e+00	0.000000e+00	0.000000e+00
7.700000e-01	3.999013e+01	4.219568e-02	8.890828e-01	0.000000e+00	0.000000e+00	0.000000e+00
7.800000e-01	3.999013e+01	4.219568e-02	8.890829e-01	0.000000e+00	0.000000e+00	0.000000e+00
7.900000e-01	3.999013e+01	4.219568e-02	8.890829e-01	0.000000e+00	0.000000e+00	0.000000e+00
8.000000e-01	3.999013e+01	4.219568e-02	8.890829e-01	0.000000e+00	0.000000e+00	0.000000e+00
8.100000e-01	3.999013e+01	4.219568e-02	8.890829e-01	0.000000e+00	0.000000e+00	0.000000e+00
8.200000e-01	3.999013e+01	4.219568e-02	8.890829e-01	0.000000e+00	0.000000e+00	0.000000e+00
8.300000e-01	3.999013e+01	4.219568e-02	8.890830e-01	0.000000e+00	0.000000e+00	0.000000e+00
8.400000e-01	3.999013e+01	4.219568e-02	8.890830e-01	0.000000e+00	0.000000e+00	0.000000e+00
8.500000e-01	3.999013e+01	4.219569e-02	8.890830e-01	0.000000e+00	0.000000e+00	0.000000e+00
8.600000e-01	3.999013e+01	4.219569e-02	8.890830e-01	0.000000e+00	0.000000e+00	0.000000e+00
8.700000e-01	3.999013e+01	4.219569e-02	8.890830e-01	0.000000e+00	0.000000e+00	0.000000e+00
8.800000e-01	3.999013e+01	4.219569e-02	8.890831e-01	0.000000e+00	0.000000e+00	0.000000e+00
8.900000e-01	3.999013e+01	4.219569e-02	8.890831e-01	0.000000e+00	0.000000e+00	0.000000e+00
9.000000e-01	3.999013e+01	4.219569e-02	8.890831e-01	0.000000e+00	0.000000e+00	0.000000e+00
9.100000e-01	3.999013e+01	4.219569e-02	8.890831e-01	0.000000e+00	0.000000e+00	0.000000e+00
9.200000e-01	3.999013e+01	4.219569e-02	8.890831e-01	0.000000e+00	0.000000e+00	0.000000e+00
9.300000e-01	3.999013e+01	4.219569e-02	8.890832e-01	0.000000e+00	0.000000e+00	0.000000e+00
9.400000e-01	3.999013e+01	4.219569e-02	8.890832e-01	0.000000e+00	0.000000e+00	0.000000e+00
9.500000e-01	3.999013e+01	4.219569e-02	8.890832e-01	0.000000e+00	0.000000e+00	0.000000e+00
9.600000e-01	3.999013e+01	4.219569e-02	8.890832e-01	0.000000e+00	0.000000e+00	0.000000e+00
9.700000e-01	3.999013e+01	4.219569e-02	8.890832e-01	0.000000e+00	0.000000e+00	0.000000e+00
9.800000e-01	3.999014e+01	4.219569e-02	8.890832e-01	0.000000e+00	0.000000e+00	0.000000e+00
9.900000e-01	3.999014e+01	4.219569e-02	8.890833e-01	0.000000e+00	0.000000e+00	0.000000e+00
1.000000e+00	3.999014e+01	4.219569e-02	8.890833e-01	0.000000e+00	0.000000e+00	0.000000e+00
1.010000e+00	3.999014e+01	4.218549e-02	8.890833e-01	-4.594319e-04	0.000000e+00	2.041835e-04
1.020000e+00	3.999014e+01	4.216445e-02	8.890832e-01	-1.022151e-03	0.000000e+00	7.390593e-04
1.030000e+00	3.999014e+01	4.213325e-02	8.890832e-01	-1.781825e-03	0.000000e+00	1.568063e-03
1.040000e+00	3.999014e+01	4.209381e-02	8.890832e-01	-2.664378e-03	-7.014530e-06	2.619859e-03
1.050000e+00	3.999014e+01	4.204755e-02	8.890832e-01	-3.603396e-03	-8.231134e-06	3.837693e-03
1.060000e+00	3.999014e+01	4.199526e-02	8.890831e-01	-4.550530e-03	-9.119881e-06	5.186755e-03
1.070000e+00	3.999014e+01	4.193732e-02	8.890831e-01	-5.473663e-03	-9.649090e-06	6.648942e-03
1.080000e+00	3.999014e+01	4.187387e-02	8.890831e-01	-6.352457e-03	-9.829219e-06	8.216546e-03
1.090000e+00	3.999014e+01	4.180503e-02	8.890831e-01	-7.174647e-03	-9.692822e-06	9.887759e-03
1.100000e+00	3.999014e+01	4.173093e-02	8.890831e-01	-7.933627e-03	-9.279723e-06	1.166401e-02
1.110000e+00	3.999014e+01	4.165175e-02	8.890831e-01	-8.626954e-03	-8.627368e-06	1.354846e-02
1.120000e+00	3.999014e+01	4.156772e-02	8.890831e-01	-9.255371e-03	-7.765193e-06	1.554514e-02
1.130000e+00	3.999014e+01	4.147909e-02	8.890831e-01	-9.822082e-03	-6.712069e-06	1.765838e-02
1.140000e+00	3.999014e+01	4.138617e-02	8.890831e-01	-1.033214e-02	0.000000e+00	1.989248e-02
1.150000e+00	3.999014e+01	4.128927e-02	8.890831e-01	-1.079192e-02	0.000000e+00	2.225136e-02
1.160000e+00	3.999014e+01	4.118868e-02	8.890830e-01	-1.120863e-02	0.000000e+00	2.473847e-02
1.170000e+00	3.999014e+01	4.108471e-02	8.890830e-01	-1.158993e-02	0.000000e+00	2.735660e-02
1.180000e+00	3.999014e+01	4.097762e-02	8.890829e-01	-1.194351e-02	0.000000e+00	3.010789e-02
1.190000e+00	3.999014e+01	4.086766e-02	8.890828e-01	-1.227686e-02	0.000000e+00	3.299377e-02
1.200000e+00	3.999014e+01	4.075505e-02	8.890827e-01	-1.259699e-02	6.239347e-06	3.601505e-02
1.210000e+00	3.999014e+01	4.063996e-02	8.890825e-01	-1.291024e-02	9.038053e-06	3.917191e-02
1.220000e+00	3.999014e+01	4.052253e-02	8.890824e-01	-1.322218e-02	1.210631e-05	4.246404e-02
1.230000e+00	3.999014e+01	4.040286e-02	8.890822e-01	-1.353752e-02	1.544544e-05	4.589070e-02
1.240000e+00	3.999014e+01	4.028101e-02	8.890819e-01	-1.386003e-02	1.905191e-05	4.945079e-02
1.250000e+00	3.999014e+01	4.015702e-02	8.890817e-01	-1.419261e-02	2.291768e-05	5.314299e-02
1.260000e+00	3.999014e+01	4.003090e-02	8.890814e-01	-1.453724e-02	2.703076e-05	5.696579e-02
1.270000e+00	3.999014e+01	3.990262e-02	8.890811e-01	-1.489513e-02	3.137600e-05	6.091763e-02
1.280000e+00	3.999014e+01	3.977214e-02	8.890807e-01	-1.526671e-02	3.593585e-05	6.499691e-02
1.290000e+00	3.999014e+01	3.963942e-02	8.890803e-01	-1.565180e-02	4.069133e-05	6.920211e-02
1.300000e+00	3.999014e+01	3.950438e-02	8.890799e-01	-1.604966e-02	4.562275e-05	7.353179e-02
1.310000e+00	3.999014e+01	3.936696e-02	8.890794e-01	-1.645912e-02	5.071053e-05	7.798467e-02
1.320000e+00	3.999014e+01	3.922707e-02	8.890789e-01	-1.687868e-02	5.593584e-05	8.255963e-02
1.330000e+00	3.999014e+01	3.908466e-02	8.890783e-01	-1.730663e-02	6.128112e-05	8.725574e-02
1.340000e+00	3.999014e+01	3.893964e-02	8.890778e-01	-1.774111e-02	6.673046e-05	9.207225e-02
1.350000e+00	3.999014e+01	3.879196e-02	8.890772e-01	-1.818023e-02	7.226991e-05	9.700862e-02
1.360000e+00	3.999014e+01	3.864156e-02	8.890765e-01	-1.862213e-02	7.788763e-05	1.020645e-01
1.370000e+00	3.999014e+01	3.848838e-02	8.890758e-01	-1.906504e-02	8.357393e-05	1.072396e-01
1.380000e+00	3.999014e+01	3.833239e-02	8.890751e-01	-1.950733e-02	8.932120e-05	1.125341e-01
1.390000e+00	3.999014e+01	3.817357e-02	8.890744e-01	-1.994756e-02	9.512388e-05	1.179478e-01
1.400000e+00	3.999014e+01	3.801188e-02	8.890736e-01	-2.038449e-02	1.009782e-04	1.234812e-01
1.410000e+00	3.999014e+01	3.784732e-02	8.890727e-01	-2.081708e-02	1.068819e-04	1.291343e-01
1.420000e+00	3.999014e+01	3.767988e-02	8.890719e-01	-2.124456e-02	1.128344e-04	1.349077e-01
1.430000e+00	3.999014e+01	3.750957e-02	8.890710e-01	-2.166632e-02	1.188357e-04	1.408017e-01
1.440000e+00	3.999014e+01	3.733640e-02	8.890701e-01	-2.208201e-02	1.248872e-04	1.468167e-01
1.450000e+00	3.999014e+01	3.716037e-02	8.890691e-01	-2.249142e-02	1.309905e-04	1.529531e-01
1.460000e+00	3.999014e+01	3.698151e-02	8.890682e-01	-2.289454e-02	1.371477e-04	1.592114e-01
1.470000e+00	3.999014e+01	3.679985e-02	8.890671e-01	-2.329149e-02	1.433611e-04	1.655919e-01
1.480000e+00	3.999014e+01	3.661539e-02	8.890661e-01	-2.368250e-02	1.496326e-04	1.720950e-01
1.490000e+00	3.999014e+01	3.642816e-02	8.890650e-01	-2.406789e-02	1.559642e-04	1.787210e-01
1.500000e+00	3.999014e+01	3.623819e-02	8.890639e-01	-2.444806e-02	1.623574e-04	1.854701e-01
1.510000e+00	3.999014e+01	3.604550e-02	8.890627e-01	-2.482343e-02	1.688132e-04	1.923425e-01
1.520000e+00	3.999014e+01	3.585010e-02	8.890615e-01	-2.519444e-02	1.753322e-04	1.993385e-01
1.530000e+00	3.999014e+01	3.565201e-02	8.890603e-01	-2.556154e-02	1.819140e-04	2.064581e-01
1.540000e+00	3.999014e+01	3.545126e-02	8.890590e-01	-2.592514e-02	1.885580e-04	2.137013e-01
1.550000e+00	3.999014e+01	3.524785e-02	8.890577e-01	-2.628565e-02	1.952627e-04	2.210683e-01
1.560000e+00	3.999014e+01	3.504179e-02	8.890564e-01	-2.664341e-02	2.020260e-04	2.285590e-01
1.570000e+00	3.999014e+01	3.483309e-02	8.890550e-01	-2.699872e-02	2.088454e-04	2.361733e-01
1.580000e+00	3.999014e+01	3.462176e-02	8.890536e-01	-2.735183e-02	2.157176e-04	2.439112e-01
1.590000e+00	3.999014e+01	3.440780e-02	8.890521e-01	-2.770294e-02	2.226390e-04	2.517727e-01
1.600000e+00	3.999014e+01	3.419121e-02	8.890506e-01	-2.805219e-02	2.296055e-04	2.597576e-01
1.610000e+00	3.999014e+01	3.397200e-02	8.890490e-01	-2.839968e-02	2.366129e-04	2.678658e-01
1.620000e+00	3.999014e+01	3.375015e-02	8.890474e-01	-2.874544e-02	2.436565e-04	2.760972e-01
1.630000e+00	3.999014e+01	3.352568e-02	8.890458e-01	-2.908948e-02	2.507314e-04	2.844518e-01
1.640000e+00	3.999014e+01	3.329856e-02	8.890440e-01	-2.943177e-02	2.578328e-04	2.929294e-01
1.650000e+00	3.999014e+01	3.306881e-02	8.890423e-01	-2.977224e-02	2.649557e-04	3.015299e-01
1.660000e+00	3.999014e+01	3.283642e-02	8.890405e-01	-3.011081e-02	2.720952e-04	3.102533e-01
1.670000e+00	3.999014e+01	3.260138e-02	8.890386e-01	-3.044737e-02	2.792463e-04	3.190994e-01
1.680000e+00	3.999014e+01	3.236369e-02	8.890367e-01	-3.078182e-02	2.864043e-04	3.280683e-01
1.690000e+00	3.999014e+01	3.212334e-02	8.890347e-01	-3.111403e-02	2.935645e-04	3.371598e-01
1.700000e+00	3.999014e+01	3.188034e-02	8.890327e-01	-3.144389e-02	3.007223e-04	3.463740e-01
1.710000e+00	3.999014e+01	3.163467e-02	8.890306e-01	-3.177128e-02	3.078735e-04	3.557108e-01
1.720000e+00	3.999014e+01	3.138634e-02	8.890285e-01	-3.209610e-02	3.150137e-04	3.651701e-01
1.730000e+00	3.999014e+01	3.113534e-02	8.890263e-01	-3.241825e-02	3.221390e-04	3.747521e-01
1.740000e+00	3.999014e+01	3.088167e-02	8.890240e-01	-3.273765e-02	3.292454e-04	3.844567e-01
1.750000e+00	3.999014e+01	3.062534e-02	8.890217e-01	-3.305423e-02	3.363294e-04	3.942838e-01
1.760000e+00	3.999013e+01	3.036633e-02	8.890193e-01	-3.336792e-02	3.433871e-04	4.042336e-01
1.770000e+00	3.999013e+01	3.010466e-02	8.890168e-01	-3.367868e-02	3.504151e-04	4.143059e-01
1.780000e+00	3.999013e+01	2.984033e-02	8.890143e-01	-3.398649e-02	3.574101e-04	4.245009e-01
1.790000e+00	3.999013e+01	2.957332e-02	8.890117e-01	-3.429133e-02	3.643685e-04	4.348186e-01
1.800000e+00	3.999013e+01	2.930365e-02	8.890091e-01	-3.459318e-02	3.712872e-04	4.452589e-01
1.810000e+00	3.999013e+01	2.903132e-02	8.890063e-01	-3.489205e-02	3.781626e-04	4.558218e-01
1.820000e+00	3.999013e+01	2.875632e-02	8.890035e-01	-3.518794e-02	3.849915e-04	4.665074e-01
1.830000e+00	3.999013e+01	2.847867e-02	8.890007e-01	-3.548088e-02	3.917705e-04	4.773157e-01
1.840000e+00	3.999013e+01	2.819835e-02	8.889977e-01	-3.577088e-02	3.984962e-04	4.882467e-01
1.850000e+00	3.999013e+01	2.791538e-02	8.889947e-01	-3.605796e-02	4.051650e-04	4.993003e-01
1.860000e+00	3.999013e+01	2.762975e-02	8.889916e-01	-3.634215e-02	4.117734e-04	5.104767e-01
1.870000e+00	3.999012e+01	2.734147e-02	8.889885e-01	-3.662348e-02	4.183176e-04	5.217757e-01
1.880000e+00	3.999012e+01	2.705054e-02	8.889852e-01	-3.690197e-02	4.247939e-04	5.331973e-01
1.890000e+00	3.999012e+01	2.675695e-02	8.889819e-01	-3.717763e-02	4.311984e-04	5.447416e-01
1.900000e+00	3.999012e+01	2.646071e-02	8.889785e-01	-3.745050e-02	4.375271e-04	5.564085e-01
1.910000e+00	3.999012e+01	2.616182e-02	8.889750e-01	-3.772059e-02	4.437760e-04	5.681980e-01
1.920000e+00	3.999012e+01	2.586029e-02	8.889714e-01	-3.798791e-02	4.499407e-04	5.801101e-01
1.930000e+00	3.999012e+01	2.555610e-02	8.889678e-01	-3.825248e-02	4.560171e-04	5.921447e-01
1.940000e+00	3.999011e+01	2.524927e-02	8.889640e-01	-3.851430e-02	4.620006e-04	6.043018e-01
1.950000e+00	3.999011e+01	2.493979e-02	8.889602e-01	-3.877338e-02	4.678869e-04	6.165815e-01
1.960000e+00	3.999011e+01	2.462766e-02	8.889563e-01	-3.902971e-02	4.736712e-04	6.289836e-01
1.970000e+00	3.999011e+01	2.431289e-02	8.889523e-01	-3.928331e-02	4.793490e-04	6.415082e-01
1.980000e+00	3.999011e+01	2.399547e-02	8.889482e-01	-3.953416e-02	4.849155e-04	6.541552e-01
1.990000e+00	3.999010e+01	2.367540e-02	8.889440e-01	-3.978225e-02	4.903659e-04	6.669245e-01
2.000000e+00	3.999010e+01	2.335269e-02	8.889397e-01	-4.002759e-02	4.956953e-04	6.798162e-01
2.010000e+00	3.999010e+01	2.302732e-02	8.889353e-01	-4.027017e-02	5.008987e-04	6.928302e-01
2.020000e+00	3.999010e+01	2.269932e-02	8.889308e-01	-4.050997e-02	5.059712e-04	7.059666e-01
2.030000e+00	3.999010e+01	2.236866e-02	8.889262e-01	-4.074698e-02	5.109077e-04	7.192251e-01
2.040000e+00	3.999009e+01	2.203537e-02	8.889215e-01	-4.098120e-02	5.157032e-04	7.326059e-01
2.050000e+00	3.999009e+01	2.169942e-02	8.889167e-01	-4.121262e-02	5.203524e-04	7.461089e-01
2.060000e+00	3.999009e+01	2.136083e-02	8.889118e-01	-4.144122e-02	5.248501e-04	7.597341e-01
2.070000e+00	3.999009e+01	2.101960e-02	8.889068e-01	-4.166700e-02	5.291912e-04	7.734814e-01
2.080000e+00	3.999008e+01	2.067572e-02	8.889017e-01	-4.188995e-02	5.333702e-04	7.873508e-01
2.090000e+00	3.999008e+01	2.032919e-02	8.888964e-01	-4.211007e-02	5.373819e-04	8.013423e-01
2.100000e+00	3.999008e+01	1.998003e-02	8.888911e-01	-4.232734e-02	5.412209e-04	8.154558e-01
2.110000e+00	3.999007e+01	1.962822e-02	8.888856e-01	-4.254176e-02	5.448818e-04	8.296913e-01
2.120000e+00	3.999007e+01	1.927377e-02	8.888800e-01	-4.275333e-02	5.483589e-04	8.440488e-01
2.130000e+00	3.999007e+01	1.891667e-02	8.888743e-01	-4.296205e-02	5.516468e-04	8.585282e-01
2.140000e+00	3.999007e+01	1.855694e-02	8.888685e-01	-4.316790e-02	5.547399e-04	8.731296e-01
2.150000e+00	3.999006e+01	1.819456e-02	8.888626e-01	-4.337088e-02	5.576324e-04	8.878528e-01
2.160000e+00	3.999006e+01	1.782955e-02	8.888565e-01	-4.357100e-02	5.603187e-04	9.026978e-01
2.170000e+00	3.999005e+01	1.746189e-02	8.888503e-01	-4.376826e-02	5.627929e-04	9.176646e-01
2.180000e+00	3.999005e+01	1.709160e-02	8.888440e-01	-4.396264e-02	5.650492e-04	9.327532e-01
2.190000e+00	3.999005e+01	1.671867e-02	8.888376e-01	-4.415415e-02	5.670816e-04	9.479635e-01
2.200000e+00	3.999004e+01	1.634311e-02	8.888310e-01	-4.434278e-02	5.688842e-04	9.632954e-01
2.210000e+00	3.999004e+01	1.596490e-02	8.888243e-01	-4.452855e-02	5.704509e-04	9.787490e-01
2.220000e+00	3.999003e+01	1.558407e-02	8.888174e-01	-4.471143e-02	5.717755e-04	9.943241e-01
2.230000e+00	3.999003e+01	1.520059e-02	8.888104e-01	-4.489144e-02	5.728519e-04	1.010021e+00
2.240000e+00	3.999003e+01	1.481449e-02	8.888033e-01	-4.506857e-02	5.736738e-04	1.025839e+00
2.250000e+00	3.999002e+01	1.442575e-02	8.887960e-01	-4.524281e-02	5.742348e-04	1.041778e+00
2.260000e+00	3.999002e+01	1.403438e-02	8.887886e-01	-4.541418e-02	5.745285e-04	1.057839e+00
2.270000e+00	3.999001e+01	1.364038e-02	8.887811e-01	-4.558265e-02	5.745484e-04	1.074022e+00
2.280000e+00	3.999001e+01	1.324375e-02	8.887733e-01	-4.574824e-02	5.742880e-04	1.090325e+00
2.290000e+00	3.999000e+01	1.284449e-02	8.887655e-01	-4.591094e-02	5.737406e-04	1.106750e+00
2.300000e+00	3.999000e+01	1.244260e-02	8.887575e-01	-4.607074e-02	5.728996e-04	1.123296e+00
2.310000e+00	3.998999e+01	1.203808e-02	8.887493e-01	-4.622765e-02	5.717582e-04	1.139963e+00
2.320000e+00	3.998999e+01	1.163094e-02	8.887410e-01	-4.638165e-02	5.703095e-04	1.156751e+00
2.330000e+00	3.998998e+01	1.122117e-02	8.887325e-01	-4.653275e-02	5.685467e-04	1.173660e+00
